ts,x_ear,y_ear,z_ear,label
1713362148.898998,0.358642578125,0.624267578125,0.698974609375,unknown
1713362148.947392,0.344970703125,0.615234375,0.71142578125,unknown
1713362148.976622,0.338623046875,0.620849609375,0.7109375,unknown
1713362149.024635,0.337158203125,0.62744140625,0.71484375,unknown
1713362149.057888,0.348876953125,0.629638671875,0.701416015625,unknown
1713362149.095628,0.349365234375,0.63037109375,0.6865234375,unknown
1713362149.134359,0.3603515625,0.635986328125,0.6962890625,unknown
1713362149.176227,0.35546875,0.631103515625,0.704833984375,unknown
1713362149.215171,0.341064453125,0.623291015625,0.705322265625,unknown
1713362149.277161,0.33984375,0.623046875,0.720703125,unknown
1713362149.295217,0.330078125,0.6298828125,0.71923828125,unknown
1713362149.341908,0.334716796875,0.629638671875,0.716064453125,unknown
1713362149.37761,0.339111328125,0.62548828125,0.703857421875,unknown
1713362149.416435,0.34521484375,0.62890625,0.694580078125,unknown
1713362149.456643,0.345703125,0.63037109375,0.686279296875,unknown
1713362149.496951,0.352783203125,0.63623046875,0.694091796875,unknown
1713362149.538242,0.34619140625,0.630859375,0.698974609375,unknown
1713362149.578468,0.337158203125,0.627685546875,0.7119140625,unknown
1713362149.618075,0.32861328125,0.622802734375,0.717041015625,unknown
1713362149.658088,0.3291015625,0.626220703125,0.718994140625,unknown
1713362149.697869,0.333740234375,0.6298828125,0.71923828125,unknown
1713362149.738457,0.35009765625,0.61865234375,0.726318359375,unknown
1713362149.778409,0.324951171875,0.616943359375,0.704345703125,unknown
1713362149.815061,0.353271484375,0.63916015625,0.6884765625,unknown
1713362149.854778,0.339599609375,0.652099609375,0.693115234375,unknown
1713362149.894814,0.355224609375,0.635009765625,0.705078125,unknown
1713362149.937272,0.32763671875,0.614013671875,0.7177734375,unknown
1713362149.975129,0.3369140625,0.613525390625,0.723388671875,unknown
1713362150.01657,0.331298828125,0.613525390625,0.714599609375,unknown
1713362150.05571,0.3291015625,0.625,0.69921875,unknown
1713362150.099275,0.353271484375,0.646728515625,0.693359375,unknown
1713362150.136813,0.3681640625,0.653076171875,0.678466796875,unknown
1713362150.178433,0.35693359375,0.649169921875,0.677734375,unknown
1713362150.216764,0.34912109375,0.634033203125,0.695068359375,unknown
1713362150.257628,0.333251953125,0.6201171875,0.71826171875,unknown
1713362150.297474,0.328857421875,0.614501953125,0.72607421875,unknown
1713362150.336479,0.330078125,0.6162109375,0.72119140625,unknown
1713362150.376278,0.333984375,0.62353515625,0.71044921875,unknown
1713362150.415289,0.347900390625,0.63232421875,0.70703125,unknown
1713362150.455734,0.352783203125,0.6357421875,0.6962890625,unknown
1713362150.495736,0.347900390625,0.63623046875,0.684814453125,unknown
1713362150.535437,0.351806640625,0.646728515625,0.68603515625,unknown
1713362150.576371,0.35693359375,0.64111328125,0.68994140625,unknown
1713362150.616493,0.334228515625,0.6259765625,0.70556640625,unknown
1713362150.656915,0.325927734375,0.62109375,0.725341796875,unknown
1713362150.697308,0.326416015625,0.61474609375,0.720947265625,unknown
1713362150.736247,0.33349609375,0.61328125,0.71484375,unknown
1713362150.77657,0.336181640625,0.62646484375,0.711669921875,unknown
1713362150.818428,0.337646484375,0.633056640625,0.720703125,unknown
1713362150.857274,0.340576171875,0.632080078125,0.711669921875,unknown
1713362150.898815,0.333984375,0.6279296875,0.70751953125,unknown
1713362150.939314,0.344970703125,0.62255859375,0.706787109375,unknown
1713362150.980029,0.33642578125,0.626220703125,0.7119140625,unknown
1713362151.017445,0.33447265625,0.62353515625,0.711181640625,unknown
1713362151.056562,0.336181640625,0.630859375,0.708251953125,unknown
1713362151.095903,0.339599609375,0.63623046875,0.698974609375,unknown
1713362151.139662,0.346923828125,0.642822265625,0.688232421875,unknown
1713362151.176539,0.359375,0.650390625,0.6845703125,unknown
1713362151.217248,0.352783203125,0.64111328125,0.684814453125,unknown
1713362151.257258,0.340576171875,0.628662109375,0.699951171875,unknown
1713362151.296443,0.33056640625,0.624267578125,0.716064453125,unknown
1713362151.33918,0.327880859375,0.62646484375,0.7197265625,unknown
1713362151.378269,0.33349609375,0.6181640625,0.706298828125,unknown
1713362151.427913,0.335693359375,0.62646484375,0.705810546875,unknown
1713362151.465639,0.338134765625,0.633544921875,0.71044921875,unknown
1713362151.505085,0.3369140625,0.637939453125,0.711669921875,unknown
1713362151.542511,0.346435546875,0.63671875,0.697021484375,unknown
1713362151.581406,0.342529296875,0.637939453125,0.6923828125,unknown
1713362151.619619,0.3544921875,0.640625,0.69140625,unknown
1713362151.660084,0.3486328125,0.6337890625,0.69677734375,unknown
1713362151.698812,0.344970703125,0.628173828125,0.703857421875,unknown
1713362151.738184,0.34033203125,0.62255859375,0.711181640625,unknown
1713362151.777264,0.3369140625,0.623291015625,0.71240234375,unknown
1713362151.817447,0.337646484375,0.627685546875,0.70263671875,unknown
1713362151.85724,0.3525390625,0.6318359375,0.703125,unknown
1713362151.898418,0.343994140625,0.627197265625,0.711181640625,unknown
1713362151.94268,0.3408203125,0.626220703125,0.710205078125,unknown
1713362151.988192,0.33740234375,0.626708984375,0.704345703125,unknown
1713362152.01997,0.33740234375,0.632568359375,0.701171875,unknown
1713362152.058576,0.341796875,0.628173828125,0.696044921875,unknown
1713362152.099924,0.346923828125,0.63037109375,0.7060546875,unknown
1713362152.151896,0.339599609375,0.631591796875,0.716552734375,unknown
1713362152.179437,0.3359375,0.621337890625,0.712158203125,unknown
1713362152.232098,0.33447265625,0.62158203125,0.708740234375,unknown
1713362152.261331,0.34033203125,0.6240234375,0.714111328125,unknown
1713362152.314212,0.336181640625,0.6318359375,0.70703125,unknown
1713362152.340351,0.349609375,0.635498046875,0.706787109375,unknown
1713362152.377273,0.3349609375,0.626953125,0.7041015625,unknown
1713362152.42153,0.34130859375,0.62841796875,0.70556640625,unknown
1713362152.459498,0.340087890625,0.62841796875,0.707275390625,unknown
1713362152.508188,0.339111328125,0.624755859375,0.700927734375,unknown
1713362152.539956,0.3427734375,0.630859375,0.708984375,unknown
1713362152.585402,0.34521484375,0.626953125,0.712646484375,unknown
1713362152.626099,0.340576171875,0.621337890625,0.711669921875,unknown
1713362152.667001,0.333984375,0.62255859375,0.712646484375,unknown
1713362152.699254,0.35009765625,0.630615234375,0.70947265625,unknown
1713362152.751063,0.356689453125,0.636962890625,0.701171875,unknown
1713362152.781949,0.3515625,0.633544921875,0.703857421875,unknown
1713362152.833269,0.349853515625,0.641357421875,0.689208984375,unknown
1713362152.860783,0.336181640625,0.6298828125,0.681396484375,unknown
1713362152.909717,0.32861328125,0.626953125,0.677001953125,unknown
1713362152.941503,0.334228515625,0.62158203125,0.673095703125,unknown
1713362152.982882,0.34375,0.620361328125,0.687255859375,unknown
1713362153.024339,0.324951171875,0.630859375,0.712158203125,unknown
1713362153.060402,0.315185546875,0.643310546875,0.7275390625,unknown
1713362153.10517,0.3154296875,0.64453125,0.7177734375,unknown
1713362153.140645,0.30029296875,0.64404296875,0.70751953125,unknown
1713362153.180409,0.29638671875,0.6552734375,0.68994140625,unknown
1713362153.226117,0.30224609375,0.66796875,0.69384765625,unknown
1713362153.262907,0.290283203125,0.674072265625,0.680419921875,unknown
1713362153.301252,0.27734375,0.668212890625,0.697509765625,unknown
1713362153.342639,0.2685546875,0.652587890625,0.703857421875,unknown
1713362153.384853,0.27685546875,0.62646484375,0.70947265625,unknown
1713362153.423457,0.244873046875,0.631103515625,0.729736328125,unknown
1713362153.462511,0.22998046875,0.656005859375,0.74609375,unknown
1713362153.505948,0.234375,0.660888671875,0.74853515625,unknown
1713362153.543818,0.228759765625,0.648193359375,0.726806640625,unknown
1713362153.587223,0.227294921875,0.6474609375,0.717041015625,unknown
1713362153.622925,0.2119140625,0.6689453125,0.721923828125,unknown
1713362153.666187,0.23193359375,0.680419921875,0.733642578125,unknown
1713362153.707641,0.200439453125,0.694091796875,0.725830078125,unknown
1713362153.744863,0.2197265625,0.70703125,0.7197265625,unknown
1713362153.781596,0.2119140625,0.706298828125,0.714599609375,unknown
1713362153.82238,0.223876953125,0.684814453125,0.7119140625,unknown
1713362153.862014,0.209716796875,0.673095703125,0.70166015625,unknown
1713362153.903094,0.220703125,0.677978515625,0.6982421875,unknown
1713362153.942986,0.214599609375,0.681884765625,0.703369140625,unknown
1713362153.983291,0.207275390625,0.677978515625,0.70849609375,unknown
1713362154.027058,0.202880859375,0.687744140625,0.706298828125,unknown
1713362154.06366,0.21533203125,0.691650390625,0.709716796875,unknown
1713362154.108713,0.197998046875,0.686767578125,0.706298828125,unknown
1713362154.143591,0.212646484375,0.686767578125,0.70166015625,unknown
1713362154.186338,0.210693359375,0.689453125,0.695068359375,unknown
1713362154.227695,0.200927734375,0.701904296875,0.70849609375,unknown
1713362154.265434,0.213623046875,0.69775390625,0.699462890625,unknown
1713362154.303768,0.2041015625,0.6953125,0.70068359375,unknown
1713362154.344429,0.207763671875,0.6875,0.706298828125,unknown
1713362154.384951,0.208984375,0.67919921875,0.69970703125,unknown
1713362154.421281,0.202880859375,0.67529296875,0.703857421875,unknown
1713362154.46169,0.212158203125,0.674072265625,0.70751953125,unknown
1713362154.502916,0.208984375,0.67138671875,0.712158203125,unknown
1713362154.542779,0.209228515625,0.66943359375,0.7177734375,unknown
1713362154.582407,0.2109375,0.669189453125,0.7197265625,unknown
1713362154.624781,0.195068359375,0.6708984375,0.721435546875,unknown
1713362154.663253,0.202880859375,0.68017578125,0.71923828125,unknown
1713362154.713956,0.204345703125,0.682861328125,0.715087890625,unknown
1713362154.747018,0.198486328125,0.681396484375,0.712158203125,unknown
1713362154.784309,0.20068359375,0.678466796875,0.715087890625,unknown
1713362154.824258,0.19677734375,0.677734375,0.713134765625,unknown
1713362154.877797,0.195556640625,0.677734375,0.714111328125,unknown
1713362154.905359,0.193359375,0.672119140625,0.717529296875,unknown
1713362154.953693,0.194091796875,0.670166015625,0.71435546875,unknown
1713362154.983247,0.185302734375,0.67041015625,0.717041015625,unknown
1713362155.029694,0.194091796875,0.674560546875,0.71923828125,unknown
1713362155.068113,0.18359375,0.6806640625,0.7158203125,unknown
1713362155.108245,0.19287109375,0.6845703125,0.716552734375,unknown
1713362155.146172,0.1884765625,0.6806640625,0.71044921875,unknown
1713362155.185854,0.1875,0.6796875,0.711669921875,unknown
1713362155.224447,0.1796875,0.687255859375,0.719482421875,unknown
1713362155.265166,0.1865234375,0.68115234375,0.71630859375,unknown
1713362155.306074,0.181396484375,0.6865234375,0.713623046875,unknown
1713362155.346242,0.181884765625,0.68212890625,0.721435546875,unknown
1713362155.385549,0.18017578125,0.6767578125,0.721435546875,unknown
1713362155.429902,0.1767578125,0.67529296875,0.720703125,unknown
1713362155.465927,0.1787109375,0.67822265625,0.719482421875,unknown
1713362155.508692,0.17578125,0.6806640625,0.715087890625,unknown
1713362155.546476,0.169921875,0.677001953125,0.712646484375,unknown
1713362155.586228,0.17822265625,0.689208984375,0.718505859375,unknown
1713362155.62536,0.173828125,0.689697265625,0.720703125,unknown
1713362155.665275,0.17138671875,0.6875,0.716796875,unknown
1713362155.705403,0.174560546875,0.6845703125,0.715576171875,unknown
1713362155.746918,0.1708984375,0.68701171875,0.718505859375,unknown
1713362155.784796,0.174560546875,0.687255859375,0.716796875,unknown
1713362155.825101,0.17333984375,0.684814453125,0.70703125,unknown
1713362155.865739,0.166259765625,0.6865234375,0.715576171875,unknown
1713362155.905204,0.16943359375,0.685302734375,0.71923828125,unknown
1713362155.946383,0.164794921875,0.684326171875,0.71533203125,unknown
1713362155.986416,0.165283203125,0.68603515625,0.72119140625,unknown
1713362156.026396,0.169189453125,0.697509765625,0.70947265625,unknown
1713362156.066276,0.1650390625,0.69287109375,0.716064453125,unknown
1713362156.108655,0.16064453125,0.705078125,0.713134765625,unknown
1713362156.152404,0.173828125,0.700927734375,0.709228515625,unknown
1713362156.188253,0.159423828125,0.700439453125,0.701904296875,unknown
1713362156.227309,0.176025390625,0.705810546875,0.70556640625,unknown
1713362156.267373,0.16796875,0.707275390625,0.699462890625,unknown
1713362156.306723,0.171875,0.715576171875,0.702880859375,unknown
1713362156.345404,0.184814453125,0.707275390625,0.697509765625,unknown
1713362156.387445,0.174072265625,0.687255859375,0.684814453125,unknown
1713362156.427084,0.1943359375,0.674560546875,0.7119140625,unknown
1713362156.466655,0.161376953125,0.651611328125,0.72265625,unknown
1713362156.505748,0.1787109375,0.623779296875,0.7509765625,unknown
1713362156.546445,0.159912109375,0.60498046875,0.771728515625,unknown
1713362156.58643,0.1630859375,0.591796875,0.803466796875,unknown
1713362156.628294,0.156982421875,0.56201171875,0.812744140625,unknown
1713362156.667674,0.16015625,0.5556640625,0.822021484375,unknown
1713362156.708165,0.159912109375,0.549072265625,0.8251953125,unknown
1713362156.748774,0.163330078125,0.5361328125,0.834228515625,unknown
1713362156.78817,0.159423828125,0.5419921875,0.84033203125,unknown
1713362156.82827,0.158203125,0.536865234375,0.834228515625,unknown
1713362156.86969,0.15478515625,0.541015625,0.833984375,unknown
1713362156.907236,0.168701171875,0.5361328125,0.826171875,unknown
1713362156.960885,0.148193359375,0.5361328125,0.8212890625,unknown
1713362156.986694,0.158447265625,0.54150390625,0.8330078125,unknown
1713362157.027833,0.154296875,0.552978515625,0.841064453125,unknown
1713362157.069998,0.156494140625,0.55810546875,0.83935546875,unknown
1713362157.110336,0.15185546875,0.55419921875,0.82666015625,unknown
1713362157.146775,0.14892578125,0.546630859375,0.8291015625,unknown
1713362157.193277,0.14111328125,0.550537109375,0.830322265625,unknown
1713362157.228374,0.1455078125,0.55224609375,0.828125,unknown
1713362157.267521,0.146240234375,0.556884765625,0.8193359375,unknown
1713362157.307233,0.15087890625,0.5693359375,0.82373046875,unknown
1713362157.34901,0.1455078125,0.57275390625,0.8193359375,unknown
1713362157.389032,0.14892578125,0.581298828125,0.806884765625,unknown
1713362157.428965,0.162109375,0.59423828125,0.807373046875,unknown
1713362157.472392,0.17431640625,0.59521484375,0.790283203125,unknown
1713362157.510036,0.18310546875,0.58642578125,0.784912109375,unknown
1713362157.548121,0.1982421875,0.583984375,0.775146484375,unknown
1713362157.587263,0.207763671875,0.583984375,0.77783203125,unknown
1713362157.628072,0.20947265625,0.576904296875,0.7783203125,unknown
1713362157.665195,0.20703125,0.580078125,0.78125,unknown
1713362157.708437,0.208740234375,0.585693359375,0.7822265625,unknown
1713362157.758577,0.20458984375,0.593017578125,0.78515625,unknown
1713362157.795575,0.201904296875,0.592529296875,0.787109375,unknown
1713362157.831793,0.200439453125,0.591796875,0.780517578125,unknown
1713362157.872758,0.199951171875,0.59423828125,0.7958984375,unknown
1713362157.907356,0.17626953125,0.5849609375,0.797119140625,unknown
1713362157.951319,0.191162109375,0.5888671875,0.793701171875,unknown
1713362157.989117,0.18798828125,0.5869140625,0.793701171875,unknown
1713362158.029525,0.1923828125,0.585205078125,0.790283203125,Get ready
1713362158.070338,0.1923828125,0.58251953125,0.78515625,Get ready
1713362158.115539,0.1953125,0.58056640625,0.773681640625,Get ready
1713362158.149987,0.214111328125,0.5966796875,0.7890625,Get ready
1713362158.189046,0.20654296875,0.600341796875,0.793212890625,Get ready
1713362158.22821,0.208984375,0.590087890625,0.781005859375,Get ready
1713362158.266516,0.207275390625,0.5986328125,0.776611328125,Get ready
1713362158.310339,0.218994140625,0.599609375,0.777099609375,Get ready
1713362158.346928,0.225830078125,0.597412109375,0.776123046875,Get ready
1713362158.393137,0.2255859375,0.592529296875,0.7705078125,Get ready
1713362158.436249,0.224853515625,0.596923828125,0.77880859375,Get ready
1713362158.47327,0.2265625,0.589111328125,0.76806640625,Get ready
1713362158.509055,0.227294921875,0.58837890625,0.770263671875,Get ready
1713362158.548699,0.2255859375,0.59521484375,0.771484375,Get ready
1713362158.588458,0.225341796875,0.59619140625,0.768310546875,Get ready
1713362158.629371,0.208251953125,0.59912109375,0.775634765625,Get ready
1713362158.668536,0.223876953125,0.592041015625,0.772216796875,Get ready
1713362158.711,0.2197265625,0.593994140625,0.781982421875,Get ready
1713362158.749219,0.201171875,0.605224609375,0.780029296875,Get ready
1713362158.789259,0.222900390625,0.59326171875,0.77294921875,Get ready
1713362158.834641,0.21435546875,0.593505859375,0.7802734375,Get ready
1713362158.870069,0.219482421875,0.5888671875,0.778564453125,Get ready
1713362158.908453,0.22705078125,0.585693359375,0.778076171875,Get ready
1713362158.947364,0.223876953125,0.591064453125,0.780029296875,Get ready
1713362158.991849,0.224609375,0.597412109375,0.78759765625,Get ready
1713362159.02732,0.225830078125,0.590576171875,0.782958984375,Get ready
1713362159.069105,0.22216796875,0.59130859375,0.779296875,Get ready
1713362159.114137,0.219970703125,0.59375,0.779296875,Get ready
