Time [s],Channel 3
0.178478562,-0.008
0.179278562,-0.013
0.180078562,-0.008
0.180878562,-0.008
0.181678562,-0.013
0.182478562,-0.008
0.183278562,-0.008
0.184078562,-0.013
0.184878562,-0.013
0.185678562,-0.008
0.186478562,-0.013
0.187278562,-0.013
0.188078562,-0.008
0.188878562,-0.013
0.189678562,-0.013
0.190478562,-0.008
0.191278562,-0.013
0.192078562,-0.013
0.192878562,-0.013
0.193678562,-0.008
0.194478562,-0.013
0.195278562,-0.008
0.196078562,-0.013
0.196878562,-0.008
0.197678562,-0.013
0.198478562,-0.008
0.199278562,-0.013
0.200078562,-0.008
0.200878562,-0.013
0.201678562,-0.008
0.202478562,-0.013
0.203278562,-0.013
0.204078562,-0.013
0.204878562,-0.013
0.205678562,-0.008
0.206478562,-0.013
0.207278562,-0.013
0.208078562,-0.013
0.208878562,-0.013
0.209678562,-0.008
0.210478562,-0.013
0.211278562,-0.013
0.212078562,-0.013
0.212878562,-0.013
0.213678562,-0.013
0.214478562,-0.013
0.215278562,-0.013
0.216078562,-0.008
0.216878562,-0.008
0.217678562,-0.013
0.218478562,-0.008
0.219278562,-0.013
0.220078562,-0.013
0.220878562,-0.008
0.221678562,-0.013
0.222478562,-0.013
0.223278562,-0.008
0.224078562,-0.008
0.224878562,-0.008
0.225678562,-0.008
0.226478562,-0.013
0.227278562,-0.008
0.228078562,-0.013
0.228878562,-0.013
0.229678562,-0.013
0.230478562,-0.013
0.231278562,-0.008
0.232078562,-0.008
0.232878562,-0.013
0.233678562,-0.013
0.234478562,-0.008
0.235278562,-0.013
0.236078562,-0.008
0.236878562,-0.008
0.237678562,-0.008
0.238478562,-0.008
0.239278562,-0.013
0.240078562,-0.008
0.240878562,-0.013
0.241678562,-0.008
0.242478562,-0.013
0.243278562,-0.013
0.244078562,-0.013
0.244878562,-0.013
0.245678562,-0.008
0.246478562,-0.013
0.247278562,-0.008
0.248078562,-0.013
0.248878562,-0.013
0.249678562,-0.013
0.250478562,-0.013
0.251278562,-0.008
0.252078562,-0.013
0.252878562,-0.008
0.253678562,-0.008
0.254478562,-0.008
0.255278562,-0.013
0.256078562,-0.008
0.256878562,-0.008
0.257678562,-0.013
0.258478562,-0.013
0.259278562,-0.013
0.260078562,-0.008
0.260878562,-0.013
0.261678562,-0.008
0.262478562,-0.008
0.263278562,-0.008
0.264078562,-0.013
0.264878562,-0.013
0.265678562,-0.013
0.266478562,-0.013
0.267278562,-0.008
0.268078562,-0.008
0.268878562,-0.013
0.269678562,-0.008
0.270478562,-0.013
0.271278562,-0.008
0.272078562,-0.013
0.272878562,-0.008
0.273678562,-0.013
0.274478562,-0.013
0.275278562,-0.013
0.276078562,-0.008
0.276878562,-0.008
0.277678562,-0.008
0.278478562,-0.008
0.279278562,-0.013
0.280078562,-0.013
0.280878562,-0.013
0.281678562,-0.008
0.282478562,-0.008
0.283278562,-0.013
0.284078562,-0.008
0.284878562,-0.008
0.285678562,-0.013
0.286478562,-0.013
0.287278562,-0.008
0.288078562,-0.008
0.288878562,-0.008
0.289678562,-0.008
0.290478562,-0.013
0.291278562,-0.008
0.292078562,-0.013
0.292878562,-0.008
0.293678562,-0.008
0.294478562,-0.008
0.295278562,-0.008
0.296078562,-0.008
0.296878562,-0.008
0.297678562,-0.013
0.298478562,-0.013
0.299278562,-0.013
0.300078562,-0.008
0.300878562,-0.008
0.301678562,-0.013
0.302478562,-0.013
0.303278562,-0.013
0.304078562,-0.013
0.304878562,-0.013
0.305678562,-0.013
0.306478562,-0.013
0.307278562,-0.013
0.308078562,-0.008
0.308878562,-0.013
0.309678562,-0.008
0.310478562,-0.013
0.311278562,-0.013
0.312078562,-0.013
0.312878562,-0.008
0.313678562,-0.008
0.314478562,-0.008
0.315278562,-0.008
0.316078562,-0.008
0.316878562,-0.008
0.317678562,-0.013
0.318478562,-0.008
0.319278562,-0.008
0.320078562,-0.013
0.320878562,-0.008
0.321678562,-0.008
0.322478562,-0.013
0.323278562,-0.013
0.324078562,-0.008
0.324878562,-0.008
0.325678562,-0.008
0.326478562,-0.008
0.327278562,-0.008
0.328078562,-0.013
0.328878562,-0.008
0.329678562,-0.013
0.330478562,-0.008
0.331278562,-0.013
0.332078562,-0.013
0.332878562,-0.008
0.333678562,-0.013
0.334478562,-0.013
0.335278562,-0.013
0.336078562,-0.008
0.336878562,-0.013
0.337678562,-0.008
0.338478562,-0.013
0.339278562,-0.008
0.340078562,-0.008
0.340878562,-0.013
0.341678562,-0.013
0.342478562,-0.008
0.343278562,-0.013
0.344078562,-0.013
0.344878562,-0.013
0.345678562,-0.008
0.346478562,-0.013
0.347278562,-0.013
0.348078562,-0.008
0.348878562,-0.008
0.349678562,-0.008
0.350478562,-0.013
0.351278562,-0.008
0.352078562,-0.008
0.352878562,-0.013
0.353678562,-0.008
0.354478562,-0.013
0.355278562,-0.013
0.356078562,-0.013
0.356878562,-0.013
0.357678562,-0.008
0.358478562,-0.008
0.359278562,-0.013
0.360078562,-0.008
0.360878562,-0.008
0.361678562,-0.008
0.362478562,-0.013
0.363278562,-0.013
0.364078562,-0.013
0.364878562,-0.008
0.365678562,-0.013
0.366478562,-0.008
0.367278562,-0.013
0.368078562,-0.008
0.368878562,-0.013
0.369678562,-0.013
0.370478562,-0.013
0.371278562,-0.013
0.372078562,-0.013
0.372878562,-0.013
0.373678562,-0.013
0.374478562,-0.008
0.375278562,-0.013
0.376078562,-0.008
0.376878562,-0.008
0.377678562,-0.008
0.378478562,-0.008
0.379278562,-0.013
0.380078562,-0.008
0.380878562,-0.008
0.381678562,-0.008
0.382478562,-0.013
0.383278562,-0.013
0.384078562,-0.008
0.384878562,-0.008
0.385678562,-0.013
0.386478562,-0.013
0.387278562,-0.013
0.388078562,-0.008
0.388878562,-0.008
0.389678562,-0.013
0.390478562,-0.008
0.391278562,-0.008
0.392078562,-0.013
0.392878562,-0.008
0.393678562,-0.013
0.394478562,-0.013
0.395278562,-0.008
0.396078562,-0.013
0.396878562,-0.008
0.397678562,-0.013
0.398478562,-0.008
0.399278562,-0.008
0.400078562,-0.008
0.400878562,-0.008
0.401678562,-0.008
0.402478562,-0.013
0.403278562,-0.008
0.404078562,-0.008
0.404878562,-0.008
0.405678562,-0.008
0.406478562,-0.013
0.407278562,-0.008
0.408078562,-0.008
0.408878562,-0.013
0.409678562,-0.008
0.410478562,-0.008
0.411278562,-0.013
0.412078562,-0.013
0.412878562,-0.013
0.413678562,-0.013
0.414478562,-0.013
0.415278562,-0.008
0.416078562,-0.013
0.416878562,-0.008
0.417678562,-0.008
0.418478562,-0.008
0.419278562,-0.013
0.420078562,-0.013
0.420878562,-0.013
0.421678562,-0.013
0.422478562,-0.013
0.423278562,-0.013
0.424078562,-0.008
0.424878562,-0.013
0.425678562,-0.013
0.426478562,-0.013
0.427278562,-0.013
0.428078562,-0.013
0.428878562,-0.008
0.429678562,-0.013
0.430478562,-0.013
0.431278562,-0.013
0.432078562,-0.008
0.432878562,-0.013
0.433678562,-0.013
0.434478562,-0.013
0.435278562,-0.008
0.436078562,-0.008
0.436878562,-0.013
0.437678562,-0.013
0.438478562,-0.013
0.439278562,-0.013
0.440078562,-0.013
0.440878562,-0.008
0.441678562,-0.013
0.442478562,-0.013
0.443278562,-0.008
0.444078562,-0.008
0.444878562,-0.013
0.445678562,-0.013
0.446478562,-0.013
0.447278562,-0.008
0.448078562,-0.013
0.448878562,-0.008
0.449678562,-0.008
0.450478562,-0.008
0.451278562,-0.008
0.452078562,-0.008
0.452878562,-0.008
0.453678562,-0.008
0.454478562,-0.008
0.455278562,-0.008
0.456078562,-0.013
0.456878562,-0.013
0.457678562,-0.008
0.458478562,-0.008
0.459278562,-0.008
0.460078562,-0.013
0.460878562,-0.013
0.461678562,-0.013
0.462478562,-0.013
0.463278562,-0.008
0.464078562,-0.013
0.464878562,-0.008
0.465678562,-0.008
0.466478562,-0.013
0.467278562,-0.013
0.468078562,-0.008
0.468878562,-0.008
0.469678562,-0.008
0.470478562,-0.008
0.471278562,-0.008
0.472078562,-0.013
0.472878562,-0.008
0.473678562,-0.008
0.474478562,-0.013
0.475278562,-0.013
0.476078562,-0.008
0.476878562,-0.008
0.477678562,-0.013
0.478478562,-0.008
0.479278562,-0.008
0.480078562,-0.013
0.480878562,-0.008
0.481678562,-0.013
0.482478562,-0.013
0.483278562,-0.008
0.484078562,-0.008
0.484878562,-0.013
0.485678562,-0.008
0.486478562,-0.013
0.487278562,-0.013
0.488078562,-0.008
0.488878562,-0.008
0.489678562,-0.008
0.490478562,-0.013
0.491278562,-0.008
0.492078562,-0.013
0.492878562,-0.013
0.493678562,-0.008
0.494478562,-0.013
0.495278562,-0.008
0.496078562,-0.013
0.496878562,-0.008
0.497678562,-0.013
0.498478562,-0.013
0.499278562,-0.008
0.500078562,-0.008
0.500878562,-0.008
0.501678562,-0.008
0.502478562,-0.013
0.503278562,-0.008
0.504078562,-0.013
0.504878562,-0.008
0.505678562,-0.008
0.506478562,-0.013
0.507278562,-0.013
0.508078562,-0.008
0.508878562,-0.013
0.509678562,-0.008
0.510478562,-0.008
0.511278562,-0.008
0.512078562,-0.013
0.512878562,-0.008
0.513678562,-0.013
0.514478562,-0.008
0.515278562,-0.013
0.516078562,-0.013
0.516878562,-0.008
0.517678562,-0.013
0.518478562,-0.013
0.519278562,-0.013
0.520078562,-0.013
0.520878562,-0.013
0.521678562,-0.013
0.522478562,-0.013
0.523278562,-0.008
0.524078562,-0.008
0.524878562,-0.013
0.525678562,-0.013
0.526478562,-0.013
0.527278562,-0.013
0.528078562,-0.008
0.528878562,-0.008
0.529678562,-0.013
0.530478562,-0.013
0.531278562,-0.008
0.532078562,-0.013
0.532878562,-0.013
0.533678562,-0.013
0.534478562,-0.013
0.535278562,-0.013
0.536078562,-0.013
0.536878562,-0.013
0.537678562,-0.008
0.538478562,-0.013
0.539278562,-0.013
0.540078562,-0.008
0.540878562,-0.013
0.541678562,-0.013
0.542478562,-0.013
0.543278562,-0.013
0.544078562,-0.008
0.544878562,-0.013
0.545678562,-0.008
0.546478562,-0.013
0.547278562,-0.013
0.548078562,-0.008
0.548878562,-0.008
0.549678562,-0.008
0.550478562,-0.008
0.551278562,-0.013
0.552078562,-0.008
0.552878562,-0.008
0.553678562,-0.013
0.554478562,-0.013
0.555278562,-0.013
0.556078562,-0.008
0.556878562,-0.013
0.557678562,-0.013
0.558478562,-0.013
0.559278562,-0.013
0.560078562,-0.008
0.560878562,-0.008
0.561678562,-0.013
0.562478562,-0.013
0.563278562,-0.013
0.564078562,-0.008
0.564878562,-0.008
0.565678562,-0.008
0.566478562,-0.008
0.567278562,-0.008
0.568078562,-0.013
0.568878562,-0.008
0.569678562,-0.013
0.570478562,-0.013
0.571278562,-0.013
0.572078562,-0.008
0.572878562,-0.008
0.573678562,-0.013
0.574478562,-0.013
0.575278562,-0.008
0.576078562,-0.013
0.576878562,-0.013
0.577678562,-0.013
0.578478562,-0.008
0.579278562,-0.008
0.580078562,-0.013
0.580878562,-0.013
0.581678562,-0.008
0.582478562,-0.013
0.583278562,-0.008
0.584078562,-0.013
0.584878562,-0.008
0.585678562,-0.013
0.586478562,-0.008
0.587278562,-0.013
0.588078562,-0.008
0.588878562,-0.013
0.589678562,-0.013
0.590478562,-0.008
0.591278562,-0.013
0.592078562,-0.013
0.592878562,-0.008
0.593678562,-0.013
0.594478562,-0.008
0.595278562,-0.008
0.596078562,-0.008
0.596878562,-0.013
0.597678562,-0.008
0.598478562,-0.008
0.599278562,-0.008
0.600078562,-0.013
0.600878562,-0.008
0.601678562,-0.013
0.602478562,-0.013
0.603278562,-0.013
0.604078562,-0.008
0.604878562,-0.013
0.605678562,-0.013
0.606478562,-0.013
0.607278562,-0.008
0.608078562,-0.013
0.608878562,-0.013
0.609678562,-0.013
0.610478562,-0.013
0.611278562,-0.008
0.612078562,-0.013
0.612878562,-0.008
0.613678562,-0.008
0.614478562,-0.013
0.615278562,-0.013
0.616078562,-0.013
0.616878562,-0.013
0.617678562,-0.013
0.618478562,-0.008
0.619278562,-0.008
0.620078562,-0.008
0.620878562,-0.008
0.621678562,-0.008
0.622478562,-0.008
0.623278562,-0.008
0.624078562,-0.013
0.624878562,-0.013
0.625678562,-0.008
0.626478562,-0.008
0.627278562,-0.013
0.628078562,-0.008
0.628878562,-0.013
0.629678562,-0.013
0.630478562,-0.013
0.631278562,-0.013
0.632078562,-0.013
0.632878562,-0.013
0.633678562,-0.013
0.634478562,-0.013
0.635278562,-0.013
0.636078562,-0.008
0.636878562,-0.008
0.637678562,-0.008
0.638478562,-0.008
0.639278562,-0.013
0.640078562,-0.008
0.640878562,-0.013
0.641678562,-0.008
0.642478562,-0.008
0.643278562,-0.013
0.644078562,-0.013
0.644878562,-0.013
0.645678562,-0.008
0.646478562,-0.008
0.647278562,-0.013
0.648078562,-0.013
0.648878562,-0.008
0.649678562,-0.013
0.650478562,-0.008
0.651278562,-0.008
0.652078562,-0.008
0.652878562,-0.013
0.653678562,-0.008
0.654478562,-0.008
0.655278562,-0.008
0.656078562,-0.013
0.656878562,-0.013
0.657678562,-0.008
0.658478562,-0.008
0.659278562,-0.013
0.660078562,-0.008
0.660878562,-0.008
0.661678562,-0.008
0.662478562,-0.013
0.663278562,-0.008
0.664078562,-0.013
0.664878562,-0.008
0.665678562,-0.013
0.666478562,-0.008
0.667278562,-0.008
0.668078562,-0.013
0.668878562,-0.008
0.669678562,-0.008
0.670478562,-0.008
0.671278562,-0.013
0.672078562,-0.008
0.672878562,-0.013
0.673678562,-0.008
0.674478562,-0.013
0.675278562,-0.008
0.676078562,-0.008
0.676878562,-0.008
0.677678562,-0.013
0.678478562,-0.013
0.679278562,-0.008
0.680078562,-0.008
0.680878562,-0.013
0.681678562,-0.013
0.682478562,-0.013
0.683278562,-0.008
0.684078562,-0.013
0.684878562,-0.013
0.685678562,-0.013
0.686478562,-0.013
0.687278562,-0.013
0.688078562,-0.008
0.688878562,-0.008
0.689678562,-0.013
0.690478562,-0.013
0.691278562,-0.008
0.692078562,-0.008
0.692878562,-0.008
0.693678562,-0.008
0.694478562,-0.008
0.695278562,-0.008
0.696078562,-0.008
0.696878562,-0.008
0.697678562,-0.008
0.698478562,-0.013
0.699278562,-0.008
0.700078562,-0.008
0.700878562,-0.013
0.701678562,-0.013
0.702478562,-0.008
0.703278562,-0.013
0.704078562,-0.013
0.704878562,-0.008
0.705678562,-0.013
0.706478562,-0.008
0.707278562,-0.008
0.708078562,-0.013
0.708878562,-0.013
0.709678562,-0.008
0.710478562,-0.008
0.711278562,-0.008
0.712078562,-0.013
0.712878562,-0.013
0.713678562,-0.008
0.714478562,-0.013
0.715278562,-0.008
0.716078562,-0.008
0.716878562,-0.008
0.717678562,-0.013
0.718478562,-0.008
0.719278562,-0.013
0.720078562,-0.013
0.720878562,-0.013
0.721678562,-0.013
0.722478562,-0.013
0.723278562,-0.013
0.724078562,-0.008
0.724878562,-0.013
0.725678562,-0.008
0.726478562,-0.013
0.727278562,-0.008
0.728078562,-0.008
0.728878562,-0.008
0.729678562,-0.008
0.730478562,-0.013
0.731278562,-0.008
0.732078562,-0.013
0.732878562,-0.008
0.733678562,-0.013
0.734478562,-0.013
0.735278562,-0.008
0.736078562,-0.008
0.736878562,-0.008
0.737678562,-0.008
0.738478562,-0.008
0.739278562,-0.013
0.740078562,-0.008
0.740878562,-0.008
0.741678562,-0.013
0.742478562,-0.013
0.743278562,-0.013
0.744078562,-0.013
0.744878562,-0.013
0.745678562,-0.013
0.746478562,-0.013
0.747278562,-0.013
0.748078562,-0.013
0.748878562,-0.013
0.749678562,-0.013
0.750478562,-0.008
0.751278562,-0.013
0.752078562,-0.013
0.752878562,-0.013
0.753678562,-0.013
0.754478562,-0.013
0.755278562,-0.008
0.756078562,-0.013
0.756878562,-0.013
0.757678562,-0.008
0.758478562,-0.013
0.759278562,-0.008
0.760078562,-0.008
0.760878562,-0.013
0.761678562,-0.008
0.762478562,-0.013
0.763278562,-0.013
0.764078562,-0.008
0.764878562,-0.008
0.765678562,-0.008
0.766478562,-0.013
0.767278562,-0.013
0.768078562,-0.013
0.768878562,-0.008
0.769678562,-0.013
0.770478562,-0.013
0.771278562,-0.013
0.772078562,-0.013
0.772878562,-0.013
0.773678562,-0.008
0.774478562,-0.008
0.775278562,-0.013
0.776078562,-0.008
0.776878562,-0.013
0.777678562,-0.013
0.778478562,-0.008
0.779278562,-0.008
0.780078562,-0.008
0.780878562,-0.008
0.781678562,-0.008
0.782478562,-0.013
0.783278562,-0.013
0.784078562,-0.013
0.784878562,-0.008
0.785678562,-0.008
0.786478562,-0.008
0.787278562,-0.008
0.788078562,-0.008
0.788878562,-0.013
0.789678562,-0.008
0.790478562,-0.008
0.791278562,-0.013
0.792078562,-0.008
0.792878562,-0.008
0.793678562,-0.013
0.794478562,-0.013
0.795278562,-0.008
0.796078562,-0.008
0.796878562,-0.013
0.797678562,-0.013
0.798478562,-0.008
0.799278562,-0.008
0.800078562,-0.013
0.800878562,-0.013
0.801678562,-0.008
0.802478562,-0.008
0.803278562,-0.008
0.804078562,-0.013
0.804878562,-0.013
0.805678562,-0.008
0.806478562,-0.013
0.807278562,-0.008
0.808078562,-0.013
0.808878562,-0.013
0.809678562,-0.008
0.810478562,-0.008
0.811278562,-0.008
0.812078562,-0.013
0.812878562,-0.013
0.813678562,-0.008
0.814478562,-0.008
0.815278562,-0.013
0.816078562,-0.013
0.816878562,-0.013
0.817678562,-0.013
0.818478562,-0.013
0.819278562,-0.013
0.820078562,-0.013
0.820878562,-0.013
0.821678562,-0.013
0.822478562,-0.013
0.823278562,-0.013
0.824078562,-0.013
0.824878562,-0.008
0.825678562,-0.008
0.826478562,-0.008
0.827278562,-0.013
0.828078562,-0.013
0.828878562,-0.013
0.829678562,-0.013
0.830478562,-0.008
0.831278562,-0.013
0.832078562,-0.013
0.832878562,-0.013
0.833678562,-0.008
0.834478562,-0.013
0.835278562,-0.013
0.836078562,-0.013
0.836878562,-0.008
0.837678562,-0.013
0.838478562,-0.013
0.839278562,-0.013
0.840078562,-0.008
0.840878562,-0.013
0.841678562,-0.008
0.842478562,-0.013
0.843278562,-0.013
0.844078562,-0.013
0.844878562,-0.013
0.845678562,-0.008
0.846478562,-0.013
0.847278562,-0.013
0.848078562,-0.008
0.848878562,-0.008
0.849678562,-0.013
0.850478562,-0.013
0.851278562,-0.008
0.852078562,-0.008
0.852878562,-0.008
0.853678562,-0.008
0.854478562,-0.008
0.855278562,-0.008
0.856078562,-0.013
0.856878562,-0.013
0.857678562,-0.008
0.858478562,-0.013
0.859278562,-0.008
0.860078562,-0.008
0.860878562,-0.008
0.861678562,-0.013
0.862478562,-0.013
0.863278562,-0.008
0.864078562,-0.008
0.864878562,-0.008
0.865678562,-0.013
0.866478562,-0.013
0.867278562,-0.013
0.868078562,-0.013
0.868878562,-0.008
0.869678562,-0.013
0.870478562,-0.008
0.871278562,-0.013
0.872078562,-0.013
0.872878562,-0.008
0.873678562,-0.008
0.874478562,-0.008
0.875278562,-0.013
0.876078562,-0.008
0.876878562,-0.008
0.877678562,-0.013
0.878478562,-0.008
0.879278562,-0.008
0.880078562,-0.008
0.880878562,-0.008
0.881678562,-0.013
0.882478562,-0.013
0.883278562,-0.013
0.884078562,-0.013
0.884878562,-0.008
0.885678562,-0.008
0.886478562,-0.013
0.887278562,-0.008
0.888078562,-0.008
0.888878562,-0.008
0.889678562,-0.013
0.890478562,-0.013
0.891278562,-0.008
0.892078562,-0.013
0.892878562,-0.008
0.893678562,-0.013
0.894478562,-0.013
0.895278562,-0.013
0.896078562,-0.013
0.896878562,-0.013
0.897678562,-0.013
0.898478562,-0.013
0.899278562,-0.008
0.900078562,-0.008
0.900878562,-0.013
0.901678562,-0.008
0.902478562,-0.008
0.903278562,-0.013
0.904078562,-0.008
0.904878562,-0.013
0.905678562,-0.013
0.906478562,-0.008
0.907278562,-0.008
0.908078562,-0.013
0.908878562,-0.013
0.909678562,-0.013
0.910478562,-0.008
0.911278562,-0.008
0.912078562,-0.008
0.912878562,-0.008
0.913678562,-0.013
0.914478562,-0.008
0.915278562,-0.008
0.916078562,-0.008
0.916878562,-0.008
0.917678562,-0.008
0.918478562,-0.013
0.919278562,-0.008
0.920078562,-0.008
0.920878562,-0.013
0.921678562,-0.013
0.922478562,-0.008
0.923278562,-0.013
0.924078562,-0.013
0.924878562,-0.008
0.925678562,-0.013
0.926478562,-0.008
0.927278562,-0.013
0.928078562,-0.008
0.928878562,-0.013
0.929678562,-0.008
0.930478562,-0.013
0.931278562,-0.013
0.932078562,-0.013
0.932878562,-0.013
0.933678562,-0.008
0.934478562,-0.013
0.935278562,-0.013
0.936078562,-0.013
0.936878562,-0.013
0.937678562,-0.013
0.938478562,-0.008
0.939278562,-0.008
0.940078562,-0.008
0.940878562,-0.008
0.941678562,-0.008
0.942478562,-0.013
0.943278562,-0.013
0.944078562,-0.013
0.944878562,-0.013
0.945678562,-0.013
0.946478562,-0.013
0.947278562,-0.013
0.948078562,-0.008
0.948878562,-0.013
0.949678562,-0.008
0.950478562,-0.013
0.951278562,-0.008
0.952078562,-0.008
0.952878562,-0.008
0.953678562,-0.008
0.954478562,-0.013
0.955278562,-0.008
0.956078562,-0.008
0.956878562,-0.013
0.957678562,-0.008
0.958478562,-0.008
0.959278562,-0.013
0.960078562,-0.013
0.960878562,-0.008
0.961678562,-0.013
0.962478562,-0.013
0.963278562,-0.008
0.964078562,-0.008
0.964878562,-0.008
0.965678562,-0.008
0.966478562,-0.013
0.967278562,-0.008
0.968078562,-0.013
0.968878562,-0.013
0.969678562,-0.008
0.970478562,-0.008
0.971278562,-0.008
0.972078562,-0.013
0.972878562,-0.008
0.973678562,-0.013
0.974478562,-0.013
0.975278562,-0.013
0.976078562,-0.013
0.976878562,-0.013
0.977678562,-0.013
0.978478562,-0.013
0.979278562,-0.013
0.980078562,-0.013
0.980878562,-0.013
0.981678562,-0.008
0.982478562,-0.008
0.983278562,-0.013
0.984078562,-0.008
0.984878562,-0.013
0.985678562,-0.008
0.986478562,-0.008
0.987278562,-0.013
0.988078562,-0.008
0.988878562,-0.008
0.989678562,-0.008
0.990478562,-0.013
0.991278562,-0.008
0.992078562,-0.008
0.992878562,-0.008
0.993678562,-0.008
0.994478562,-0.008
0.995278562,-0.013
0.996078562,-0.013
0.996878562,-0.008
0.997678562,-0.013
0.998478562,-0.013
0.999278562,-0.013
1.000078562,-0.013
1.000878562,-0.008
1.001678562,-0.013
1.002478562,-0.008
1.003278562,-0.013
1.004078562,-0.013
1.004878562,-0.008
1.005678562,-0.008
1.006478562,-0.013
1.007278562,-0.013
1.008078562,-0.013
1.008878562,-0.013
1.009678562,-0.013
1.010478562,-0.013
1.011278562,-0.008
1.012078562,-0.008
1.012878562,-0.008
1.013678562,-0.013
1.014478562,-0.013
1.015278562,-0.013
