Time [s],Channel 3
0.689678562,-0.044
0.690478562,-0.059
0.691278562,-0.049
0.692078562,-0.054
0.692878562,-0.049
0.693678562,-0.044
0.694478562,-0.039
0.695278562,-0.033
0.696078562,-0.028
0.696878562,-0.018
0.697678562,-0.013
0.698478562,0.008
0.699278562,0.008
0.700078562,0.018
0.700878562,0.018
0.701678562,0.008
0.702478562,0.008
0.703278562,0.008
0.704078562,-0.003
0.704878562,-0.003
0.705678562,-0.013
0.706478562,-0.018
0.707278562,-0.044
0.708078562,-0.039
0.708878562,-0.039
0.709678562,-0.049
0.710478562,-0.054
0.711278562,-0.049
0.712078562,-0.054
0.712878562,-0.049
0.713678562,-0.049
0.714478562,-0.039
0.715278562,-0.033
0.716078562,-0.028
0.716878562,-0.018
0.717678562,-0.013
0.718478562,0.002
0.719278562,0.008
0.720078562,0.013
0.720878562,0.018
0.721678562,0.008
0.722478562,0.008
0.723278562,0.008
0.724078562,-0.003
0.724878562,-0.003
0.725678562,-0.013
0.726478562,-0.018
0.727278562,-0.044
0.728078562,-0.039
0.728878562,-0.044
0.729678562,-0.044
0.730478562,-0.059
0.731278562,-0.049
0.732078562,-0.049
0.732878562,-0.044
0.733678562,-0.049
0.734478562,-0.039
0.735278562,-0.033
0.736078562,-0.028
0.736878562,-0.023
0.737678562,-0.013
0.738478562,0.008
0.739278562,0.013
0.740078562,0.018
0.740878562,0.023
0.741678562,0.008
0.742478562,0.008
0.743278562,0.013
0.744078562,-0.003
0.744878562,-0.008
0.745678562,-0.013
0.746478562,-0.018
0.747278562,-0.049
0.748078562,-0.039
0.748878562,-0.044
0.749678562,-0.049
0.750478562,-0.059
0.751278562,-0.044
0.752078562,-0.054
0.752878562,-0.044
0.753678562,-0.049
0.754478562,-0.039
0.755278562,-0.039
0.756078562,-0.033
0.756878562,-0.028
0.757678562,-0.008
0.758478562,0.008
0.759278562,0.008
0.760078562,0.013
0.760878562,0.023
0.761678562,0.008
0.762478562,0.008
0.763278562,0.008
0.764078562,0.002
0.764878562,-0.008
0.765678562,-0.018
0.766478562,-0.018
0.767278562,-0.044
0.768078562,-0.039
0.768878562,-0.039
0.769678562,-0.054
0.770478562,-0.059
0.771278562,-0.049
0.772078562,-0.049
0.772878562,-0.049
0.773678562,-0.044
0.774478562,-0.039
0.775278562,-0.039
0.776078562,-0.033
0.776878562,-0.023
0.777678562,-0.008
0.778478562,0.008
0.779278562,0.008
0.780078562,0.013
0.780878562,0.018
0.781678562,0.008
0.782478562,0.008
0.783278562,0.013
0.784078562,-0.003
0.784878562,-0.003
0.785678562,-0.018
0.786478562,-0.018
0.787278562,-0.044
0.788078562,-0.039
0.788878562,-0.039
0.789678562,-0.049
0.790478562,-0.059
0.791278562,-0.044
0.792078562,-0.054
0.792878562,-0.044
0.793678562,-0.049
0.794478562,-0.039
0.795278562,-0.033
0.796078562,-0.033
0.796878562,-0.023
0.797678562,-0.013
0.798478562,0.008
0.799278562,0.008
0.800078562,0.013
0.800878562,0.023
0.801678562,0.008
0.802478562,0.008
0.803278562,0.008
0.804078562,-0.003
0.804878562,-0.008
0.805678562,-0.018
0.806478562,-0.018
0.807278562,-0.044
0.808078562,-0.039
0.808878562,-0.039
0.809678562,-0.054
0.810478562,-0.059
0.811278562,-0.044
0.812078562,-0.054
0.812878562,-0.044
0.813678562,-0.044
0.814478562,-0.044
0.815278562,-0.033
0.816078562,-0.028
0.816878562,-0.023
0.817678562,-0.013
0.818478562,0.002
0.819278562,0.002
0.820078562,0.018
0.820878562,0.023
0.821678562,0.008
0.822478562,0.013
0.823278562,0.018
0.824078562,0.002
0.824878562,-0.008
0.825678562,-0.013
0.826478562,-0.018
0.827278562,-0.044
0.828078562,-0.033
0.828878562,-0.044
0.829678562,-0.054
0.830478562,-0.059
0.831278562,-0.044
0.832078562,-0.049
0.832878562,-0.044
0.833678562,-0.044
0.834478562,-0.039
0.835278562,-0.039
0.836078562,-0.028
0.836878562,-0.023
0.837678562,-0.003
0.838478562,0.008
0.839278562,0.002
0.840078562,0.018
0.840878562,0.023
0.841678562,0.008
0.842478562,0.013
0.843278562,0.013
0.844078562,0.002
0.844878562,-0.008
0.845678562,-0.018
0.846478562,-0.023
0.847278562,-0.044
0.848078562,-0.039
0.848878562,-0.044
0.849678562,-0.054
0.850478562,-0.049
0.851278562,-0.044
0.852078562,-0.049
0.852878562,-0.044
0.853678562,-0.049
0.854478562,-0.044
0.855278562,-0.033
0.856078562,-0.033
0.856878562,-0.023
0.857678562,-0.008
0.858478562,0.008
0.859278562,0.008
0.860078562,0.013
0.860878562,0.018
0.861678562,0.008
0.862478562,0.008
0.863278562,0.013
0.864078562,-0.003
0.864878562,-0.008
0.865678562,-0.018
0.866478562,-0.018
0.867278562,-0.044
0.868078562,-0.039
0.868878562,-0.039
0.869678562,-0.054
0.870478562,-0.059
0.871278562,-0.044
0.872078562,-0.054
0.872878562,-0.039
0.873678562,-0.054
0.874478562,-0.039
0.875278562,-0.033
0.876078562,-0.033
0.876878562,-0.023
0.877678562,-0.008
0.878478562,0.008
0.879278562,0.002
0.880078562,0.018
0.880878562,0.023
0.881678562,0.002
0.882478562,0.008
0.883278562,0.013
0.884078562,0.002
0.884878562,-0.003
0.885678562,-0.013
0.886478562,-0.013
0.887278562,-0.044
0.888078562,-0.033
0.888878562,-0.039
0.889678562,-0.049
0.890478562,-0.054
0.891278562,-0.049
0.892078562,-0.054
0.892878562,-0.039
0.893678562,-0.049
0.894478562,-0.044
0.895278562,-0.033
0.896078562,-0.033
0.896878562,-0.023
0.897678562,-0.008
0.898478562,0.008
0.899278562,0.002
0.900078562,0.013
0.900878562,0.018
0.901678562,0.002
0.902478562,0.013
0.903278562,0.013
0.904078562,-0.003
0.904878562,-0.008
0.905678562,-0.013
0.906478562,-0.018
0.907278562,-0.049
0.908078562,-0.039
0.908878562,-0.039
0.909678562,-0.054
0.910478562,-0.054
0.911278562,-0.044
0.912078562,-0.054
0.912878562,-0.049
0.913678562,-0.049
0.914478562,-0.044
0.915278562,-0.039
0.916078562,-0.028
0.916878562,-0.023
0.917678562,-0.008
0.918478562,0.002
0.919278562,0.002
0.920078562,0.018
0.920878562,0.023
0.921678562,0.008
0.922478562,0.008
0.923278562,0.013
0.924078562,-0.003
0.924878562,-0.003
0.925678562,-0.018
0.926478562,-0.018
0.927278562,-0.049
0.928078562,-0.039
0.928878562,-0.044
0.929678562,-0.044
0.930478562,-0.054
0.931278562,-0.049
0.932078562,-0.054
0.932878562,-0.044
0.933678562,-0.049
0.934478562,-0.044
0.935278562,-0.033
0.936078562,-0.023
0.936878562,-0.028
0.937678562,-0.008
0.938478562,0.002
0.939278562,0.002
0.940078562,0.018
0.940878562,0.018
0.941678562,0.002
0.942478562,0.013
0.943278562,0.013
0.944078562,-0.003
0.944878562,-0.003
0.945678562,-0.013
0.946478562,-0.018
0.947278562,-0.044
0.948078562,-0.033
0.948878562,-0.044
0.949678562,-0.044
0.950478562,-0.054
0.951278562,-0.044
0.952078562,-0.049
0.952878562,-0.039
0.953678562,-0.054
0.954478562,-0.044
0.955278562,-0.039
0.956078562,-0.028
0.956878562,-0.028
0.957678562,-0.008
0.958478562,-0.003
0.959278562,0.002
0.960078562,0.018
0.960878562,0.018
0.961678562,-0.003
0.962478562,0.008
0.963278562,0.008
0.964078562,-0.003
0.964878562,-0.003
0.965678562,-0.013
0.966478562,-0.018
0.967278562,-0.044
0.968078562,-0.033
0.968878562,-0.044
0.969678562,-0.044
0.970478562,-0.054
0.971278562,-0.049
0.972078562,-0.049
0.972878562,-0.049
0.973678562,-0.049
0.974478562,-0.044
0.975278562,-0.039
0.976078562,-0.028
0.976878562,-0.023
0.977678562,-0.008
0.978478562,0.002
0.979278562,0.002
0.980078562,0.013
0.980878562,0.013
0.981678562,-0.003
0.982478562,0.013
0.983278562,0.008
0.984078562,-0.003
0.984878562,-0.003
0.985678562,-0.018
0.986478562,-0.018
0.987278562,-0.039
0.988078562,-0.039
0.988878562,-0.044
0.989678562,-0.044
0.990478562,-0.054
0.991278562,-0.049
0.992078562,-0.054
0.992878562,-0.044
0.993678562,-0.054
0.994478562,-0.044
0.995278562,-0.039
0.996078562,-0.033
0.996878562,-0.023
0.997678562,-0.008
0.998478562,0.002
0.999278562,-0.003
1.000078562,0.018
1.000878562,0.018
1.001678562,-0.003
1.002478562,0.013
1.003278562,0.013
1.004078562,0.002
1.004878562,-0.003
1.005678562,-0.018
1.006478562,-0.023
1.007278562,-0.039
1.008078562,-0.039
1.008878562,-0.044
1.009678562,-0.044
1.010478562,-0.054
1.011278562,-0.054
1.012078562,-0.049
1.012878562,-0.049
1.013678562,-0.054
1.014478562,-0.039
1.015278562,-0.033
1.016078562,-0.028
1.016878562,-0.023
1.017678562,-0.008
1.018478562,-0.003
1.019278562,0.002
1.020078562,0.018
1.020878562,0.018
1.021678562,-0.003
1.022478562,0.013
1.023278562,0.002
1.024078562,-0.003
1.024878562,-0.008
1.025678562,-0.018
1.026478562,-0.023
1.027278562,-0.044
1.028078562,-0.039
1.028878562,-0.044
1.029678562,-0.044
1.030478562,-0.059
1.031278562,-0.049
1.032078562,-0.054
1.032878562,-0.044
1.033678562,-0.054
1.034478562,-0.039
1.035278562,-0.039
1.036078562,-0.033
1.036878562,-0.023
1.037678562,-0.008
1.038478562,-0.003
1.039278562,0.002
1.040078562,0.013
1.040878562,0.018
1.041678562,0.002
1.042478562,0.008
