Time [s],Channel 3
0.000078562,-0.018
0.000878562,-0.018
0.001678562,-0.023
0.002478562,-0.018
0.003278562,-0.018
0.004078562,-0.018
0.004878562,-0.023
0.005678562,-0.023
0.006478562,-0.023
0.007278562,-0.023
0.008078562,-0.023
0.008878562,-0.018
0.009678562,-0.018
0.010478562,-0.023
0.011278562,-0.018
0.012078562,-0.018
0.012878562,-0.018
0.013678562,-0.023
0.014478562,-0.018
0.015278562,-0.018
0.016078562,-0.023
0.016878562,-0.018
0.017678562,-0.018
0.018478562,-0.018
0.019278562,-0.018
0.020078562,-0.023
0.020878562,-0.018
0.021678562,-0.013
0.022478562,-0.023
0.023278562,-0.018
0.024078562,-0.023
0.024878562,-0.018
0.025678562,-0.018
0.026478562,-0.023
0.027278562,-0.023
0.028078562,-0.023
0.028878562,-0.018
0.029678562,-0.018
0.030478562,-0.018
0.031278562,-0.023
0.032078562,-0.023
0.032878562,-0.018
0.033678562,-0.018
0.034478562,-0.018
0.035278562,-0.018
0.036078562,-0.018
0.036878562,-0.023
0.037678562,-0.018
0.038478562,-0.018
0.039278562,-0.023
0.040078562,-0.023
0.040878562,-0.018
0.041678562,-0.018
0.042478562,-0.023
0.043278562,-0.023
0.044078562,-0.018
0.044878562,-0.018
0.045678562,-0.018
0.046478562,-0.018
0.047278562,-0.018
0.048078562,-0.023
0.048878562,-0.018
0.049678562,-0.023
0.050478562,-0.023
0.051278562,-0.018
0.052078562,-0.023
0.052878562,-0.018
0.053678562,-0.018
0.054478562,-0.018
0.055278562,-0.018
0.056078562,-0.018
0.056878562,-0.018
0.057678562,-0.018
0.058478562,-0.023
0.059278562,-0.023
0.060078562,-0.023
0.060878562,-0.018
0.061678562,-0.018
0.062478562,-0.023
0.063278562,-0.018
0.064078562,-0.018
0.064878562,-0.018
0.065678562,-0.018
0.066478562,-0.018
0.067278562,-0.018
0.068078562,-0.018
0.068878562,-0.023
0.069678562,-0.023
0.070478562,-0.018
0.071278562,-0.018
0.072078562,-0.023
0.072878562,-0.018
0.073678562,-0.018
0.074478562,-0.023
0.075278562,-0.018
0.076078562,-0.023
0.076878562,-0.018
0.077678562,-0.018
0.078478562,-0.023
0.079278562,-0.018
0.080078562,-0.018
0.080878562,-0.023
0.081678562,-0.018
0.082478562,-0.018
0.083278562,-0.018
0.084078562,-0.018
0.084878562,-0.018
0.085678562,-0.018
0.086478562,-0.018
0.087278562,-0.023
0.088078562,-0.023
0.088878562,-0.018
0.089678562,-0.018
0.090478562,-0.023
0.091278562,-0.018
0.092078562,-0.018
0.092878562,-0.023
0.093678562,-0.023
0.094478562,-0.018
0.095278562,-0.018
0.096078562,-0.023
0.096878562,-0.018
0.097678562,-0.018
0.098478562,-0.018
0.099278562,-0.023
0.100078562,-0.018
0.100878562,-0.023
0.101678562,-0.018
0.102478562,-0.023
0.103278562,-0.023
0.104078562,-0.018
0.104878562,-0.018
0.105678562,-0.018
0.106478562,-0.018
0.107278562,-0.018
0.108078562,-0.018
0.108878562,-0.018
0.109678562,-0.018
0.110478562,-0.023
0.111278562,-0.018
0.112078562,-0.023
0.112878562,-0.023
0.113678562,-0.018
0.114478562,-0.023
0.115278562,-0.018
0.116078562,-0.018
0.116878562,-0.023
0.117678562,-0.018
0.118478562,-0.018
0.119278562,-0.018
0.120078562,-0.018
0.120878562,-0.023
0.121678562,-0.018
0.122478562,-0.023
0.123278562,-0.023
0.124078562,-0.023
0.124878562,-0.018
0.125678562,-0.018
0.126478562,-0.018
0.127278562,-0.018
0.128078562,-0.023
0.128878562,-0.018
0.129678562,-0.018
0.130478562,-0.023
0.131278562,-0.018
0.132078562,-0.018
0.132878562,-0.023
0.133678562,-0.023
0.134478562,-0.023
0.135278562,-0.023
0.136078562,-0.023
0.136878562,-0.018
0.137678562,-0.018
0.138478562,-0.023
0.139278562,-0.023
0.140078562,-0.023
0.140878562,-0.018
0.141678562,-0.023
0.142478562,-0.018
0.143278562,-0.018
0.144078562,-0.023
0.144878562,-0.018
0.145678562,-0.023
0.146478562,-0.018
0.147278562,-0.023
0.148078562,-0.018
0.148878562,-0.023
0.149678562,-0.023
0.150478562,-0.023
0.151278562,-0.023
0.152078562,-0.023
0.152878562,-0.018
0.153678562,-0.023
0.154478562,-0.018
0.155278562,-0.023
0.156078562,-0.018
0.156878562,-0.023
0.157678562,-0.023
0.158478562,-0.023
0.159278562,-0.023
0.160078562,-0.023
0.160878562,-0.018
0.161678562,-0.023
0.162478562,-0.018
0.163278562,-0.023
0.164078562,-0.018
0.164878562,-0.023
0.165678562,-0.018
0.166478562,-0.023
0.167278562,-0.023
0.168078562,-0.023
0.168878562,-0.018
0.169678562,-0.018
0.170478562,-0.018
0.171278562,-0.023
0.172078562,-0.023
0.172878562,-0.018
0.173678562,-0.018
0.174478562,-0.018
0.175278562,-0.023
0.176078562,-0.018
0.176878562,-0.023
0.177678562,-0.018
0.178478562,-0.018
0.179278562,-0.018
0.180078562,-0.018
0.180878562,-0.018
0.181678562,-0.023
0.182478562,-0.018
0.183278562,-0.018
0.184078562,-0.023
0.184878562,-0.018
0.185678562,-0.018
0.186478562,-0.018
0.187278562,-0.023
0.188078562,-0.018
0.188878562,-0.018
0.189678562,-0.023
0.190478562,-0.018
0.191278562,-0.023
0.192078562,-0.018
0.192878562,-0.023
0.193678562,-0.018
0.194478562,-0.018
0.195278562,-0.023
0.196078562,-0.018
0.196878562,-0.023
0.197678562,-0.023
0.198478562,-0.018
0.199278562,-0.018
0.200078562,-0.023
0.200878562,-0.018
0.201678562,-0.018
0.202478562,-0.018
0.203278562,-0.023
0.204078562,-0.023
0.204878562,-0.018
0.205678562,-0.023
0.206478562,-0.023
0.207278562,-0.023
0.208078562,-0.018
0.208878562,-0.023
0.209678562,-0.018
0.210478562,-0.018
0.211278562,-0.018
0.212078562,-0.023
0.212878562,-0.018
0.213678562,-0.023
0.214478562,-0.023
0.215278562,-0.018
0.216078562,-0.018
0.216878562,-0.018
0.217678562,-0.018
0.218478562,-0.018
0.219278562,-0.018
0.220078562,-0.023
0.220878562,-0.018
0.221678562,-0.018
0.222478562,-0.018
0.223278562,-0.023
0.224078562,-0.023
0.224878562,-0.023
0.225678562,-0.023
0.226478562,-0.023
0.227278562,-0.018
0.228078562,-0.023
0.228878562,-0.023
0.229678562,-0.023
0.230478562,-0.018
0.231278562,-0.023
0.232078562,-0.023
0.232878562,-0.018
0.233678562,-0.023
0.234478562,-0.023
0.235278562,-0.018
0.236078562,-0.018
0.236878562,-0.023
0.237678562,-0.018
0.238478562,-0.023
0.239278562,-0.018
0.240078562,-0.018
0.240878562,-0.023
0.241678562,-0.018
0.242478562,-0.018
0.243278562,-0.023
0.244078562,-0.018
