label,m_temp,m_pd,m_accel_x,m_accel_y,m_accel_z,m_vdda
Get ready,21.985,1187.3015873015872,-11892,10436,4036,2.6
Get ready,22.11,1528.888888888889,6272,17036,-800,2.6
Get ready,22.235,1017.1428571428571,-7128,-9668,-20056,2.6
Get ready,22.25,1401.7094017094016,13216,-4552,3180,2.5
Get ready,24.4225,538.4126984126984,16720,-3120,340,2.6
Get ready,26.735,528.2539682539684,15960,160,-404,2.6
Get ready,28.61,659.047619047619,16332,-936,2144,2.6
Get ready,29.7975,532.6984126984127,16184,-724,2504,2.6
Get ready,30.5475,518.0952380952381,16444,-668,2784,2.6
Get ready,30.86,568.8888888888889,16468,512,-468,2.6
Get ready,31.4225,563.8095238095239,14132,-1984,-456,2.6
Get ready,31.7975,556.825396825397,16136,-3076,-712,2.6
Get ready,32.1875,527.4725274725274,16164,-1172,644,2.5
Get ready,32.5625,656.2881562881563,16516,300,848,2.5
Get ready,32.5,513.4310134310134,15864,-4944,-440,2.5
Get ready,32.625,492.6739926739927,15320,-1864,288,2.5
Get ready,32.8125,503.052503052503,17560,-868,2256,2.5
Get ready,33.25,534.7985347985348,18652,224,-1904,2.5
Get ready,33.25,531.1355311355311,16472,164,1400,2.5
Get ready,33.0,495.7264957264957,16372,-344,1360,2.5
Get ready,33.0625,512.8205128205128,15684,-444,1616,2.5
Get ready,33.4375,553.7240537240538,17408,-1108,2844,2.5
Get ready,33.5,497.55799755799757,16448,-396,1076,2.5
Get ready,33.5625,494.5054945054945,16924,-368,1196,2.5
Get ready,33.625,502.44200244200243,16412,-616,1100,2.5
unknown,33.4375,508.54700854700855,16316,-584,1192,2.5
unknown,33.625,502.44200244200243,16308,-336,1276,2.5
unknown,33.75,504.88400488400487,16364,-600,808,2.5
unknown,33.5625,505.4945054945055,16464,-656,608,2.5
unknown,34.125,501.22100122100125,16848,-888,1548,2.5
Get ready to drink,33.9375,501.83150183150184,16108,-460,1232,2.5
Get ready to drink,33.875,498.77899877899875,16248,488,2448,2.5
Get ready to drink,34.0625,510.3785103785104,16096,376,2700,2.5
Get ready to drink,34.0625,532.3565323565324,15440,-288,1956,2.5
Get ready to drink,34.3125,543.3455433455433,16276,-428,2032,2.5
Get ready to drink,34.1875,543.3455433455433,16344,-900,1548,2.5
Get ready to drink,34.3125,536.6300366300367,16452,-752,1196,2.5
Get ready to drink,34.0625,527.4725274725274,16564,-1308,-108,2.5
Get ready to drink,34.375,531.7460317460317,16396,-1720,132,2.5
Get ready to drink,34.375,548.2295482295482,16112,-2700,-664,2.5
unknown,34.3125,553.7240537240538,16276,-2240,-788,2.5
unknown,34.5625,543.9560439560439,16276,-2320,-648,2.5
unknown,34.3125,542.7350427350427,16212,-2432,-696,2.5
unknown,34.3125,497.55799755799757,16132,-3096,-1556,2.5
unknown,34.75,495.7264957264957,15544,-3804,-2496,2.5
unknown,34.8125,499.3894993894994,15684,-3308,-2108,2.5
unknown,34.625,496.947496947497,15788,-3552,-2008,2.5
unknown,34.875,500.0,15876,-3400,-1724,2.5
unknown,34.6875,501.83150183150184,16056,-3232,-1628,2.5
unknown,34.75,510.989010989011,15740,-3512,-1620,2.5
Rest with mouth closed,34.8125,514.6520146520146,16452,-1572,-116,2.5
Rest with mouth closed,34.75,508.54700854700855,16264,-856,1324,2.5
Rest with mouth closed,34.5625,511.5995115995116,16360,-884,1260,2.5
Rest with mouth closed,34.625,512.8205128205128,16280,-1060,840,2.5
Rest with mouth closed,34.5625,510.3785103785104,16436,-1096,1024,2.5
unknown,34.5625,512.2100122100122,16344,-1080,964,2.5
unknown,34.25,515.2625152625153,16304,-1080,924,2.5
unknown,34.625,520.1465201465202,16344,-1128,916,2.5
unknown,34.265,495.23809523809524,16252,-1172,888,2.4
unknown,34.4525,495.82417582417577,16372,-1272,1004,2.4
Wear with mouth open,34.2025,533.919413919414,16500,-1336,620,2.4
Wear with mouth open,34.265,541.5384615384615,16460,-1456,572,2.4
Wear with mouth open,34.2025,543.8827838827839,16448,-1400,736,2.4
Wear with mouth open,34.2025,552.087912087912,16400,-1360,552,2.4
Wear with mouth open,34.2025,559.1208791208791,16528,-1152,640,2.4
Wear with mouth open,34.3275,557.3626373626373,16492,-516,1180,2.4
Wear with mouth open,34.14,553.8461538461538,16692,-680,1360,2.4
Wear with mouth open,34.015,556.7765567765567,16304,-616,1280,2.4
Wear with mouth open,34.39,563.2234432234433,15916,-1316,2788,2.4
Wear with mouth open,34.64,553.2600732600732,16664,-176,1632,2.4
Wear with mouth open,34.4525,553.2600732600732,16292,-824,1232,2.4
Wear with mouth open,34.4525,552.087912087912,16372,-656,948,2.4
Wear with mouth open,34.3275,555.6043956043956,16328,-500,1032,2.4
Wear with mouth open,34.3275,556.7765567765567,16260,-284,1476,2.4
Wear with mouth open,34.015,566.1538461538462,16288,-104,1324,2.4
Wear with mouth open,34.4525,573.7728937728938,16380,-228,1428,2.4
Wear with mouth open,34.39,576.7032967032967,16284,-172,1436,2.4
Wear with mouth open,34.4525,574.3589743589744,16300,-328,1404,2.4
Wear with mouth open,34.3275,577.2893772893773,16408,-312,1432,2.4
Wear with mouth open,34.265,581.978021978022,16412,-424,1312,2.4
Wear with mouth open,34.515,584.3223443223442,16272,-420,1272,2.4
Wear with mouth open,34.2025,581.3919413919413,16360,-352,1300,2.4
Wear with mouth open,34.0775,587.2527472527471,16368,-264,1356,2.4
Wear with mouth open,34.2025,591.9413919413919,16288,-332,1328,2.4
Wear with mouth open,34.265,597.8021978021978,16352,-332,1316,2.4
unknown,34.265,579.6336996336996,16364,-316,1324,2.4
unknown,34.3275,579.6336996336996,16456,-308,1304,2.4
unknown,34.3275,589.010989010989,16348,-320,1296,2.4
unknown,34.3275,591.3553113553113,16348,-368,1228,2.4
unknown,34.3275,594.2857142857143,16404,-376,1192,2.4
Speaking,34.2025,564.981684981685,16588,-1260,564,2.4
Speaking,34.2025,549.157509157509,17632,-3288,-12,2.4
Speaking,34.515,552.6739926739926,15844,-1812,-340,2.4
Speaking,34.14,559.1208791208791,14572,4592,-4928,2.4
Speaking,34.515,542.1245421245421,15912,-1408,168,2.4
Speaking,34.3275,566.1538461538462,16896,-3612,252,2.4
Speaking,34.4525,521.025641025641,14192,-1524,-548,2.4
Speaking,34.515,561.4652014652015,13592,-4696,-2148,2.4
Speaking,34.0775,537.4358974358973,16468,-5224,-2928,2.4
Speaking,34.39,533.3333333333334,17312,-3544,-244,2.4
Speaking,34.4525,518.6813186813187,15608,-788,1744,2.4
Speaking,34.39,516.9230769230768,15232,-4468,-1028,2.4
Speaking,34.515,573.1868131868132,15716,-4024,-2420,2.4
Speaking,34.4675,549.3040293040292,15056,-4996,-2576,2.3
Speaking,34.53,612.7716727716727,16668,-4020,-440,2.3
Speaking,34.53,534.7008547008547,15120,-2376,-1232,2.3
Speaking,34.5925,638.6080586080586,16384,-3320,-1252,2.3
Speaking,34.53,560.5372405372405,17160,-4508,-3880,2.3
Speaking,34.53,518.974358974359,15964,-100,-72,2.3
Speaking,34.405,499.87789987789984,14576,-3336,-1264,2.3
Speaking,34.7175,540.8791208791208,15408,-2568,1044,2.3
Speaking,34.655,529.6459096459096,15300,-4168,-1156,2.3
Speaking,34.5925,530.7692307692307,16048,-4268,-1140,2.3
Speaking,34.4675,502.6862026862027,17340,-1976,-180,2.3
Speaking,34.7175,563.9072039072039,19008,-2668,-348,2.3
unknown,34.53,509.4261294261294,16756,-1976,-996,2.3
unknown,34.655,542.5641025641024,16656,-1056,-1808,2.3
