label,m_temp,m_pd,m_accel_x,m_accel_y,m_accel_z,m_vdda
Get ready,23.61,1538.4126984126983,9284,-668,-9720,2.6
Get ready,23.4225,1466.6666666666667,12112,1936,-9232,2.6
Get ready,23.61,1173.3333333333333,14292,3504,-6912,2.6
Get ready,28.1725,594.920634920635,15336,3400,-3044,2.6
Get ready,29.235,603.8095238095239,14888,2236,-2392,2.6
Get ready,30.0475,580.3174603174604,15796,3276,1560,2.6
Get ready,30.6725,594.2857142857143,15572,3104,2112,2.6
Get ready,30.985,606.984126984127,15496,3408,3920,2.6
Get ready,31.0,590.9645909645909,13772,4192,4872,2.5
Get ready,31.4375,601.953601953602,18008,4012,2880,2.5
Get ready,31.4375,572.039072039072,15624,3716,2116,2.5
Get ready,31.75,579.97557997558,16316,3808,3092,2.5
Get ready,31.75,554.945054945055,15796,3384,2964,2.5
Get ready,32.0,600.1221001221002,15624,3320,2544,2.5
Get ready,32.25,620.8791208791209,15728,3028,2196,2.5
Get ready,32.4375,594.6275946275946,15864,3216,1720,2.5
Get ready,32.375,603.1746031746031,15876,2928,1920,2.5
Get ready,32.4375,601.3431013431014,15948,3132,2040,2.5
Get ready,32.5,589.1330891330891,15928,2976,1980,2.5
Get ready,32.6875,594.017094017094,15852,3016,1800,2.5
Get ready,32.6875,581.1965811965812,15924,3024,1416,2.5
Get ready,32.8125,569.5970695970695,15876,2916,1080,2.5
Get ready,32.875,562.2710622710623,15832,2756,1072,2.5
Get ready,33.0625,572.6495726495726,16080,2900,1296,2.5
Get ready,33.375,578.7545787545788,15804,2732,1468,2.5
unknown,33.1875,1567.1550671550672,16152,2884,1376,2.5
unknown,33.11,1932.063492063492,16648,3216,2124,2.6
unknown,32.83,2197.606837606837,15868,3600,3932,2.8
unknown,33.25,770.4517704517705,14860,2724,484,2.5
unknown,33.1875,1487.789987789988,15044,2552,2488,2.5
Speaking,32.9375,1466.4224664224664,15436,2884,2612,2.5
Speaking,33.375,1416.971916971917,15684,3360,2072,2.5
Speaking,33.5625,1749.6947496947496,15376,3656,2356,2.5
Speaking,33.5,1605.006105006105,18288,3700,3860,2.5
Speaking,33.375,1528.083028083028,16064,3612,1876,2.5
Speaking,33.5625,1800.976800976801,16140,4280,4740,2.5
Speaking,33.6875,1840.6593406593406,17468,3780,3060,2.5
Speaking,33.5625,1847.3748473748474,16896,3192,2896,2.5
Speaking,33.89,1677.948717948718,16212,3208,2740,2.4
Speaking,33.6875,586.6910866910866,15640,3256,2120,2.5
Speaking,34.2025,1163.956043956044,15200,3096,1680,2.4
Speaking,33.5175,2296.068376068376,15484,4016,3440,2.8
Speaking,34.0775,710.3296703296702,15032,1328,2864,2.4
Speaking,34.2025,1760.5860805860805,15420,3404,2532,2.4
Speaking,33.6725,1990.4761904761904,15360,3340,1972,2.6
Speaking,33.89,1536.1172161172162,14412,2536,1612,2.4
Speaking,33.9525,657.5824175824175,14940,3116,1984,2.4
Speaking,33.9375,1916.971916971917,14612,2492,1704,2.5
Speaking,33.6875,1920.0244200244201,18008,3552,3084,2.5
Speaking,33.5475,2003.1746031746031,16580,3308,2352,2.6
Speaking,34.265,1731.282051282051,15992,2596,2324,2.4
Speaking,34.2025,613.6263736263735,15996,3160,2012,2.4
Speaking,33.9525,1742.4175824175825,15780,2912,1132,2.4
Speaking,34.0775,1577.142857142857,15124,2920,884,2.4
Speaking,34.265,1151.6483516483515,15316,2896,1028,2.4
unknown,34.265,630.0366300366301,15676,2772,1696,2.4
unknown,34.265,559.1208791208791,16272,3048,2072,2.4
unknown,33.7975,2057.777777777778,16280,3552,92,2.6
unknown,33.595,2176.4835164835163,15356,3756,2892,2.7
unknown,34.0475,2060.3174603174602,17432,4180,2304,2.6
Wear with mouth open,33.6575,2172.5274725274726,15792,3332,2596,2.7
Wear with mouth open,34.0625,1956.043956043956,16496,2992,3088,2.5
Wear with mouth open,34.0,1947.4969474969475,15644,2948,3484,2.5
Wear with mouth open,34.125,1922.4664224664225,16268,2532,2320,2.5
Wear with mouth open,33.875,1926.129426129426,15660,3360,2448,2.5
Wear with mouth open,34.015,1839.1208791208792,16200,3172,2256,2.4
Wear with mouth open,34.265,1829.1575091575091,15848,3264,2064,2.4
Wear with mouth open,34.3275,1826.8131868131866,15840,3056,2068,2.4
Wear with mouth open,34.0775,1832.6739926739924,15828,2948,1948,2.4
Wear with mouth open,34.3275,1832.6739926739924,15884,3040,1996,2.4
Wear with mouth open,34.015,1833.2600732600733,15812,2660,1872,2.4
Wear with mouth open,34.4525,1835.018315018315,15896,2760,2100,2.4
Wear with mouth open,34.265,1819.7802197802198,15952,2764,2176,2.4
Wear with mouth open,34.155,1699.0231990231987,15924,2772,2452,2.3
Wear with mouth open,34.2175,1686.105006105006,15844,2712,2732,2.3
Wear with mouth open,34.3425,1696.7765567765566,15904,2620,2480,2.3
Wear with mouth open,34.28,1693.4065934065932,15836,2632,2192,2.3
Wear with mouth open,34.4675,1684.9816849816848,15868,2724,2188,2.3
Wear with mouth open,34.28,1677.6800976800976,15908,2552,2164,2.3
Wear with mouth open,34.3425,1673.1868131868132,15860,2576,2192,2.3
Wear with mouth open,34.4675,1666.4468864468863,15920,2532,2200,2.3
Wear with mouth open,34.28,1656.3369963369964,16016,2568,2240,2.3
Wear with mouth open,34.3425,1660.8302808302806,15856,2576,2128,2.3
Wear with mouth open,34.405,1649.0354090354087,15956,2576,2068,2.3
Wear with mouth open,34.3425,1646.7887667887665,15920,2560,1996,2.3
unknown,34.3425,1633.3089133089134,15864,2544,2124,2.3
unknown,34.3425,559.97557997558,15744,2748,3112,2.3
unknown,34.4675,565.0305250305249,15620,3492,3052,2.3
unknown,34.28,581.3186813186813,15544,4032,2952,2.3
