label,m_temp,m_pd,m_accel_x,m_accel_y,m_accel_z,m_vdda
Get ready,23.9225,851.4285714285714,7924,-1212,-10252,2.6
Get ready,23.985,722.5396825396825,6564,-696,-13732,2.6
Get ready,25.1725,528.2539682539684,14268,3832,-4744,2.6
Get ready,28.4225,544.7619047619048,17236,-860,324,2.6
Get ready,29.2975,522.5396825396825,14796,2588,-7032,2.6
Get ready,30.1725,532.063492063492,16092,3052,640,2.6
Get ready,30.4225,539.6825396825396,15744,3012,184,2.6
Get ready,30.985,541.5873015873016,15952,3392,1232,2.6
Get ready,30.86,531.4285714285716,16300,3028,952,2.6
Get ready,31.485,529.5238095238095,16016,3272,-60,2.6
Get ready,31.86,530.1587301587301,15916,2976,-84,2.6
Get ready,32.0475,536.5079365079365,15836,2896,-180,2.6
Get ready,32.1725,535.8730158730159,15904,2900,-220,2.6
Get ready,32.485,533.3333333333334,15704,3652,-276,2.6
Get ready,32.485,530.7936507936508,16440,464,-1468,2.6
Get ready,32.7975,531.4285714285716,16188,-880,-2260,2.6
Get ready,32.9225,538.4126984126984,15456,3148,976,2.6
Get ready,32.9225,542.2222222222222,15848,2924,1476,2.6
Get ready,32.86,534.6031746031747,15936,2984,960,2.6
Get ready,33.235,532.6984126984127,15884,3020,688,2.6
Get ready,32.985,534.6031746031747,15816,3044,556,2.6
Get ready,33.235,537.1428571428571,15948,3020,612,2.6
Get ready,33.235,537.1428571428571,15940,2932,516,2.6
Get ready,33.485,537.1428571428571,15884,2896,424,2.6
Get ready,33.235,539.6825396825396,15908,3000,308,2.6
unknown,33.4225,542.2222222222222,15896,2964,312,2.6
unknown,33.4225,542.8571428571429,15900,2876,84,2.6
unknown,33.485,543.4920634920635,15872,2840,212,2.6
unknown,33.735,542.8571428571429,15908,3004,148,2.6
unknown,33.985,541.5873015873016,15912,2840,220,2.6
Grinding,33.6725,544.7619047619048,16024,2988,204,2.6
Grinding,33.735,546.031746031746,15948,2900,176,2.6
Grinding,33.6725,542.2222222222222,15904,2872,20,2.6
Grinding,33.735,546.6666666666666,16028,2844,112,2.6
Grinding,33.7975,543.4920634920635,15848,2928,40,2.6
Grinding,33.9225,546.031746031746,15896,2892,-108,2.6
Grinding,34.0475,546.6666666666666,15904,2852,72,2.6
Grinding,34.1725,524.4444444444445,15880,2956,56,2.6
Grinding,33.985,526.3492063492064,15880,2892,-4,2.6
Grinding,34.235,530.7936507936508,15916,2716,-44,2.6
unknown,34.0475,533.968253968254,15960,2880,-8,2.6
unknown,34.1725,529.5238095238095,15972,2592,172,2.6
unknown,34.3125,513.4310134310134,15912,2796,8,2.5
unknown,34.25,515.8730158730159,15848,2788,68,2.5
unknown,34.3125,518.9255189255189,15884,2904,84,2.5
Not grinding,34.1875,518.9255189255189,15864,2908,136,2.5
