label,m_temp,m_pd,m_accel_x,m_accel_y,m_accel_z,m_vdda
Get ready,22.9875,2191.2087912087914,-2272,5140,14804,3.0
Get ready,23.9825,2170.989010989011,7364,1160,14832,2.2
Get ready,23.9825,2200.0,17496,1436,9580,2.2
Get ready,23.5475,1424.126984126984,7604,2908,-6064,2.6
Get ready,23.6725,1360.0,13108,3656,-4616,2.6
Get ready,23.3625,2247.6190476190477,16476,4344,-940,3.0
Get ready,28.7975,592.3809523809524,15384,3940,-2984,2.6
Get ready,29.9225,581.5873015873016,15632,4108,-3340,2.6
Get ready,30.7975,589.8412698412699,15356,3712,-2844,2.6
Get ready,31.1725,588.5714285714287,15924,5704,-1324,2.6
Get ready,31.485,587.936507936508,15552,4536,4520,2.6
Get ready,31.61,583.4920634920635,15676,4452,4736,2.6
Get ready,32.0475,627.3015873015873,16432,3184,4516,2.6
Get ready,32.2975,610.793650793651,15812,3484,3192,2.6
Get ready,32.485,613.9682539682541,16112,3336,4012,2.6
Get ready,32.735,622.8571428571429,15720,2940,3832,2.6
Get ready,32.485,537.1428571428571,15312,4512,3752,2.6
Get ready,32.9225,554.2857142857143,15988,1692,2572,2.6
Get ready,32.9225,601.9047619047619,15828,656,2268,2.6
Get ready,32.86,609.5238095238095,16056,2708,2720,2.6
Get ready,32.9225,595.5555555555555,15744,2952,2772,2.6
Get ready,33.0475,615.2380952380952,16212,3024,1744,2.6
Get ready,33.36,632.3809523809524,14944,3244,2236,2.6
Get ready,33.1725,596.8253968253969,15852,3032,2064,2.6
Get ready,33.36,624.1269841269841,15708,2732,2232,2.6
unknown,33.485,627.936507936508,16160,2444,1400,2.6
unknown,33.5475,607.6190476190477,16020,2100,1284,2.6
unknown,33.86,624.7619047619048,15832,2264,892,2.6
unknown,33.735,728.2539682539684,15996,2284,1152,2.6
unknown,33.61,1761.904761904762,17896,3696,2964,2.6
Speaking,34.0475,1519.3650793650793,16292,2628,1968,2.6
Speaking,33.7975,1862.2222222222222,16152,3892,1528,2.6
Speaking,34.0475,1880.6349206349207,16768,2896,2188,2.6
Speaking,34.25,1657.5091575091576,16220,3632,392,2.5
Speaking,34.1725,1872.3809523809525,14700,2948,352,2.6
Speaking,34.11,669.2063492063492,15424,3048,2092,2.6
Speaking,34.4375,1700.854700854701,16908,2904,1664,2.5
Speaking,34.3125,1407.2039072039072,16000,2872,960,2.5
Speaking,34.3125,1734.4322344322345,16384,2524,1808,2.5
Speaking,34.25,1755.1892551892552,16020,2272,176,2.5
Speaking,34.5,1594.6275946275946,15072,2580,484,2.5
Speaking,34.625,924.2979242979243,16324,1800,776,2.5
Speaking,34.4375,1498.1684981684982,16176,2856,256,2.5
Speaking,34.4375,720.3907203907204,16116,2484,312,2.5
Speaking,34.5,1749.084249084249,16188,1972,700,2.5
Speaking,34.4375,1130.6471306471306,16376,3692,896,2.5
Speaking,34.6875,1481.0744810744811,16260,3688,740,2.5
Speaking,34.5,1331.5018315018315,17564,3840,1012,2.5
Speaking,34.625,1413.3089133089134,15660,2992,816,2.5
Speaking,34.5625,1780.2197802197802,16012,3748,1496,2.5
Speaking,34.375,1626.984126984127,15752,3092,300,2.5
Speaking,34.5,815.6288156288156,16084,3304,1436,2.5
Speaking,34.47,2021.5384615384617,17852,3276,2672,2.7
Speaking,34.6875,595.8485958485959,16300,3288,380,2.5
Speaking,34.75,682.5396825396825,15676,2712,748,2.5
unknown,34.625,1679.4871794871794,15052,3556,1384,2.5
unknown,34.75,1236.2637362637363,15208,3512,772,2.5
unknown,34.875,1636.7521367521367,16052,2812,972,2.5
unknown,34.6875,1784.4932844932846,15200,2860,668,2.5
unknown,34.9375,670.9401709401709,16480,2588,-892,2.5
Get ready to drink,34.75,627.5946275946276,15776,4056,1080,2.5
Get ready to drink,34.9375,611.1111111111111,15836,3688,1280,2.5
Get ready to drink,34.9375,625.7631257631258,15428,4132,1276,2.5
Get ready to drink,34.9375,642.2466422466423,16120,3432,1432,2.5
Get ready to drink,34.8125,648.3516483516484,15836,3468,1312,2.5
Get ready to drink,35.0,649.5726495726495,15680,3260,1316,2.5
Get ready to drink,34.8125,663.6141636141637,16360,2280,1484,2.5
Get ready to drink,34.875,636.7521367521367,16148,2820,2508,2.5
Get ready to drink,35.1875,663.003663003663,15836,2860,1304,2.5
Get ready to drink,34.875,644.6886446886447,16036,2940,1064,2.5
