label,m_temp,m_pd,m_accel_x,m_accel_y,m_accel_z,m_vdda
Get ready,24.0325,716.7032967032967,-8660,-11676,-12272,2.7
Get ready,24.0325,660.6593406593406,11884,376,-12644,2.7
Get ready,26.0475,511.74603174603175,16240,4612,-2832,2.6
Get ready,28.985,516.1904761904761,15604,4220,-1608,2.6
Get ready,30.0475,513.015873015873,15048,3888,-1012,2.6
Get ready,30.4225,514.2857142857143,15888,2520,-444,2.6
Get ready,30.9225,514.2857142857143,16080,3772,-804,2.6
Get ready,31.11,506.0317460317461,15728,3112,-48,2.6
Get ready,31.5475,512.3809523809525,15324,3972,2976,2.6
Get ready,31.985,626.6666666666667,15808,4760,472,2.6
Get ready,32.36,512.3809523809525,15948,3996,-1500,2.6
Get ready,32.485,509.2063492063493,15852,5160,-196,2.6
Get ready,32.735,514.2857142857143,15704,3280,-552,2.6
Get ready,32.735,513.6507936507936,15668,2712,1344,2.6
Get ready,32.86,513.6507936507936,16288,2908,-744,2.6
Get ready,32.985,510.4761904761905,18060,4396,-1008,2.6
Get ready,33.1725,514.9206349206349,16016,3572,-16,2.6
Get ready,33.4225,516.8253968253969,16040,3444,72,2.6
Get ready,33.2975,518.7301587301588,15840,1668,632,2.6
Get ready,33.5475,518.0952380952381,16560,2400,264,2.6
Get ready,33.485,522.5396825396825,16164,2276,272,2.6
Get ready,33.61,521.2698412698413,16172,2336,336,2.6
Get ready,33.485,515.5555555555557,15840,2636,252,2.6
Get ready,33.735,518.7301587301588,15920,2504,72,2.6
Get ready,33.7975,521.2698412698413,16084,2624,260,2.6
unknown,33.7975,521.904761904762,16136,2340,108,2.6
unknown,33.5475,525.0793650793652,16124,2592,-128,2.6
unknown,33.735,523.1746031746031,16116,2456,24,2.6
unknown,33.735,528.2539682539684,16040,2432,88,2.6
unknown,33.985,528.8888888888889,16088,2444,92,2.6
Mouth closed,33.7975,531.4285714285716,15968,2404,-20,2.6
Mouth closed,33.7975,526.984126984127,16004,2340,0,2.6
Mouth closed,33.985,526.984126984127,16048,2492,-128,2.6
