label,m_temp,m_pd,m_accel_x,m_accel_y,m_accel_z,m_vdda
Get ready,25.545,2103.296703296703,5568,-13508,8408,2.2
Get ready,25.2975,1801.904761904762,708,-11272,-12544,2.6
Get ready,25.2975,1810.7936507936508,1532,1940,-15248,2.6
Get ready,25.0025,2156.4102564102564,14008,2396,-6748,2.9
Get ready,25.7675,2001.3675213675215,14616,3296,-5656,2.8
Get ready,26.9825,2018.949938949939,14716,2168,-5360,2.2
Get ready,27.045,2015.1892551892554,14664,1284,-6808,2.2
Get ready,27.2475,2100.0,15688,-84,-212,2.1
Get ready,27.435,2100.0,16524,-124,1000,2.1
Get ready,27.435,2100.0,16484,88,1196,2.1
Get ready,27.7475,2100.0,16088,-824,4536,2.1
Get ready,27.56,2054.871794871795,16500,-932,4160,2.1
Get ready,27.8575,1987.2527472527474,15112,-2408,6628,2.2
Get ready,27.78,2064.102564102564,15004,-2352,6812,2.3
Get ready,28.17,2018.949938949939,15068,-2048,6952,2.2
Get ready,27.92,2069.98778998779,15580,-1952,5536,2.2
Get ready,28.0625,990.2319902319903,16092,508,2324,2.5
Get ready,30.625,573.2600732600732,16288,1180,1052,2.5
Get ready,33.125,560.4395604395604,15772,2360,-1052,2.5
Get ready,33.6875,562.2710622710623,14564,2692,-3460,2.5
Get ready,34.1875,559.8290598290598,16092,2672,-1924,2.5
Get ready,34.3125,555.5555555555555,16208,1860,1024,2.5
Get ready,34.375,563.4920634920635,15864,1600,452,2.5
Get ready,34.4375,563.4920634920635,15880,2108,524,2.5
Get ready,34.875,565.934065934066,15936,2168,404,2.5
unknown,34.8125,567.7655677655678,15960,2124,288,2.5
unknown,34.75,570.2075702075703,15936,2108,424,2.5
unknown,34.75,561.050061050061,15912,2076,472,2.5
unknown,35.125,562.2710622710623,15940,2032,460,2.5
unknown,35.125,565.934065934066,15944,1976,432,2.5
Mouth closed,35.1875,567.7655677655678,15980,2060,452,2.5
Mouth closed,35.3125,568.3760683760684,15972,2092,496,2.5
Mouth closed,35.3125,570.8180708180709,15944,2060,552,2.5
Mouth closed,35.5,572.6495726495726,15924,2000,400,2.5
Mouth closed,35.5,574.4810744810745,15916,2048,468,2.5
Mouth closed,35.5,576.9230769230769,15996,2124,520,2.5
Mouth closed,35.5,568.986568986569,15912,2008,416,2.5
Mouth closed,35.625,567.7655677655678,15924,1940,512,2.5
Mouth closed,35.875,567.7655677655678,15920,1988,612,2.5
Mouth closed,35.6875,571.4285714285714,15940,1984,552,2.5
unknown,36.125,567.1550671550672,15996,1932,596,2.5
unknown,35.6875,568.3760683760684,15936,1944,640,2.5
unknown,36.0625,578.7545787545788,15892,1912,608,2.5
unknown,35.9375,589.1330891330891,15896,1920,556,2.5
unknown,35.685,2100.0,15800,2084,-1520,2.1
Mouth open,35.56,2032.820512820513,16268,1792,-320,2.1
Mouth open,35.155,2098.3638583638585,16020,2276,-16,2.3
Mouth open,34.4675,2052.869352869353,15872,2056,196,2.3
Mouth open,34.0775,2103.4432234432234,15984,1940,284,2.4
Mouth open,33.9525,2106.959706959707,16040,1968,340,2.4
Mouth open,33.7025,2095.8241758241757,16092,2060,408,2.4
Mouth open,33.39,2083.5164835164837,16004,2040,260,2.4
Mouth open,33.39,2072.3809523809523,16036,2056,256,2.4
Mouth open,33.5775,2072.967032967033,15992,2028,256,2.4
Mouth open,33.14,2072.3809523809523,16024,1960,212,2.4
unknown,33.015,2065.934065934066,15996,1996,320,2.4
unknown,33.015,2074.7252747252746,16052,2012,336,2.4
unknown,33.0775,2071.7948717948716,15948,1932,240,2.4
unknown,32.9525,2066.5201465201467,15968,1952,384,2.4
unknown,33.14,586.080586080586,15860,1864,576,2.4
Mouth closed,34.89,585.4945054945055,16228,1164,28,2.4
Mouth closed,35.0775,583.7362637362637,16120,1444,-32,2.4
Mouth closed,35.39,579.047619047619,15856,1892,16,2.4
Mouth closed,35.5775,581.978021978022,15832,2004,224,2.4
Mouth closed,35.7025,584.9084249084249,15968,2100,268,2.4
Mouth closed,35.89,587.2527472527471,15948,2008,296,2.4
Mouth closed,36.14,583.1501831501831,15896,2144,332,2.4
Mouth closed,36.14,586.080586080586,15948,2104,416,2.4
Mouth closed,36.0775,588.4249084249084,15960,2028,500,2.4
Mouth closed,36.2025,590.7692307692307,15976,2132,576,2.4
unknown,36.3275,591.9413919413919,15908,2064,420,2.4
unknown,36.2025,591.9413919413919,15884,2076,400,2.4
unknown,35.9525,595.4578754578755,15876,2040,352,2.4
unknown,36.3275,599.5604395604396,15844,2048,396,2.4
unknown,36.0625,2149.5726495726494,16412,2488,-716,2.5
Mouth open,36.435,2076.923076923077,15616,2324,-1480,2.1
Mouth open,35.9975,2043.076923076923,15816,2448,-744,2.1
Mouth open,35.935,2025.128205128205,15908,2404,-788,2.1
Mouth open,35.545,2097.924297924298,15872,2244,-604,2.2
Mouth open,35.67,2081.807081807082,15848,2204,-424,2.2
Mouth open,35.045,2066.764346764347,15864,2308,-360,2.2
Mouth open,35.045,2063.003663003663,15952,2124,-356,2.2
Mouth open,34.7325,2044.2002442002442,15920,2284,-432,2.2
Mouth open,34.795,2044.2002442002442,15952,2220,-324,2.2
Mouth open,34.67,2052.7960927960926,15916,2184,-376,2.2
unknown,34.67,2053.870573870574,15940,2188,-320,2.2
unknown,34.7325,2050.6471306471312,15924,2088,-228,2.2
unknown,34.7325,2053.870573870574,15960,2100,-168,2.2
unknown,34.67,2052.258852258852,15968,2052,-280,2.2
unknown,33.845,2179.120879120879,15584,1976,276,2.7
Mouth closed,35.28,573.4554334554333,15928,1692,1208,2.3
Mouth closed,35.905,565.0305250305249,15824,1748,1348,2.3
Mouth closed,36.155,566.7155067155068,15992,1828,1332,2.3
Mouth closed,36.3425,565.5921855921856,15932,1716,1308,2.3
