label,m_temp,m_pd,m_accel_x,m_accel_y,m_accel_z,m_vdda
Get ready,26.2975,99.68253968253968,0,0,0,2.6
Get ready,25.98,0.0,0,0,0,1.8
Get ready,25.98,0.0,0,0,0,1.8
Get ready,25.98,0.0,0,0,0,1.8
Get ready,25.98,0.0,0,0,0,1.8
Get ready,25.98,0.0,0,0,0,1.8
Get ready,26.205,2142.9059829059825,6088,11536,10424,2.8
Get ready,26.345,2125.7142857142862,6312,10552,10016,2.7
Get ready,26.345,2105.2747252747254,9408,10128,10288,2.7
Get ready,26.905,2032.0879120879122,9224,11712,10864,2.3
Get ready,26.08,2107.350427350427,10236,9060,9056,2.8
Get ready,26.3925,2136.7521367521367,8844,9744,9480,2.8
Get ready,26.2525,2154.285714285714,8072,9512,9272,2.9
Get ready,26.58,2038.2905982905982,5044,11748,9712,2.8
Get ready,26.2675,2047.8632478632478,7132,11364,9484,2.8
Get ready,26.315,2167.741147741148,7176,11452,9876,2.9
Get ready,28.25,2057.997557997558,10852,-7048,-21240,2.5
Get ready,28.53,2060.17094017094,16088,2872,-1212,2.3
Get ready,29.2025,2058.9010989010985,6144,6896,-3120,2.4
Get ready,30.0475,605.0793650793651,15956,816,1404,2.6
Get ready,31.985,583.4920634920635,15912,1024,1424,2.6
Get ready,32.0475,881.9047619047619,16476,1568,-1312,2.6
Get ready,31.9225,1040.634920634921,16108,2912,-1020,2.6
Get ready,31.9075,1920.6593406593406,16320,1740,1364,2.7
Get ready,32.2975,553.6507936507937,16144,2008,280,2.6
unknown,33.125,870.5738705738705,16404,2828,-1356,2.5
unknown,32.625,1670.940170940171,15388,2148,252,2.5
unknown,33.375,570.8180708180709,15968,2012,852,2.5
unknown,33.8125,556.7765567765567,16076,1904,1096,2.5
unknown,34.125,551.2820512820513,15976,1668,1336,2.5
Mouth closed,34.0625,559.2185592185592,16152,2688,568,2.5
Mouth closed,34.3125,568.3760683760684,15836,2556,1520,2.5
Mouth closed,34.125,570.8180708180709,16056,2640,1476,2.5
Mouth closed,34.5,572.039072039072,15948,2724,1852,2.5
Mouth closed,34.4375,579.3650793650794,16000,2424,1744,2.5
Mouth closed,34.875,576.3125763125763,15896,2428,1768,2.5
Mouth closed,34.75,576.9230769230769,15928,2360,1680,2.5
Mouth closed,34.75,562.8815628815629,15960,2372,1604,2.5
Mouth closed,35.125,553.1135531135532,16020,2344,1552,2.5
Mouth closed,35.1875,552.5030525030525,15960,2360,1548,2.5
unknown,34.9375,562.8815628815629,15904,2324,1472,2.5
unknown,35.25,562.8815628815629,15968,2332,1472,2.5
unknown,35.0,559.2185592185592,16000,2308,1400,2.5
unknown,35.0,567.7655677655678,15984,2336,1384,2.5
unknown,35.1875,579.3650793650794,15964,2420,1316,2.5
Mouth open,35.25,586.080586080586,16000,2376,1292,2.5
Mouth open,35.25,586.080586080586,15920,2420,1396,2.5
Mouth open,35.1875,592.1855921855922,15956,2380,1296,2.5
Mouth open,35.1875,594.017094017094,15948,2400,1332,2.5
Mouth open,35.3125,595.8485958485959,15988,2396,1328,2.5
Mouth open,35.375,587.9120879120879,15992,2460,1224,2.5
Mouth open,35.4375,583.6385836385837,16000,2484,1284,2.5
Mouth open,35.6875,589.7435897435897,16048,2360,1264,2.5
Mouth open,35.4375,581.1965811965812,15976,2432,1248,2.5
Mouth open,35.375,566.5445665445666,15932,2412,1192,2.5
unknown,35.375,557.997557997558,15956,2424,1232,2.5
unknown,35.4375,576.9230769230769,16048,2468,1136,2.5
unknown,35.75,604.3956043956044,16028,2444,1124,2.5
unknown,35.8725,2100.0,15740,2792,-2728,2.1
unknown,35.31,2100.0,15784,2708,-2212,2.1
Mouth closed,35.45,2000.0,15892,2764,-1916,2.0
Mouth closed,35.2625,2000.0,15856,2784,-1824,2.0
Mouth closed,34.7625,2000.0,15972,2744,-1708,2.0
Mouth closed,34.5125,2000.0,15944,2712,-1740,2.0
Mouth closed,34.2625,2000.0,15812,2784,-1660,2.0
Mouth closed,34.075,2000.0,15900,2748,-1468,2.0
Mouth closed,33.7625,2000.0,15964,2716,-1392,2.0
Mouth closed,33.6375,2000.0,15940,2776,-1352,2.0
Mouth closed,33.45,2000.0,15952,2672,-1420,2.0
Mouth closed,33.2475,2100.0,15832,2720,-1464,2.1
unknown,33.3875,2000.0,15988,2816,-1236,2.0
unknown,33.325,2000.0,15968,2760,-1252,2.0
unknown,33.2,2000.0,15900,2772,-1284,2.0
unknown,33.14,600.1465201465202,16000,2192,1532,2.4
unknown,34.015,636.4835164835165,16056,2232,1608,2.4
Mouth open,34.3275,643.5164835164835,15976,2264,1604,2.4
Mouth open,34.7025,643.5164835164835,15888,2340,1564,2.4
Mouth open,34.8275,657.5824175824175,15944,2368,1592,2.4
Mouth open,34.89,653.4798534798534,15936,2420,1508,2.4
Mouth open,35.0775,653.4798534798534,16004,2260,1488,2.4
Mouth open,35.14,661.0989010989011,15896,2364,1564,2.4
Mouth open,35.265,665.2014652014652,15980,2340,1544,2.4
Mouth open,34.9525,659.3406593406594,15972,2376,1520,2.4
Mouth open,35.4525,665.2014652014652,15964,2448,1548,2.4
Mouth open,35.265,665.2014652014652,15944,2360,1500,2.4
unknown,35.515,602.4908424908425,15972,2392,1480,2.4
unknown,35.5775,586.080586080586,16008,2420,1480,2.4
unknown,35.4525,577.2893772893773,16000,2468,1476,2.4
unknown,35.4525,576.1172161172161,15836,2392,1600,2.4
unknown,35.155,2093.870573870574,15748,2848,-2196,2.3
Mouth closed,35.1075,2080.7326007326005,15864,2864,-1752,2.2
Mouth closed,34.795,2090.4029304029305,15892,2868,-1572,2.2
Mouth closed,34.3725,2042.5641025641028,15864,2868,-1600,2.1
