label,m_temp,m_pd,m_accel_x,m_accel_y,m_accel_z,m_vdda
unknown,34.515,543.8827838827839,-668,10660,11876,2.4
unknown,34.64,536.8498168498169,-1384,11208,12412,2.4
unknown,35.155,517.2893772893772,-924,11188,12544,2.3
unknown,35.0925,519.5360195360196,-1104,11172,12372,2.3
unknown,34.9675,520.6593406593406,-1232,11216,12432,2.3
unknown,34.8425,503.8095238095238,-1308,-1376,13600,2.3
unknown,34.905,500.4395604395604,-7240,-13692,10304,2.3
unknown,34.8425,508.8644688644688,-4252,-10640,12212,2.3
unknown,34.7175,508.30280830280833,-4524,-12068,9716,2.3
Sleep head right,34.8425,507.7411477411477,-5140,-11900,9388,2.3
Sleep head right,34.9675,505.4945054945055,-2684,-13636,7316,2.3
Sleep head right,34.8425,495.38461538461536,-5052,-13308,8028,2.3
Sleep head right,35.03,493.13797313797306,-5092,-13092,7608,2.3
Sleep head right,34.78,497.63125763125765,-5156,-13280,7552,2.3
Sleep head right,34.9675,497.069597069597,-5132,-13180,7548,2.3
Sleep head right,35.2175,494.2612942612942,-5272,-13160,7524,2.3
Sleep head right,34.9675,499.31623931623926,-5212,-13320,7276,2.3
Sleep head right,34.8425,498.19291819291817,-5080,-13336,7556,2.3
Sleep head right,35.0925,495.38461538461536,-5184,-13240,7452,2.3
Sleep head right,34.7175,494.2612942612942,-5152,-13304,7360,2.3
Sleep head right,35.155,499.87789987789984,-5152,-13264,7408,2.3
Sleep head right,34.905,499.87789987789984,-5160,-13312,7348,2.3
Sleep head right,34.905,503.8095238095238,-5100,-13304,7324,2.3
Sleep head right,34.9675,501.001221001221,-5116,-13256,7388,2.3
Sleep head right,34.78,503.24786324786317,-5088,-13344,7344,2.3
unknown,34.905,504.37118437118426,-5140,-13372,7352,2.3
unknown,34.9675,508.30280830280833,-5072,-13460,7380,2.3
unknown,34.905,503.8095238095238,-5124,-13284,7376,2.3
unknown,35.155,502.1245421245421,-5120,-13264,7280,2.3
unknown,34.8425,506.056166056166,-5128,-13332,7268,2.3
unknown,34.9675,507.7411477411477,-5076,-13348,7296,2.3
unknown,35.0925,509.9877899877899,-5104,-13372,7212,2.3
unknown,34.905,507.7411477411477,-5096,-13392,7256,2.3
unknown,35.03,511.1111111111111,-5136,-13376,7288,2.3
unknown,34.905,513.3577533577534,-5088,-13364,7304,2.3
unknown,35.0925,524.029304029304,-4140,-11148,10868,2.3
unknown,35.0925,523.4676434676435,1904,5040,18504,2.3
unknown,34.655,514.4810744810744,11476,-4660,6104,2.3
unknown,34.7175,532.4542124542123,4720,15100,-9540,2.3
Sleep head left,34.8425,526.2759462759462,5800,9024,-6172,2.3
Sleep head left,34.5925,549.8656898656899,5384,18544,-9236,2.3
Sleep head left,34.7175,512.2344322344322,-136,11712,-11964,2.3
Sleep head left,34.8425,512.7960927960927,-60,12352,-11244,2.3
Sleep head left,35.03,523.4676434676435,-1316,11212,-12328,2.3
Sleep head left,34.8425,522.9059829059828,-1172,11220,-12208,2.3
Sleep head left,34.9675,524.5909645909646,-1360,10904,-12504,2.3
Sleep head left,35.03,523.4676434676435,-1368,10852,-12428,2.3
Sleep head left,35.03,524.5909645909646,-1496,10688,-12660,2.3
Sleep head left,35.155,526.8376068376067,-1300,10796,-12532,2.3
Sleep head left,35.155,524.5909645909646,-1288,10876,-12548,2.3
Sleep head left,35.155,523.4676434676435,-1376,10728,-12528,2.3
Sleep head left,35.42,506.6178266178267,-1288,10788,-12572,2.2
Sleep head left,35.545,501.7826617826618,-988,10652,-12100,2.2
Sleep head left,35.4825,481.9047619047619,-1348,10340,-12812,2.2
Sleep head left,35.67,488.3516483516484,-1364,10392,-12900,2.2
unknown,35.3575,492.64957264957263,-1464,10308,-12944,2.2
unknown,35.545,492.1123321123322,-1212,10448,-12876,2.2
unknown,35.3575,484.5909645909646,-1368,10184,-12960,2.2
unknown,35.6075,486.7399267399268,-1252,10200,-13044,2.2
unknown,35.3575,488.88888888888897,-1264,10200,-13036,2.2
unknown,35.4825,492.1123321123322,-1268,10236,-13016,2.2
unknown,35.545,487.81440781440784,-1300,10236,-12988,2.2
unknown,35.545,489.96336996337,-1308,10204,-13004,2.2
unknown,35.3575,491.5750915750916,-1304,10204,-13044,2.2
unknown,35.42,494.79853479853483,-1292,10176,-12988,2.2
unknown,35.6075,495.33577533577534,-1292,10200,-13048,2.2
unknown,35.42,497.48473748473754,4244,14376,-2424,2.2
unknown,35.2325,518.4371184371184,-400,15052,3820,2.2
unknown,35.3575,510.3785103785104,4656,-7768,6960,2.2
Sleep head right,35.045,505.5433455433456,5488,-2304,184,2.2
Sleep head right,35.17,509.3040293040294,5324,-5128,7088,2.2
Sleep head right,35.17,503.931623931624,-6020,-16700,5612,2.2
Sleep head right,34.92,509.8412698412699,-5404,-13448,6900,2.2
Sleep head right,35.045,498.02197802197804,-5208,-13796,6540,2.2
Sleep head right,35.2325,501.24542124542137,-5308,-13592,6644,2.2
Sleep head right,35.17,502.3199023199023,-5212,-13676,6616,2.2
Sleep head right,35.3575,504.4688644688645,-5260,-13596,6660,2.2
Sleep head right,35.2325,505.00610500610503,-5296,-13692,6480,2.2
Sleep head right,35.1075,499.6336996336997,-5268,-13868,6400,2.2
Sleep head right,35.295,503.931623931624,-5252,-13628,6540,2.2
Sleep head right,35.17,506.0805860805861,-5300,-13604,6552,2.2
Sleep head right,35.2325,505.5433455433456,-5320,-13596,6528,2.2
Sleep head right,35.3575,506.0805860805861,-5264,-13720,6492,2.2
Sleep head right,35.295,508.2295482295483,-5252,-13532,6564,2.2
Sleep head right,35.3575,513.064713064713,-4876,-14132,6824,2.2
unknown,35.2325,515.2136752136752,-5168,-14084,5364,2.2
unknown,35.2325,508.76678876678875,-5276,-13696,6544,2.2
unknown,35.3575,509.8412698412699,-5296,-13740,6608,2.2
unknown,34.8575,511.9902319902321,-5296,-13548,6656,2.2
unknown,35.17,511.45299145299145,-5300,-13548,6704,2.2
