label,m_temp,m_pd,m_accel_x,m_accel_y,m_accel_z,m_vdda
Get ready,22.0325,876.2637362637363,11052,6888,-10564,2.7
Get ready,22.2825,620.4395604395605,14008,3524,540,2.7
Get ready,25.595,532.0879120879121,13384,4508,1444,2.7
Get ready,28.345,533.4065934065934,17440,2928,952,2.7
Get ready,29.1575,525.4945054945055,15600,3164,-520,2.7
Get ready,29.72,538.6813186813187,15752,2676,296,2.7
Get ready,30.4225,517.4603174603175,15960,3044,100,2.6
Get ready,30.86,518.0952380952381,15892,2608,-52,2.6
Get ready,31.0475,519.3650793650794,16092,2372,372,2.6
Get ready,31.1725,509.8412698412699,15760,2820,-324,2.6
Get ready,31.5475,516.8253968253969,16168,3100,32,2.6
Get ready,31.86,521.904761904762,15700,2904,152,2.6
Get ready,32.11,525.0793650793652,15816,2904,-80,2.6
Get ready,32.235,524.4444444444445,16056,2984,-576,2.6
Get ready,32.735,518.7301587301588,15812,2036,-1420,2.6
Get ready,32.735,514.2857142857143,16252,3036,44,2.6
Get ready,32.86,520.0,15800,2900,-316,2.6
Get ready,32.985,528.8888888888889,15928,2744,-344,2.6
Get ready,33.0475,527.6190476190476,15896,2732,-328,2.6
Get ready,33.2975,531.4285714285716,15932,2708,-332,2.6
Get ready,33.11,528.2539682539684,15912,2704,-488,2.6
Get ready,33.2975,525.0793650793652,15928,2744,-448,2.6
Get ready,33.4225,531.4285714285716,15932,2832,-508,2.6
Get ready,33.485,526.984126984127,15892,2692,-556,2.6
Get ready,33.5475,524.4444444444445,15940,2824,-592,2.6
unknown,33.485,526.984126984127,15868,2788,-556,2.6
unknown,33.61,531.4285714285716,15860,2792,-580,2.6
unknown,33.735,533.968253968254,15884,2924,-620,2.6
unknown,33.735,532.063492063492,15840,2772,-664,2.6
unknown,33.735,532.6984126984127,15872,2888,-720,2.6
Mouth closed,33.7975,532.6984126984127,15884,2868,-688,2.6
Mouth closed,33.985,535.8730158730159,15840,2840,-688,2.6
Mouth closed,33.7975,533.3333333333334,15812,2832,-724,2.6
Mouth closed,34.0475,535.8730158730159,15740,3116,-908,2.6
Mouth closed,33.9225,537.7777777777779,15776,2884,-996,2.6
Mouth closed,34.235,540.9523809523811,15872,2872,-924,2.6
Mouth closed,34.0475,540.3174603174604,15748,3016,-1060,2.6
Mouth closed,34.4225,536.5079365079365,15872,2928,-868,2.6
Mouth closed,34.36,543.4920634920635,15804,2896,-1044,2.6
Mouth closed,34.36,541.5873015873016,15852,3048,-1044,2.6
unknown,34.1725,537.1428571428571,15772,3028,-1116,2.6
unknown,34.1725,518.7301587301588,16228,2880,-1364,2.6
unknown,34.36,977.7777777777778,15520,2652,-3404,2.6
unknown,34.2975,997.4603174603176,15636,2812,-3180,2.6
unknown,34.36,986.6666666666666,15492,2624,-3064,2.6
Mouth open,34.8125,935.2869352869353,15548,2872,-2900,2.5
Mouth open,34.5625,908.4249084249084,15472,2876,-2640,2.5
Mouth open,34.625,909.0354090354091,15640,2796,-2144,2.5
Mouth open,34.6875,904.7619047619048,15812,2992,-1776,2.5
Mouth open,34.5625,857.1428571428571,15664,3160,-1600,2.5
Mouth open,34.625,856.5323565323565,15840,2888,-1408,2.5
Mouth open,34.6875,835.7753357753357,15816,3084,-1488,2.5
Mouth open,34.5625,833.943833943834,15828,3388,-1600,2.5
Mouth open,34.75,893.1623931623932,15744,2876,-2124,2.5
Mouth open,34.5625,926.1294261294262,15864,2760,-1484,2.5
unknown,34.6875,889.4993894993895,15788,2880,-1324,2.5
unknown,34.375,882.7838827838827,15884,2864,-1440,2.5
unknown,34.4375,516.4835164835165,15816,3000,-344,2.5
unknown,34.875,521.978021978022,15812,3032,-388,2.5
unknown,34.625,525.6410256410256,15916,3096,-508,2.5
Mouth closed,34.875,521.3675213675214,15860,3044,-524,2.5
Mouth closed,34.875,525.030525030525,15824,2976,-564,2.5
Mouth closed,34.8125,527.4725274725274,15816,2968,-644,2.5
Mouth closed,34.6875,529.9145299145299,15768,3132,-564,2.5
Mouth closed,34.75,523.8095238095239,15844,3136,-568,2.5
Mouth closed,34.6875,523.8095238095239,15848,2948,-580,2.5
Mouth closed,34.8125,528.6935286935287,15772,2980,-688,2.5
Mouth closed,34.6875,533.5775335775336,15824,3076,-684,2.5
Mouth closed,34.6875,529.3040293040293,15784,2928,-740,2.5
Mouth closed,34.75,531.7460317460317,15776,3040,-712,2.5
unknown,35.0,530.5250305250305,15856,3116,-708,2.5
unknown,34.6875,536.0195360195361,15748,3004,-780,2.5
unknown,34.875,831.5018315018315,15964,2712,-3312,2.5
unknown,34.8125,812.5763125763126,15456,2812,-3120,2.5
unknown,34.9375,821.1233211233211,15652,2868,-2916,2.5
Mouth open,34.9375,843.7118437118437,15604,2756,-2828,2.5
Mouth open,35.0,854.0903540903541,15676,2984,-2656,2.5
Mouth open,34.875,901.7094017094017,15616,2996,-2736,2.5
Mouth open,34.9375,905.3724053724054,15600,2916,-2692,2.5
Mouth open,34.75,909.6459096459097,15704,2960,-2628,2.5
Mouth open,34.875,898.6568986568986,15612,3228,-2092,2.5
Mouth open,34.8125,909.6459096459097,15656,3064,-2128,2.5
Mouth open,35.0775,874.4322344322343,15708,3132,-2044,2.4
Mouth open,35.0775,877.3626373626372,15656,3076,-2188,2.4
Mouth open,34.89,887.9120879120879,15724,3108,-2084,2.4
unknown,35.0775,895.5311355311355,15748,3052,-2124,2.4
unknown,35.265,899.6336996336996,15664,3064,-2192,2.4
unknown,35.14,835.7509157509157,18444,3468,-1332,2.4
unknown,35.0775,526.3003663003662,15804,3116,-628,2.4
unknown,35.0775,526.8864468864468,15836,3176,-700,2.4
Mouth closed,34.9525,532.1611721611722,15812,3272,-692,2.4
Mouth closed,34.9525,526.3003663003662,15868,3148,-532,2.4
Mouth closed,35.14,528.6446886446886,15896,3144,-560,2.4
Mouth closed,35.0775,529.2307692307693,15816,3188,-672,2.4
Mouth closed,35.14,529.2307692307693,15880,3312,-584,2.4
Mouth closed,35.3275,529.8168498168499,15744,3240,-744,2.4
Mouth closed,35.14,534.5054945054944,15716,3424,-656,2.4
Mouth closed,34.9525,538.021978021978,15800,3292,-588,2.4
Mouth closed,35.3275,536.2637362637363,15804,3236,-720,2.4
Mouth closed,35.14,536.2637362637363,15772,3256,-796,2.4
unknown,35.265,538.021978021978,15840,3348,-776,2.4
unknown,35.265,540.3663003663003,15828,3164,-776,2.4
unknown,35.14,519.8534798534797,15776,3152,-804,2.4
unknown,35.3275,840.4395604395604,15496,2992,-3660,2.4
unknown,35.0775,849.8168498168499,15464,2904,-3312,2.4
Mouth open,35.14,848.6446886446887,15468,2956,-3280,2.4
Mouth open,35.4525,853.3333333333334,15536,2920,-3180,2.4
Mouth open,35.14,850.4029304029305,15588,2876,-3160,2.4
Mouth open,35.39,857.4358974358975,15556,3000,-3056,2.4
Mouth open,35.3275,853.9194139194138,15676,2748,-2884,2.4
Mouth open,35.14,858.021978021978,15624,2972,-2976,2.4
Mouth open,35.14,866.8131868131868,15656,3156,-2872,2.4
Mouth open,35.14,859.1941391941392,15632,2868,-2668,2.4
Mouth open,35.265,856.8498168498168,15616,3024,-2652,2.4
Mouth open,35.14,861.5384615384615,15564,3148,-2720,2.4
unknown,35.2025,866.2271062271062,15600,3008,-2616,2.4
unknown,35.3275,853.9194139194138,15580,3088,-2620,2.4
unknown,35.2025,856.8498168498168,15632,3056,-2612,2.4
unknown,35.14,537.4358974358973,15872,3128,-576,2.4
unknown,35.015,536.8498168498169,15856,3224,-564,2.4
Mouth closed,35.39,539.7802197802198,15780,3328,-592,2.4
Mouth closed,35.3275,542.7106227106227,15868,3312,-684,2.4
Mouth closed,35.2175,518.4126984126983,15756,3284,-688,2.3
Mouth closed,35.3425,525.1526251526252,15780,3280,-704,2.3
Mouth closed,35.2175,515.042735042735,15824,3212,-732,2.3
Mouth closed,35.28,517.2893772893772,15824,3320,-736,2.3
Mouth closed,35.405,519.5360195360196,15816,3316,-824,2.3
Mouth closed,35.28,524.029304029304,15784,3248,-816,2.3
Mouth closed,35.405,523.4676434676435,15832,3332,-728,2.3
Mouth closed,35.405,521.7826617826618,15768,3112,-788,2.3
unknown,35.4675,523.4676434676435,15860,3284,-860,2.3
unknown,35.5925,520.09768009768,15820,3188,-776,2.3
unknown,35.28,525.1526251526252,15812,3256,-812,2.3
unknown,35.405,841.9291819291819,16092,3016,-3252,2.3
unknown,35.405,836.3125763125763,15600,3072,-2980,2.3
Mouth open,35.405,839.1208791208791,15684,3116,-2916,2.3
Mouth open,35.28,848.107448107448,15684,3088,-2700,2.3
Mouth open,35.3425,846.9841269841269,15600,3188,-2536,2.3
Mouth open,35.28,835.7509157509156,15680,3164,-2156,2.3
Mouth open,35.28,836.3125763125763,15596,3368,-2092,2.3
