label,m_temp,m_pd,m_accel_x,m_accel_y,m_accel_z,m_vdda
Get ready,25.98,0.0,0,0,0,1.8
Get ready,23.86,611.4285714285714,180,13952,11180,2.6
Get ready,23.4225,1486.3492063492063,4476,-6976,12328,2.6
Get ready,24.0475,1507.3015873015875,4020,-12748,8972,2.6
Get ready,24.0475,712.3809523809525,5240,-14240,-5688,2.6
Get ready,24.235,819.6825396825396,8076,-1400,-14192,2.6
Get ready,24.5475,651.4285714285714,14944,1968,-3056,2.6
Get ready,24.61,564.4444444444445,15404,3432,-4664,2.6
Get ready,24.7975,660.952380952381,14528,3064,-5556,2.6
Get ready,24.985,727.6190476190476,15232,1860,-4360,2.6
Get ready,25.61,1224.126984126984,15424,3332,-3328,2.6
Get ready,25.985,694.6031746031746,14788,2636,-1320,2.6
Get ready,26.2975,646.3492063492064,15700,2756,-1996,2.6
Get ready,26.875,499.3894993894994,15640,2448,-1452,2.5
Get ready,29.0,499.3894993894994,15664,2576,-1020,2.5
Get ready,29.9375,500.0,15620,2632,-928,2.5
Get ready,30.5,501.83150183150184,15664,2548,-868,2.5
Get ready,31.125,504.2735042735043,15656,2636,-860,2.5
Get ready,31.8125,500.0,15800,2604,-612,2.5
Get ready,31.4375,1400.4884004884004,15320,2704,-2788,2.5
Get ready,31.125,1331.5018315018315,15584,2712,-2112,2.5
Get ready,30.9375,1307.081807081807,15512,2792,-1912,2.5
Get ready,31.0,1268.6202686202687,15600,2900,-1784,2.5
Get ready,30.4375,1257.6312576312575,15760,2760,-1788,2.5
Get ready,30.3125,1178.8766788766789,15612,2784,-1388,2.5
unknown,30.3125,1203.2967032967033,15632,2720,-1348,2.5
unknown,30.3125,1213.064713064713,15640,2744,-1232,2.5
unknown,30.125,1207.5702075702075,15628,2708,-1224,2.5
unknown,30.125,1204.5177045177045,15664,2784,-1236,2.5
unknown,30.0625,1200.854700854701,15560,2712,-1240,2.5
Mouth closed,30.3125,1172.7716727716727,16288,2508,-1156,2.5
Mouth closed,31.1875,508.54700854700855,15748,2528,40,2.5
Mouth closed,32.125,510.3785103785104,15704,2548,60,2.5
Mouth closed,32.8125,510.3785103785104,15708,2708,-28,2.5
Mouth closed,32.875,512.2100122100122,15752,2652,-112,2.5
Mouth closed,33.1875,514.6520146520146,15732,2640,-128,2.5
Mouth closed,33.5625,513.4310134310134,15692,2628,-172,2.5
Mouth closed,33.875,512.2100122100122,15696,2724,-76,2.5
Mouth closed,34.125,515.2625152625153,15716,2704,-92,2.5
Mouth closed,34.25,517.0940170940171,15744,2692,-116,2.5
unknown,34.25,519.5360195360196,15712,2608,-124,2.5
unknown,34.5,519.5360195360196,15736,2684,-112,2.5
unknown,34.4375,517.7045177045177,15692,2696,-124,2.5
unknown,34.625,520.1465201465202,15720,2636,-184,2.5
unknown,34.6875,520.1465201465202,15688,2644,-164,2.5
Mouth open,34.625,523.1990231990231,15656,2648,-192,2.5
Mouth open,34.375,1431.013431013431,15588,3016,-2980,2.5
Mouth open,34.25,1363.2478632478633,15364,2828,-2488,2.5
Mouth open,33.75,1354.7008547008547,15496,2752,-2500,2.5
Mouth open,33.375,1339.4383394383394,15604,2864,-2160,2.5
Mouth open,33.1875,1292.4297924297925,15500,2804,-1936,2.5
Mouth open,33.125,1289.3772893772893,15524,2820,-1964,2.5
Mouth open,33.1875,1252.1367521367522,15512,2732,-1700,2.5
Mouth open,33.1875,1221.001221001221,15584,2748,-1492,2.5
