label,m_temp,m_pd,m_accel_x,m_accel_y,m_accel_z,m_vdda
Get ready,21.0325,540.6593406593406,-5804,4524,-13028,2.7
Get ready,21.1575,541.978021978022,-6404,-2332,-13060,2.7
Get ready,20.86,539.6825396825396,12280,-1340,-9408,2.6
Get ready,21.6725,511.1111111111111,15108,4740,-4392,2.6
Get ready,25.985,512.3809523809525,15896,4288,-636,2.6
Get ready,28.1725,507.93650793650795,14684,-220,-6784,2.6
Get ready,29.11,506.66666666666674,14112,1044,-7460,2.6
Get ready,29.5475,506.0317460317461,13520,1880,-8636,2.6
Get ready,29.985,508.57142857142856,13364,1888,-8712,2.6
Get ready,30.4225,506.66666666666674,15208,604,-4304,2.6
Get ready,31.1725,510.4761904761905,15268,4544,-4384,2.6
Get ready,31.36,513.6507936507936,15832,3960,96,2.6
Get ready,31.36,513.015873015873,16644,2888,100,2.6
Get ready,31.9225,509.2063492063493,15400,3292,844,2.6
Get ready,31.735,511.1111111111111,16204,2772,-124,2.6
Get ready,31.9225,513.6507936507936,15548,2660,-440,2.6
Get ready,32.235,516.1904761904761,16032,2628,-40,2.6
Get ready,32.1725,513.6507936507936,16236,2472,-236,2.6
Get ready,32.1725,512.3809523809525,15956,2592,-884,2.6
Get ready,32.36,516.1904761904761,15136,5980,1208,2.6
Get ready,32.4225,518.7301587301588,15768,5516,-1620,2.6
Get ready,32.485,517.4603174603175,15580,2008,-760,2.6
Get ready,32.7975,512.3809523809525,15812,1576,-888,2.6
Get ready,32.5475,511.74603174603175,16084,1912,-764,2.6
Get ready,32.9225,516.8253968253969,16028,1860,-952,2.6
unknown,33.36,520.6349206349206,15940,1860,-1004,2.6
unknown,33.11,518.7301587301588,16144,1916,-984,2.6
unknown,32.985,517.4603174603175,17104,1492,-1824,2.6
unknown,33.4225,519.3650793650794,15748,4800,-712,2.6
unknown,33.2975,525.0793650793652,15432,4072,-972,2.6
Get ready to drink,33.485,525.7142857142857,15744,3972,-664,2.6
Get ready to drink,33.235,519.3650793650794,15696,2536,-252,2.6
Get ready to drink,33.2975,521.904761904762,15808,3296,-12,2.6
Get ready to drink,33.5475,525.0793650793652,15848,2940,-528,2.6
Get ready to drink,33.485,525.0793650793652,15484,4540,1924,2.6
Get ready to drink,33.735,526.3492063492064,15472,4632,1872,2.6
Get ready to drink,33.61,529.5238095238095,15368,4536,1804,2.6
Get ready to drink,33.5475,533.3333333333334,15820,3064,152,2.6
Get ready to drink,33.6725,509.2063492063493,15892,2824,-84,2.6
Get ready to drink,33.6725,509.2063492063493,15900,2764,-424,2.6
unknown,33.985,511.74603174603175,15796,3928,-268,2.6
unknown,33.7975,514.9206349206349,15492,4708,1356,2.6
unknown,34.0475,514.2857142857143,15684,3508,-404,2.6
unknown,34.0475,514.2857142857143,15976,2948,-392,2.6
unknown,34.3125,496.3369963369963,15884,3080,-188,2.5
unknown,34.125,511.5995115995116,16260,2728,-776,2.5
unknown,34.4375,506.7155067155067,15788,2852,-72,2.5
unknown,34.25,513.4310134310134,15924,3400,972,2.5
unknown,34.375,517.7045177045177,16056,3096,1512,2.5
unknown,34.3125,518.9255189255189,15776,2992,1484,2.5
Rest with mouth closed,34.125,512.2100122100122,15656,3040,1240,2.5
Rest with mouth closed,34.375,510.3785103785104,15648,4364,-408,2.5
Rest with mouth closed,34.125,513.4310134310134,16032,4272,136,2.5
Rest with mouth closed,34.0,503.052503052503,15552,3288,-52,2.5
Rest with mouth closed,34.3125,507.3260073260073,15972,3512,1324,2.5
unknown,33.9375,508.54700854700855,15452,3456,124,2.5
unknown,34.1875,511.5995115995116,15876,2836,604,2.5
unknown,34.25,507.93650793650795,15608,4448,-392,2.5
unknown,34.25,514.041514041514,15980,2948,88,2.5
unknown,34.3125,512.8205128205128,16044,2604,240,2.5
Wear with mouth open,34.1875,512.8205128205128,15708,2456,24,2.5
Wear with mouth open,33.9375,554.3345543345544,16036,2020,-2168,2.5
Wear with mouth open,34.0625,559.8290598290598,15944,1988,-2032,2.5
Wear with mouth open,34.1875,556.7765567765567,16036,2052,-2064,2.5
Wear with mouth open,34.125,559.8290598290598,16036,2032,-2088,2.5
Wear with mouth open,34.0,562.8815628815629,15680,2188,-1036,2.5
Wear with mouth open,33.9375,563.4920634920635,16060,2604,-336,2.5
Wear with mouth open,34.125,561.6605616605617,15908,2432,-648,2.5
Wear with mouth open,34.0,567.7655677655678,16076,2356,-836,2.5
Wear with mouth open,33.8125,565.3235653235653,16012,2264,-756,2.5
Wear with mouth open,34.0625,564.1025641025641,16000,2388,-768,2.5
Wear with mouth open,33.9375,565.934065934066,16124,2272,-748,2.5
Wear with mouth open,33.9375,572.6495726495726,15988,2344,-800,2.5
Wear with mouth open,33.875,568.986568986569,16132,2296,-828,2.5
Wear with mouth open,33.75,572.6495726495726,16088,2156,-860,2.5
Wear with mouth open,34.0625,572.039072039072,15916,2208,-900,2.5
Wear with mouth open,33.75,573.8705738705738,16016,2052,-720,2.5
Wear with mouth open,34.0775,540.3663003663003,15484,2244,-928,2.4
Wear with mouth open,34.14,553.8461538461538,16248,2412,-248,2.4
Wear with mouth open,34.015,559.1208791208791,16196,1876,-860,2.4
Wear with mouth open,34.0775,548.5714285714286,15980,2220,-872,2.4
Wear with mouth open,34.0775,550.9157509157509,15996,2376,-840,2.4
Wear with mouth open,34.015,555.6043956043956,16056,2360,-864,2.4
Wear with mouth open,34.015,554.4322344322344,15924,2392,-908,2.4
Wear with mouth open,34.0775,557.3626373626373,16112,2332,-952,2.4
unknown,34.0775,559.1208791208791,15984,2328,-916,2.4
unknown,34.0775,556.7765567765567,15960,3344,-732,2.4
unknown,34.2025,557.3626373626373,15892,2548,-840,2.4
unknown,34.2025,559.7069597069597,16028,2468,-896,2.4
unknown,34.2025,561.4652014652015,16096,2356,-908,2.4
