label,m_temp,m_pd,m_accel_x,m_accel_y,m_accel_z,m_vdda
Get ready,24.36,1055.873015873016,12912,10200,-4048,2.6
Get ready,24.485,784.7619047619048,-7932,-2772,-19600,2.6
Get ready,24.5475,548.5714285714286,15136,2916,-7764,2.6
Get ready,26.11,546.6666666666666,15152,5024,376,2.6
Get ready,29.4225,543.4920634920635,14524,4604,600,2.6
Get ready,29.985,541.5873015873016,15804,1936,648,2.6
Get ready,30.6725,534.6031746031747,15736,4460,2244,2.6
Get ready,31.4375,518.9255189255189,15344,2516,800,2.5
Get ready,31.875,528.6935286935287,15432,3516,1232,2.5
Get ready,32.1875,529.9145299145299,16424,2492,836,2.5
Get ready,32.5,531.1355311355311,15428,3920,1036,2.5
Get ready,32.75,516.4835164835165,15468,3272,936,2.5
Get ready,32.875,517.7045177045177,15680,2916,1252,2.5
Get ready,33.0,529.3040293040293,15856,3444,984,2.5
Get ready,33.125,527.4725274725274,15452,4320,1148,2.5
Get ready,33.125,529.9145299145299,15388,4924,1564,2.5
Get ready,33.1875,523.1990231990231,15800,3360,1288,2.5
Get ready,33.4375,524.4200244200244,15748,3452,1396,2.5
Get ready,33.5625,529.9145299145299,15684,3428,1244,2.5
Get ready,33.5,524.4200244200244,15804,3400,1248,2.5
Get ready,33.75,523.1990231990231,15656,3388,992,2.5
Get ready,33.8125,518.9255189255189,15780,3316,1000,2.5
Get ready,33.875,528.0830280830281,15760,3344,972,2.5
Get ready,33.875,528.6935286935287,15712,3376,956,2.5
Get ready,34.125,534.7985347985348,15700,3436,1068,2.5
unknown,33.9375,535.4090354090354,15792,3384,1020,2.5
unknown,34.1875,537.8510378510379,15780,3336,1072,2.5
unknown,34.0625,545.7875457875458,15716,3356,996,2.5
unknown,34.25,547.6190476190476,15832,3348,1036,2.5
unknown,34.4375,544.5665445665446,15692,3184,908,2.5
Grinding,34.25,547.6190476190476,15704,3384,868,2.5
Grinding,34.1875,549.4505494505495,15752,3452,852,2.5
Grinding,34.125,551.8925518925519,15824,3448,880,2.5
Grinding,34.4375,549.4505494505495,15804,3308,712,2.5
Grinding,34.4375,551.8925518925519,15756,3492,752,2.5
Grinding,34.75,554.945054945055,15784,3504,864,2.5
Grinding,34.25,555.5555555555555,15828,3600,792,2.5
Grinding,34.5625,548.2295482295482,15828,3460,724,2.5
Grinding,34.625,548.2295482295482,15792,3536,612,2.5
Grinding,34.5,554.945054945055,15800,3440,616,2.5
unknown,34.4375,551.8925518925519,15784,3384,612,2.5
unknown,34.625,552.5030525030525,15764,3504,564,2.5
unknown,34.75,556.1660561660561,15760,3448,668,2.5
unknown,34.625,544.5665445665446,15696,3332,696,2.5
unknown,34.5625,553.1135531135532,15800,3496,636,2.5
Not grinding,34.8125,553.7240537240538,15772,3396,596,2.5
Not grinding,34.75,551.8925518925519,15792,3524,744,2.5
Not grinding,34.75,560.4395604395604,15712,3444,776,2.5
Not grinding,34.9375,567.7655677655678,15760,3456,708,2.5
Not grinding,35.14,545.054945054945,15884,3448,876,2.4
Not grinding,34.89,542.1245421245421,15724,3472,820,2.4
Not grinding,34.89,545.6410256410256,15824,3448,828,2.4
Not grinding,35.015,548.5714285714286,15720,3376,824,2.4
Not grinding,35.14,548.5714285714286,15660,3440,864,2.4
Not grinding,35.265,542.1245421245421,15712,3468,816,2.4
unknown,35.0775,546.2271062271061,15888,3440,1004,2.4
unknown,35.015,545.6410256410256,15676,3496,820,2.4
unknown,35.0775,550.9157509157509,15828,3472,800,2.4
unknown,35.14,548.5714285714286,15712,3384,864,2.4
unknown,35.0775,548.5714285714286,15780,3452,748,2.4
Grinding,35.0775,555.0183150183149,15796,3368,760,2.4
Grinding,35.015,556.7765567765567,15696,3444,672,2.4
Grinding,35.3275,555.6043956043956,15820,3416,784,2.4
Grinding,35.265,555.6043956043956,15760,3556,684,2.4
Grinding,35.3275,558.5347985347985,15836,3500,760,2.4
Grinding,35.265,553.2600732600732,15776,3448,772,2.4
Grinding,35.39,557.9487179487178,15748,3508,692,2.4
Grinding,35.0775,555.0183150183149,15752,3468,608,2.4
Grinding,35.39,560.2930402930403,15680,3268,608,2.4
Grinding,35.0775,560.2930402930403,15836,3516,732,2.4
unknown,35.015,540.952380952381,15736,3472,740,2.4
unknown,35.4525,543.2967032967032,15776,3448,644,2.4
unknown,35.3275,542.7106227106227,15744,3504,812,2.4
unknown,35.39,544.4688644688645,15780,3508,684,2.4
unknown,35.515,546.2271062271061,15760,3432,668,2.4
Not grinding,35.4525,547.3992673992674,15792,3536,740,2.4
Not grinding,35.515,546.8131868131868,15764,3508,700,2.4
Not grinding,35.515,553.8461538461538,15728,3360,648,2.4
Not grinding,35.4525,553.2600732600732,15780,3424,808,2.4
Not grinding,35.4525,552.087912087912,15752,3496,680,2.4
Not grinding,35.515,556.7765567765567,15716,3440,704,2.4
Not grinding,35.39,560.2930402930403,15876,3596,736,2.4
Not grinding,35.3275,560.8791208791208,15572,3852,1040,2.4
Not grinding,35.3275,559.7069597069597,15696,3556,796,2.4
Not grinding,35.265,566.1538461538462,15744,3692,1016,2.4
unknown,35.4525,567.9120879120879,15664,3656,968,2.4
unknown,35.39,559.7069597069597,15716,3588,1024,2.4
unknown,35.515,563.2234432234433,15640,3496,1056,2.4
unknown,35.515,564.3956043956044,15744,3544,1044,2.4
unknown,35.7025,567.9120879120879,15756,3548,1024,2.4
Grinding,35.39,566.7399267399267,15668,3672,852,2.4
Grinding,35.39,564.981684981685,15720,3468,972,2.4
Grinding,35.4675,549.3040293040292,15780,3588,836,2.3
Grinding,35.5925,548.180708180708,15732,3520,828,2.3
Grinding,35.655,546.4957264957263,15656,3588,796,2.3
Grinding,35.53,550.4273504273505,15700,3560,876,2.3
Grinding,35.7175,527.960927960928,15668,3444,940,2.3
Grinding,35.655,524.5909645909646,15640,3552,808,2.3
Grinding,35.405,526.8376068376067,15740,3504,848,2.3
Grinding,35.8425,526.8376068376067,15616,3664,792,2.3
unknown,35.53,532.4542124542123,15796,3460,844,2.3
unknown,35.5925,542.5641025641024,15588,3436,868,2.3
unknown,35.53,535.2625152625152,15788,3444,840,2.3
unknown,35.78,530.7692307692307,15748,3484,868,2.3
unknown,35.5925,536.3858363858363,15640,3488,860,2.3
Not grinding,35.5925,542.002442002442,15692,3568,860,2.3
Not grinding,35.78,540.3174603174604,15756,3460,860,2.3
Not grinding,35.7175,540.3174603174604,15736,3476,800,2.3
Not grinding,35.53,543.1257631257631,15796,3512,892,2.3
Not grinding,35.53,544.2490842490843,15712,3588,796,2.3
Not grinding,35.5925,543.6874236874236,15756,3648,768,2.3
Not grinding,35.4675,545.934065934066,15752,3576,816,2.3
Not grinding,35.5925,549.8656898656899,15764,3572,828,2.3
Not grinding,35.53,550.4273504273505,15692,3436,792,2.3
Not grinding,35.53,553.7973137973137,15780,3504,756,2.3
unknown,35.905,556.0439560439561,15720,3580,884,2.3
unknown,35.655,558.2905982905983,15752,3560,820,2.3
unknown,35.655,552.6739926739926,15724,3600,804,2.3
unknown,35.905,552.6739926739926,15764,3536,780,2.3
unknown,35.53,556.0439560439561,15820,3452,808,2.3
Grinding,35.655,558.8522588522588,15704,3460,800,2.3
Grinding,35.905,559.4139194139193,15900,3392,876,2.3
Grinding,35.655,557.7289377289376,15700,3380,756,2.3
Grinding,35.905,562.7838827838827,15740,3456,856,2.3
Grinding,35.5925,565.0305250305249,15712,3528,780,2.3
Grinding,35.5925,567.2771672771672,15776,3424,792,2.3
Grinding,35.78,566.1538461538461,15748,3572,816,2.3
Grinding,35.7175,568.4004884004884,15636,3404,836,2.3
Grinding,35.7175,570.6471306471306,15732,3420,844,2.3
Grinding,35.5925,568.9621489621488,15852,3580,792,2.3
unknown,35.4675,572.8937728937728,15616,3376,744,2.3
unknown,35.655,572.3321123321124,15760,3440,776,2.3
unknown,35.7175,574.017094017094,15832,3508,848,2.3
unknown,35.4675,551.5506715506715,15688,3540,856,2.3
unknown,35.78,554.9206349206348,15740,3468,808,2.3
Not grinding,35.8575,532.4053724053725,15808,3532,844,2.2
