label,m_temp,m_pd,m_accel_x,m_accel_y,m_accel_z,m_vdda
Get ready,24.0325,1018.021978021978,16788,2396,-3772,2.7
Get ready,24.9075,1494.7252747252749,15392,2260,-940,2.7
Get ready,29.095,544.6153846153848,15648,3464,1268,2.7
Get ready,30.47,540.0,15548,3188,1516,2.7
Get ready,30.845,547.2527472527472,15840,3608,1408,2.7
Get ready,31.095,557.1428571428571,15800,3928,1580,2.7
Get ready,31.345,560.4395604395604,15880,3360,1404,2.7
Get ready,31.5325,562.4175824175825,15932,3136,808,2.7
Get ready,31.6575,555.8241758241759,15856,3180,708,2.7
Get ready,31.985,535.2380952380952,15804,3132,800,2.6
Get ready,32.2975,537.7777777777779,15988,3476,1508,2.6
Get ready,32.36,543.4920634920635,15952,3424,1620,2.6
Get ready,32.4225,542.8571428571429,15784,3300,1076,2.6
Get ready,32.61,538.4126984126984,15748,3308,908,2.6
Get ready,32.6725,535.2380952380952,15980,3276,804,2.6
Get ready,32.985,554.2857142857143,15848,3092,1080,2.6
Get ready,33.0475,555.5555555555555,15812,2984,872,2.6
Get ready,33.11,551.1111111111111,15884,2992,764,2.6
Get ready,32.985,553.015873015873,15952,3024,872,2.6
Get ready,33.1725,554.2857142857143,15832,2896,640,2.6
Get ready,33.235,556.1904761904761,15912,2888,620,2.6
Get ready,33.1725,543.4920634920635,16028,2968,576,2.6
Get ready,33.36,1553.6507936507937,15756,2652,-2492,2.6
Get ready,33.235,546.6666666666666,15916,3008,340,2.6
Get ready,33.5475,555.5555555555555,16024,3016,360,2.6
unknown,33.985,549.2063492063492,15964,2952,316,2.6
unknown,33.6725,547.3015873015875,15860,2968,376,2.6
unknown,33.5475,553.015873015873,15900,3000,336,2.6
unknown,33.86,553.6507936507937,15956,2912,288,2.6
unknown,33.9225,555.5555555555555,15904,3052,216,2.6
Mouth closed,33.7975,558.0952380952381,15884,2876,240,2.6
Mouth closed,33.6725,559.3650793650794,15892,2892,80,2.6
Mouth closed,33.86,563.1746031746032,16012,2976,236,2.6
Mouth closed,33.7975,561.9047619047619,15932,2912,248,2.6
Mouth closed,34.11,560.6349206349206,15932,2940,164,2.6
Mouth closed,33.985,558.7301587301587,16020,3056,316,2.6
Mouth closed,33.985,573.968253968254,16032,2892,456,2.6
Mouth closed,34.11,565.7142857142857,16008,2860,212,2.6
Mouth closed,34.1725,566.984126984127,16024,2868,276,2.6
Mouth closed,34.1725,571.4285714285714,15988,2788,316,2.6
unknown,34.36,580.952380952381,15976,2808,292,2.6
unknown,34.2975,1580.952380952381,15384,2348,-3448,2.6
unknown,34.5625,1525.030525030525,15688,2292,-2868,2.5
unknown,34.625,1531.7460317460318,15752,2400,-2776,2.5
unknown,34.5625,1534.1880341880342,15768,2344,-2692,2.5
Mouth open,34.625,1534.1880341880342,15628,2448,-2648,2.5
Mouth open,34.5625,1537.2405372405372,15816,2400,-2272,2.5
Mouth open,34.625,1547.008547008547,15732,2400,-2448,2.5
Mouth open,34.625,1540.2930402930403,15792,2428,-2228,2.5
Mouth open,34.75,1545.7875457875457,15856,2392,-2292,2.5
Mouth open,34.875,1548.840048840049,15840,2428,-2304,2.5
Mouth open,34.75,1550.06105006105,15840,2476,-2148,2.5
Mouth open,34.3125,1554.9450549450548,15844,2472,-2108,2.5
Mouth open,34.625,1554.9450549450548,15908,2368,-2152,2.5
Mouth open,34.5625,1553.7240537240536,15856,2472,-1944,2.5
unknown,34.6875,1550.6715506715507,15864,2464,-1936,2.5
unknown,34.625,1542.1245421245421,18316,2660,-2008,2.5
unknown,34.625,565.3235653235653,15996,2856,452,2.5
unknown,34.6875,565.934065934066,15916,2780,344,2.5
unknown,34.6875,573.2600732600732,16012,2796,340,2.5
Mouth closed,34.9375,568.986568986569,15924,2896,440,2.5
Mouth closed,34.625,567.1550671550672,15944,2788,448,2.5
Mouth closed,34.875,570.8180708180709,15968,2884,344,2.5
Mouth closed,34.8125,556.1660561660561,15928,2844,444,2.5
Mouth closed,34.75,554.945054945055,15932,2784,504,2.5
Mouth closed,34.6875,555.5555555555555,15908,3144,296,2.5
Mouth closed,34.875,554.3345543345544,15888,2880,328,2.5
Mouth closed,34.8125,578.1440781440781,15872,3008,404,2.5
Mouth closed,34.875,583.6385836385837,15932,2964,432,2.5
Mouth closed,34.75,581.8070818070818,15948,2868,448,2.5
unknown,34.9375,582.4175824175824,15952,2956,360,2.5
unknown,34.875,587.9120879120879,15948,2912,524,2.5
unknown,34.75,1594.6275946275946,15764,2668,-2268,2.5
unknown,35.0625,1604.3956043956043,15892,2584,-2164,2.5
unknown,34.875,1600.7326007326008,15820,2660,-2008,2.5
Mouth open,34.875,1604.3956043956043,15744,2596,-1972,2.5
Mouth open,35.125,1607.4481074481075,15760,2596,-2024,2.5
Mouth open,35.0775,1549.5970695970693,15812,2644,-1920,2.4
Mouth open,35.265,1550.7692307692307,15832,2632,-1876,2.4
Mouth open,35.0775,1550.7692307692307,15812,2608,-1900,2.4
Mouth open,35.015,1554.871794871795,15844,2600,-1716,2.4
Mouth open,35.0775,1543.7362637362635,15884,2524,-1500,2.4
Mouth open,35.015,1529.6703296703297,15936,2608,-1512,2.4
Mouth open,35.015,1538.4615384615386,15816,2664,-1528,2.4
Mouth open,35.265,1543.7362637362635,15956,2664,-1504,2.4
unknown,35.015,1546.6666666666665,15844,2660,-1556,2.4
unknown,35.14,1539.047619047619,15872,2696,-1480,2.4
unknown,35.015,589.010989010989,15964,2980,732,2.4
unknown,35.14,578.4615384615383,15880,2960,772,2.4
unknown,34.9525,573.7728937728938,15936,2976,708,2.4
Mouth closed,35.14,577.2893772893773,15884,2988,772,2.4
Mouth closed,35.015,579.6336996336996,15908,3080,776,2.4
Mouth closed,35.14,577.2893772893773,15956,3044,848,2.4
Mouth closed,35.14,582.5641025641025,15884,3016,824,2.4
Mouth closed,35.265,586.080586080586,15916,3060,860,2.4
Mouth closed,35.14,582.5641025641025,15936,3060,880,2.4
Mouth closed,35.265,585.4945054945055,15820,3112,872,2.4
Mouth closed,34.8275,587.2527472527471,15852,3084,936,2.4
Mouth closed,35.39,586.080586080586,15880,3128,960,2.4
Mouth closed,34.9525,590.18315018315,15900,3092,964,2.4
unknown,35.3275,586.6666666666666,15900,3088,996,2.4
unknown,35.14,593.6996336996338,15860,3060,952,2.4
unknown,35.14,1563.076923076923,15420,2616,-2848,2.4
unknown,35.14,1558.974358974359,15648,2384,-2336,2.4
unknown,35.265,1515.018315018315,15980,3128,-2680,2.4
Mouth open,35.3275,1504.4688644688645,15920,2576,-2824,2.4
Mouth open,35.2025,1568.3516483516485,16000,2344,-2104,2.4
Mouth open,35.265,1576.5567765567766,15684,2484,-2376,2.4
Mouth open,35.39,1578.3150183150183,16260,2588,-1924,2.4
