label,m_temp,m_pd,m_accel_x,m_accel_y,m_accel_z,m_vdda
Get ready,25.735,530.1587301587301,15760,2576,-1040,2.6
Get ready,25.485,788.5714285714287,15592,3200,-196,2.6
Get ready,28.2975,523.8095238095239,15816,4084,628,2.6
Get ready,29.36,530.7936507936508,16112,3288,836,2.6
Get ready,29.9225,530.7936507936508,15528,4228,344,2.6
Get ready,30.2975,525.7142857142857,15364,2832,1204,2.6
Get ready,31.0475,527.6190476190476,15732,3640,704,2.6
Get ready,31.36,530.1587301587301,16120,3268,1164,2.6
Get ready,31.11,535.8730158730159,15832,3240,504,2.6
Get ready,31.735,529.5238095238095,15644,3420,444,2.6
Get ready,31.985,536.5079365079365,15908,3440,192,2.6
Get ready,32.1725,532.063492063492,15748,3832,468,2.6
Get ready,32.1725,537.7777777777779,15808,3564,496,2.6
Get ready,32.1725,537.7777777777779,15832,3440,204,2.6
Get ready,32.11,539.6825396825396,15780,3512,124,2.6
Get ready,32.2975,538.4126984126984,15804,3376,284,2.6
Get ready,32.61,534.6031746031747,15884,3392,244,2.6
Get ready,32.9225,534.6031746031747,15812,3356,156,2.6
Get ready,32.7975,542.2222222222222,15876,3424,-4,2.6
Get ready,32.7975,543.4920634920635,15916,3284,-40,2.6
Get ready,33.0475,522.5396825396825,15792,3268,-168,2.6
Get ready,32.985,520.6349206349206,15892,3340,-232,2.6
Get ready,33.11,522.5396825396825,15884,3204,-368,2.6
Get ready,33.4225,528.8888888888889,15812,3256,-320,2.6
Get ready,33.36,526.3492063492064,15884,3220,-352,2.6
unknown,33.375,506.1050061050061,15848,3304,-228,2.5
unknown,33.4375,504.2735042735043,15856,3264,-284,2.5
unknown,33.625,513.4310134310134,15900,3376,-280,2.5
unknown,33.8125,509.15750915750914,15888,3192,-292,2.5
unknown,33.625,509.15750915750914,15884,3420,-332,2.5
Mouth closed,33.75,514.041514041514,15820,3196,-304,2.5
Mouth closed,33.6875,517.7045177045177,15844,3244,-260,2.5
Mouth closed,33.875,515.8730158730159,15908,3232,-360,2.5
Mouth closed,33.8125,511.5995115995116,15920,3148,-268,2.5
Mouth closed,34.0625,515.2625152625153,15952,3280,-132,2.5
Mouth closed,33.9375,518.3150183150183,15988,3400,-292,2.5
Mouth closed,34.1875,514.041514041514,15584,3212,-372,2.5
Mouth closed,34.0,514.041514041514,15904,3228,-236,2.5
Mouth closed,34.1875,515.2625152625153,15900,3056,-328,2.5
Mouth closed,34.1875,519.5360195360196,15896,3112,-316,2.5
unknown,34.1875,1021.978021978022,15608,2576,-2896,2.5
unknown,34.125,1018.9255189255189,15720,2708,-2908,2.5
unknown,34.3125,1029.3040293040292,15732,2944,-2552,2.5
unknown,34.0625,1037.8510378510377,15796,2980,-2432,2.5
unknown,34.375,1022.5885225885226,15736,2640,-2436,2.5
Mouth open,34.3125,1015.8730158730159,15736,2580,-2404,2.5
Mouth open,34.25,1020.7570207570208,15760,2628,-2380,2.5
Mouth open,34.375,1012.2100122100122,15660,2620,-2276,2.5
Mouth open,34.375,1007.3260073260074,15844,2684,-1972,2.5
Mouth open,34.25,1003.0525030525031,15824,2716,-1788,2.5
Mouth open,34.1875,1009.7680097680097,15828,2692,-1820,2.5
Mouth open,34.25,1011.5995115995116,15876,2632,-1932,2.5
Mouth open,34.4375,1019.5360195360196,15776,2752,-1860,2.5
Mouth open,34.5,1010.3785103785103,15868,2752,-1828,2.5
Mouth open,34.25,1014.041514041514,15860,2792,-1916,2.5
unknown,34.375,529.9145299145299,15976,2960,-64,2.5
unknown,34.5625,537.2405372405373,15904,2964,-12,2.5
unknown,34.25,540.2930402930403,15968,2892,-88,2.5
unknown,34.375,537.8510378510379,16000,2940,-52,2.5
unknown,34.5625,542.1245421245421,15924,3068,-128,2.5
Mouth closed,34.4375,541.5140415140415,15960,3020,-152,2.5
Mouth closed,34.5625,544.5665445665446,15868,3064,-148,2.5
Mouth closed,34.4375,540.2930402930403,15944,3008,-208,2.5
Mouth closed,34.5625,542.7350427350427,15920,2960,-164,2.5
Mouth closed,34.5775,527.4725274725274,15908,3008,-148,2.4
Mouth closed,34.7025,528.6446886446886,15940,2976,-192,2.4
Mouth closed,34.89,526.8864468864468,15956,3008,-164,2.4
Mouth closed,34.89,529.8168498168499,15920,2992,-204,2.4
Mouth closed,34.89,528.0586080586081,15916,2932,-228,2.4
Mouth closed,34.765,523.9560439560439,15900,2960,-244,2.4
unknown,34.765,523.9560439560439,15916,3036,-236,2.4
unknown,34.8275,1012.7472527472528,15696,2496,-3212,2.4
unknown,34.9525,1022.124542124542,15524,2520,-3232,2.4
unknown,34.9525,1031.5018315018315,15760,2580,-2896,2.4
unknown,35.015,1035.018315018315,15648,2588,-2968,2.4
Mouth open,34.9525,1039.7069597069594,15652,2644,-2924,2.4
Mouth open,34.9525,1033.2600732600733,15684,2676,-2980,2.4
Mouth open,34.8275,1040.2930402930403,15584,2748,-3012,2.4
Mouth open,35.015,1042.051282051282,15696,2724,-2920,2.4
Mouth open,35.0775,1046.1538461538462,15628,2720,-2900,2.4
Mouth open,34.64,1039.7069597069594,15424,2940,-3004,2.4
Mouth open,34.8275,1052.014652014652,15564,2592,-2852,2.4
Mouth open,35.015,1064.9084249084249,15696,2624,-2876,2.4
Mouth open,34.9525,1060.805860805861,15612,2532,-2832,2.4
Mouth open,34.89,1040.2930402930403,15708,2592,-2764,2.4
unknown,34.765,1039.7069597069594,15652,2592,-2764,2.4
unknown,34.8275,528.6446886446886,15912,3000,-132,2.4
unknown,34.8275,532.1611721611722,15848,3000,-176,2.4
unknown,34.9525,522.7838827838826,15932,2984,-288,2.4
unknown,34.8275,528.0586080586081,15908,2996,-256,2.4
Mouth closed,35.0775,530.989010989011,15892,3080,-244,2.4
Mouth closed,35.015,533.919413919414,15952,2948,-224,2.4
Mouth closed,34.8275,528.6446886446886,15884,2940,-292,2.4
Mouth closed,34.8275,533.3333333333334,15956,2992,-292,2.4
Mouth closed,34.7025,536.2637362637363,15916,3096,-244,2.4
Mouth closed,34.89,534.5054945054944,15848,3084,-252,2.4
Mouth closed,35.0775,537.4358974358973,15888,3020,-196,2.4
Mouth closed,34.89,540.952380952381,15916,3036,-244,2.4
Mouth closed,34.9525,543.8827838827839,15880,2992,-132,2.4
Mouth closed,35.14,534.5054945054944,15972,3024,-292,2.4
unknown,35.14,539.1941391941392,15872,3116,-232,2.4
unknown,34.89,1056.7032967032967,17444,3076,-2496,2.4
unknown,35.0775,1048.4981684981683,15544,2580,-3472,2.4
unknown,35.2175,1025.5921855921854,15724,2640,-3412,2.3
unknown,35.28,1028.4004884004883,15604,2532,-3220,2.3
Mouth open,35.155,1026.153846153846,15588,2668,-3228,2.3
Mouth open,35.28,1024.4688644688645,15612,2656,-3172,2.3
Mouth open,35.2175,1019.4139194139194,15512,2588,-3052,2.3
Mouth open,35.405,1004.2490842490841,15764,2616,-2952,2.3
Mouth open,35.4675,1008.7423687423685,15920,2520,-2732,2.3
Mouth open,34.9675,1008.7423687423685,15672,2592,-2876,2.3
Mouth open,35.03,1013.7973137973138,15764,2584,-2772,2.3
Mouth open,35.0925,1018.2905982905982,15544,2468,-2872,2.3
Mouth open,34.9675,1012.6739926739925,15752,2384,-2660,2.3
Mouth open,35.3425,1019.4139194139194,15728,2596,-2696,2.3
unknown,35.2175,1007.6190476190476,15828,2824,-2348,2.3
unknown,35.03,959.3162393162391,17076,3796,-1636,2.3
unknown,35.2175,533.5775335775336,16032,2976,124,2.3
unknown,35.405,533.015873015873,15908,3012,172,2.3
unknown,34.9675,531.3308913308912,15956,2968,136,2.3
Mouth closed,35.155,528.5225885225884,15896,3032,164,2.3
Mouth closed,35.0925,533.5775335775336,16028,3240,324,2.3
Mouth closed,35.0925,533.5775335775336,15896,3084,40,2.3
Mouth closed,34.9675,538.070818070818,15908,3100,20,2.3
Mouth closed,35.155,538.6324786324786,15972,2956,-64,2.3
Mouth closed,35.2175,537.5091575091575,15860,3032,-52,2.3
Mouth closed,35.2175,540.8791208791208,15932,3048,-216,2.3
Mouth closed,35.2175,534.7008547008547,15948,3040,-116,2.3
Mouth closed,35.0925,535.2625152625152,15892,3104,-200,2.3
Mouth closed,35.2175,540.8791208791208,15868,3100,-308,2.3
unknown,35.155,544.2490842490843,15872,3188,-232,2.3
unknown,35.2175,540.3174603174604,15888,3112,-288,2.3
unknown,35.4675,1034.0170940170938,15688,2640,-3348,2.3
unknown,35.28,1046.3736263736264,15624,2652,-3200,2.3
unknown,35.28,1039.6336996336995,15644,2824,-3064,2.3
Mouth open,35.28,1039.0720390720392,15628,2792,-2864,2.3
Mouth open,35.2175,1035.1404151404151,15760,2760,-2568,2.3
Mouth open,35.03,1031.208791208791,15644,2716,-2552,2.3
Mouth open,35.155,1040.19536019536,15736,2844,-2612,2.3
Mouth open,35.4675,1044.126984126984,15716,2764,-2484,2.3
Mouth open,35.2175,1046.3736263736264,15768,2896,-2492,2.3
Mouth open,35.0925,1024.4688644688645,15736,2864,-2540,2.3
Mouth open,35.17,985.836385836386,15724,2912,-2584,2.2
Mouth open,35.3575,989.0598290598292,15696,2796,-2552,2.2
Mouth open,35.295,985.836385836386,15700,2796,-2556,2.2
unknown,35.295,991.7460317460318,15684,2840,-2568,2.2
unknown,35.2325,993.8949938949941,15660,2688,-2540,2.2
unknown,35.3575,516.8253968253969,15804,3016,-268,2.2
unknown,35.2325,524.3467643467644,15884,3100,-360,2.2
unknown,35.2325,527.5702075702076,15916,3008,-328,2.2
Mouth closed,35.4825,531.3308913308913,15928,3012,-356,2.2
Mouth closed,35.3575,527.0329670329671,15912,3052,-348,2.2
Mouth closed,35.295,530.793650793651,15948,3084,-316,2.2
Mouth closed,35.3575,527.0329670329671,15996,3028,-272,2.2
Mouth closed,35.295,525.958485958486,15932,3028,-312,2.2
Mouth closed,35.67,520.5860805860806,15812,3100,-280,2.2
Mouth closed,35.295,524.3467643467644,15824,3156,-396,2.2
Mouth closed,35.295,529.1819291819291,15988,3168,-272,2.2
Mouth closed,35.2325,530.793650793651,15908,3108,-380,2.2
Mouth closed,35.3575,531.8681318681319,15860,2988,-592,2.2
unknown,35.3575,532.942612942613,15872,3088,-472,2.2
unknown,35.6075,537.7777777777779,15856,3084,-532,2.2
unknown,35.3575,947.6923076923077,14600,3304,-1780,2.2
unknown,35.6075,1024.5177045177047,15628,2732,-3196,2.2
unknown,35.545,1025.0549450549452,15632,2564,-3192,2.2
Mouth open,35.3575,1027.7411477411476,15596,2608,-3224,2.2
Mouth open,35.42,1035.7997557997558,15568,2608,-3228,2.2
Mouth open,35.42,1036.3369963369964,15572,2624,-3244,2.2
Mouth open,35.295,1039.5604395604396,15608,2644,-3316,2.2
Mouth open,35.42,1056.752136752137,15524,2500,-3224,2.2
Mouth open,35.295,1055.6776556776556,15676,2532,-3284,2.2
Mouth open,35.2325,1055.1404151404151,15716,2652,-3328,2.2
Mouth open,35.6075,1061.587301587302,15488,2488,-3512,2.2
Mouth open,35.295,1057.2893772893774,15596,2608,-3356,2.2
Mouth open,35.42,1061.587301587302,15612,2604,-3292,2.2
unknown,35.545,1068.5714285714287,15524,2524,-3332,2.2
unknown,35.42,1060.5128205128206,15556,2628,-3468,2.2
unknown,35.67,1109.4017094017095,15688,2148,-2632,2.2
unknown,35.295,1098.1196581196582,15712,2316,-3344,2.2
unknown,35.42,1056.2148962148965,15516,2784,-3728,2.2
