label,m_temp,m_pd,m_accel_x,m_accel_y,m_accel_z,m_vdda
Walk around with densor in hand,25.5625,836.996336996337,-7484,-7248,7240,2.5
Walk around with densor in hand,25.25,1053.7240537240536,-1820,-8960,3608,2.5
Walk around with densor in hand,25.4375,1177.045177045177,-7356,-14940,12604,2.5
Walk around with densor in hand,25.25,1236.8742368742369,-3000,-9136,10868,2.5
Walk around with densor in hand,25.375,875.4578754578755,-6196,-10012,10344,2.5
Walk around with densor in hand,25.3125,851.037851037851,-8532,-13840,14364,2.5
Walk around with densor in hand,25.125,910.2564102564103,-6188,-7692,9152,2.5
Walk around with densor in hand,25.25,827.2283272283272,-4404,-9156,5212,2.5
Walk around with densor in hand,25.1875,717.9487179487179,-7292,-10672,10364,2.5
Walk around with densor in hand,24.6875,1219.1697191697192,-5492,-10296,5024,2.5
Walk around with densor in hand,24.75,1099.5115995115996,-6460,-10980,7700,2.5
Walk around with densor in hand,25.125,913.3089133089134,-9172,-14844,8956,2.5
Walk around with densor in hand,25.0625,927.3504273504274,-5488,-8536,9824,2.5
Walk around with densor in hand,24.89,936.5567765567765,-5692,-12136,25524,2.4
Walk around with densor in hand,24.9525,1271.208791208791,-3448,-10788,6736,2.4
Walk around with densor in hand,25.14,997.5091575091574,-2844,-8564,16368,2.4
Walk around with densor in hand,24.89,777.7289377289376,-6320,-9472,12604,2.4
Walk around with densor in hand,25.015,1173.919413919414,-3964,-8452,5600,2.4
Walk around with densor in hand,25.015,709.7435897435897,-9252,-12844,11464,2.4
Walk around with densor in hand,24.8275,567.3260073260074,-7220,-8068,6220,2.4
Walk around with densor in hand,24.8275,707.3992673992673,-4152,-15292,10668,2.4
Walk around with densor in hand,24.8275,611.2820512820513,-11132,-13944,3136,2.4
Walk around with densor in hand,24.7025,1221.978021978022,-2592,-8408,8364,2.4
Walk around with densor in hand,24.9525,1207.9120879120878,-6348,-8752,7660,2.4
Walk around with densor in hand,24.7025,879.1208791208791,-9052,-14024,13648,2.4
Walk around with densor in hand,24.64,968.7912087912088,-5156,-6804,10124,2.4
Walk around with densor in hand,24.64,1144.6153846153845,-10948,-8264,17252,2.4
Walk around with densor in hand,24.515,1157.5091575091576,-6604,-12400,6660,2.4
Walk around with densor in hand,24.8275,1102.4175824175825,-2584,-8448,13884,2.4
Walk around with densor in hand,24.5775,768.3516483516484,-5676,-8620,14460,2.4
Walk around with densor in hand,24.5775,1185.6410256410256,-5796,-9296,7768,2.4
Walk around with densor in hand,24.515,629.4505494505495,-7276,-12812,17224,2.4
Walk around with densor in hand,24.515,568.4981684981685,-4508,-7668,7276,2.4
Walk around with densor in hand,24.39,722.051282051282,-5268,-12044,12156,2.4
Walk around with densor in hand,24.265,1067.838827838828,-11244,-8692,9848,2.4
Walk around with densor in hand,24.4525,935.9706959706958,-4516,-7644,7348,2.4
Walk around with densor in hand,24.39,1030.3296703296703,-5132,-18204,17708,2.4
Walk around with densor in hand,24.4525,976.4102564102564,-7436,-9520,7344,2.4
Walk around with densor in hand,24.4525,913.1135531135532,-6748,-12344,17684,2.4
Walk around with densor in hand,24.64,1237.8021978021977,-6188,-9888,8456,2.4
Walk around with densor in hand,24.39,991.062271062271,-6660,-14656,8336,2.4
Walk around with densor in hand,24.14,888.4981684981685,-8600,-11308,11280,2.4
Walk around with densor in hand,24.39,778.9010989010989,-3132,-7368,6644,2.4
Walk around with densor in hand,24.265,1066.6666666666667,-6568,-13196,12968,2.4
Walk around with densor in hand,24.0775,855.0915750915751,-5560,-9004,5936,2.4
Walk around with densor in hand,24.2025,559.7069597069597,-8304,-13432,13160,2.4
Walk around with densor in hand,24.14,631.2087912087911,-7912,-9124,9608,2.4
Walk around with densor in hand,24.0775,956.4835164835164,-4556,-10556,9132,2.4
Walk around with densor in hand,24.14,1207.9120879120878,-10740,-13780,14940,2.4
unknown,24.0775,1146.3736263736264,-5908,-7872,7888,2.4
unknown,24.14,930.6959706959707,-11256,-12932,8084,2.4
unknown,23.9525,1431.2087912087911,-5400,-12136,3952,2.4
unknown,24.015,1500.3663003663003,-5288,-11860,10192,2.4
unknown,23.9525,1407.179487179487,-11532,-10956,10624,2.4
Densor laying flat stay away,24.015,1088.937728937729,-6728,-8932,8896,2.4
Densor laying flat stay away,23.89,988.7179487179486,-6208,-11116,9780,2.4
Densor laying flat stay away,24.155,1380.5616605616606,13288,-10404,3264,2.3
Densor laying flat stay away,24.28,1244.078144078144,16060,1200,1944,2.3
Densor laying flat stay away,24.2175,1240.14652014652,16168,1228,1924,2.3
Densor laying flat stay away,24.0925,1248.0097680097679,16168,1232,1956,2.3
Densor laying flat stay away,24.0925,1256.996336996337,16144,1208,1924,2.3
Densor laying flat stay away,24.2175,1266.5445665445666,16208,1200,1956,2.3
Densor laying flat stay away,24.03,1260.9279609279608,16172,1220,1976,2.3
Densor laying flat stay away,24.0925,1263.7362637362637,16136,1236,1948,2.3
Densor laying flat stay away,24.155,1267.106227106227,16112,1236,1944,2.3
Densor laying flat stay away,24.155,1272.161172161172,16160,1212,1928,2.3
Densor laying flat stay away,24.28,1267.6678876678875,16164,1220,1964,2.3
Densor laying flat stay away,24.2175,1263.1746031746031,16104,1244,1964,2.3
Densor laying flat stay away,23.9675,1273.284493284493,16148,1204,1944,2.3
Densor laying flat stay away,24.3425,1270.4761904761901,16172,1232,1952,2.3
Densor laying flat stay away,23.9675,1274.969474969475,16172,1228,1948,2.3
Densor laying flat stay away,24.155,1258.6813186813185,16188,1200,1952,2.3
Densor laying flat stay away,24.03,1183.980463980464,16132,1196,2028,2.3
Densor laying flat stay away,24.2175,1182.2954822954823,16156,1208,1920,2.3
Densor laying flat stay away,24.2175,1185.6654456654455,16124,1208,1928,2.3
Densor laying flat stay away,24.0925,1172.7472527472528,16168,1236,1948,2.3
Densor laying flat stay away,24.2175,1162.075702075702,16156,1216,1912,2.3
Densor laying flat stay away,24.0925,1169.3772893772891,16180,1212,1984,2.3
Densor laying flat stay away,24.28,1176.1172161172162,16152,1256,1952,2.3
Densor laying flat stay away,23.9675,1171.6239316239314,16156,1220,1948,2.3
Densor laying flat stay away,24.03,1168.2539682539682,16152,1216,1932,2.3
Densor laying flat stay away,24.0925,1174.9938949938949,16140,1268,1952,2.3
Densor laying flat stay away,24.0925,1179.4871794871794,16128,1216,1932,2.3
Densor laying flat stay away,23.905,1179.4871794871794,16136,1204,1952,2.3
Densor laying flat stay away,24.2175,1178.3638583638583,16164,1184,1968,2.3
Densor laying flat stay away,23.8425,1178.3638583638583,16164,1216,1972,2.3
Densor laying flat stay away,23.78,1184.5421245421246,16188,1220,1924,2.3
Densor laying flat stay away,24.155,1182.2954822954823,16152,1216,1916,2.3
Densor laying flat stay away,23.9675,1187.9120879120878,16152,1212,1972,2.3
Densor laying flat stay away,24.03,1199.7069597069594,16160,1220,1932,2.3
Densor laying flat stay away,23.8425,1201.953601953602,16184,1220,1928,2.3
Densor laying flat stay away,24.03,1200.26862026862,16180,1208,1968,2.3
Densor laying flat stay away,24.0925,1195.7753357753359,16176,1216,1936,2.3
Densor laying flat stay away,23.9675,1193.5286935286936,16204,1224,1968,2.3
Densor laying flat stay away,24.0925,1194.090354090354,16168,1200,1956,2.3
Densor laying flat stay away,24.0925,1188.4737484737482,16140,1172,1916,2.3
Densor laying flat stay away,23.655,1196.8986568986568,16156,1240,1960,2.3
Densor laying flat stay away,23.78,1195.7753357753359,16172,1220,1960,2.3
Densor laying flat stay away,23.8425,1211.5018315018312,16152,1200,1976,2.3
Densor laying flat stay away,23.8425,1261.4896214896212,16164,1204,1964,2.3
Densor laying flat stay away,23.905,1263.7362637362637,16180,1228,1952,2.3
Densor laying flat stay away,23.7175,1253.0647130647128,16160,1220,1948,2.3
Densor laying flat stay away,23.8425,1242.3931623931621,16140,1220,1932,2.3
Densor laying flat stay away,24.03,1253.6263736263734,16188,1192,1932,2.3
Densor laying flat stay away,24.2175,1245.201465201465,16168,1212,1956,2.3
Densor laying flat stay away,23.7175,1215.995115995116,16152,1204,1948,2.3
Densor laying flat stay away,24.045,1141.6361416361417,16176,1220,1948,2.2
Densor laying flat stay away,23.8575,1119.6092796092796,16116,1228,1956,2.2
Densor laying flat stay away,23.795,1107.7899877899881,16152,1232,1940,2.2
unknown,24.045,1087.9120879120878,16160,1180,1936,2.2
unknown,23.9825,1000.3418803418805,16172,1204,1944,2.2
unknown,23.92,984.2246642246644,16148,1240,1964,2.2
unknown,23.92,1049.7680097680097,16132,1220,1964,2.2
unknown,23.8575,1025.0549450549452,16164,1276,1984,2.2
Walk around with densor in bag,23.8575,981.5384615384617,16148,1220,1960,2.2
Walk around with densor in bag,23.9825,973.4798534798535,16100,1200,1964,2.2
Walk around with densor in bag,23.9825,982.6129426129426,16152,1216,1920,2.2
Walk around with densor in bag,23.795,878.3882783882785,16180,1224,1932,2.2
Walk around with densor in bag,23.67,799.4139194139195,16180,1212,1940,2.2
Walk around with densor in bag,24.1075,1042.2466422466423,-480,-5292,-7500,2.2
Walk around with densor in bag,24.045,587.2039072039073,9104,-1888,6712,2.2
Walk around with densor in bag,24.1075,610.8424908424909,6508,-8744,2844,2.2
Walk around with densor in bag,24.2325,571.6239316239316,-1296,-19812,8428,2.2
Walk around with densor in bag,24.3575,572.6984126984128,5720,-11028,6352,2.2
Walk around with densor in bag,24.2325,576.996336996337,10532,-14924,9856,2.2
Walk around with densor in bag,24.17,566.7887667887668,5340,-13704,8036,2.2
Walk around with densor in bag,23.92,536.7032967032967,8104,-10592,4340,2.2
Walk around with densor in bag,24.045,564.1025641025641,8156,-11804,5880,2.2
Walk around with densor in bag,24.17,569.4749694749695,12440,-11524,7516,2.2
Walk around with densor in bag,24.2325,581.2942612942613,7420,-11320,8636,2.2
Walk around with densor in bag,23.9825,596.874236874237,5112,-10280,6756,2.2
Walk around with densor in bag,23.8575,597.948717948718,10560,-10908,6720,2.2
Walk around with densor in bag,23.92,586.1294261294263,8832,-11916,7604,2.2
Walk around with densor in bag,23.92,623.1990231990231,8476,-12532,5440,2.2
Walk around with densor in bag,23.8575,595.7997557997558,8488,-11260,6520,2.2
Walk around with densor in bag,23.92,604.3956043956044,12396,-12640,7480,2.2
Walk around with densor in bag,23.8575,606.5445665445666,9968,-11956,6636,2.2
Walk around with densor in bag,23.9825,616.7521367521368,5676,-10720,5932,2.2
Walk around with densor in bag,23.7325,565.7142857142858,9668,-11832,7300,2.2
Walk around with densor in bag,23.8575,582.3687423687423,10680,-10640,6884,2.2
Walk around with densor in bag,23.7325,576.4590964590966,3824,-9728,9044,2.2
Walk around with densor in bag,23.6075,565.7142857142858,18272,-10580,7188,2.2
Walk around with densor in bag,23.8575,582.9059829059829,5396,-15748,2976,2.2
Walk around with densor in bag,23.8575,596.874236874237,4328,-12692,-1392,2.2
Walk around with densor in bag,23.795,598.4859584859585,8992,-13064,1612,2.2
Walk around with densor in bag,23.8575,592.039072039072,3820,-18228,2740,2.2
Walk around with densor in bag,23.6075,589.89010989011,6376,-12896,2144,2.2
Walk around with densor in bag,23.67,570.0122100122102,3352,-14760,2560,2.2
Walk around with densor in bag,23.6075,589.3528693528693,6588,-13764,472,2.2
Walk around with densor in bag,23.7325,587.2039072039073,8292,-12780,2680,2.2
Walk around with densor in bag,23.6075,591.5018315018316,8300,-13340,-852,2.2
Walk around with densor in bag,23.7325,597.948717948718,11608,-12056,-148,2.2
Walk around with densor in bag,23.4825,606.0073260073261,3688,-13704,1732,2.2
Walk around with densor in bag,23.67,583.4432234432236,8904,-15728,2608,2.2
Walk around with densor in bag,23.42,573.7728937728939,11776,-13312,820,2.2
Walk around with densor in bag,23.6075,589.3528693528693,5176,-15204,4424,2.2
Walk around with densor in bag,23.7475,568.2051282051282,7340,-13524,-2032,2.1
Walk around with densor in bag,23.8725,573.3333333333334,5928,-13104,2492,2.1
Walk around with densor in bag,23.81,563.0769230769231,8528,-15944,2008,2.1
Walk around with densor in bag,23.685,568.7179487179487,6960,-13612,380,2.1
Walk around with densor in bag,23.685,589.7435897435897,5032,-13032,1256,2.1
Walk around with densor in bag,23.7475,560.5128205128206,8764,-18920,3284,2.1
Walk around with densor in bag,23.435,571.2820512820513,6452,-13052,908,2.1
Walk around with densor in bag,23.56,558.4615384615385,11096,-12304,-552,2.1
Walk around with densor in bag,23.7475,573.3333333333334,9916,-12544,952,2.1
Walk around with densor in bag,23.8725,587.6923076923077,4228,-12848,1156,2.1
Walk around with densor in bag,23.4975,573.8461538461538,10020,-14940,2504,2.1
Walk around with densor in bag,23.56,563.0769230769231,9032,-14440,1804,2.1
Walk around with densor in bag,23.4975,569.7435897435897,3284,-12216,3296,2.1
unknown,23.685,537.9487179487179,9036,-13544,4752,2.1
unknown,23.6225,524.6153846153846,3116,-15180,2200,2.1
unknown,23.685,550.2564102564103,7080,-14080,3828,2.1
unknown,23.56,569.2307692307693,9012,-15220,3060,2.1
unknown,23.6225,592.3076923076923,1592,-14560,2916,2.1
