label,m_temp,m_pd,m_accel_x,m_accel_y,m_accel_z,m_vdda
Get ready,23.9225,773.3333333333334,472,11932,9196,2.6
Get ready,23.6725,1391.7460317460318,8396,2932,13572,2.6
Get ready,23.61,1477.4603174603174,-11008,-5380,17208,2.6
Get ready,23.485,1426.031746031746,2476,-13096,10220,2.6
Get ready,23.86,1551.111111111111,9204,-4820,7064,2.6
Get ready,23.61,1393.6507936507937,4976,15976,3800,2.6
Get ready,23.2975,1563.1746031746031,-4112,-18256,13412,2.6
Get ready,23.485,1561.2698412698414,-4180,-8860,14712,2.6
Get ready,23.6725,906.0317460317461,12844,664,-6624,2.6
Get ready,23.4225,1090.1587301587301,14448,1972,356,2.6
Get ready,23.735,554.2857142857143,15228,1488,-32,2.6
Get ready,24.4225,595.5555555555555,15452,2300,-264,2.6
Get ready,24.985,925.0793650793652,16160,1548,960,2.6
Get ready,25.7975,580.3174603174604,15876,1856,1708,2.6
Get ready,26.4225,581.5873015873016,15776,1896,2048,2.6
Get ready,27.0475,1242.5396825396826,15448,1752,2972,2.6
Get ready,26.985,874.2857142857144,16164,1972,-788,2.6
Get ready,27.6725,723.8095238095239,15688,3036,1500,2.6
Get ready,27.7975,881.2698412698413,15628,3416,-1840,2.6
Get ready,28.2975,513.6507936507936,15716,1480,2612,2.6
Get ready,29.7975,513.6507936507936,16016,152,2888,2.6
Get ready,29.3125,1138.5836385836385,14904,1296,4196,2.5
Get ready,29.25,645.2991452991453,15248,1144,5460,2.5
Get ready,29.0,1093.4065934065934,16236,1388,4240,2.5
Get ready,30.1875,500.6105006105006,15184,1400,2096,2.5
unknown,30.5625,1236.8742368742369,14664,2224,1464,2.5
unknown,29.9375,1283.8827838827838,17112,2356,972,2.5
unknown,29.625,1371.1843711843712,15144,732,4700,2.5
unknown,29.375,1404.7619047619048,15308,1992,5292,2.5
unknown,29.0,1343.101343101343,15552,1640,3700,2.5
Wear with mouth open,28.125,1319.2918192918194,15620,1056,5660,2.5
Wear with mouth open,28.0,1327.838827838828,15092,704,5612,2.5
Wear with mouth open,27.9375,1308.3028083028082,15352,1024,5048,2.5
Wear with mouth open,28.0,1283.8827838827838,15364,688,4776,2.5
Wear with mouth open,27.6875,1325.3968253968253,15260,1172,5016,2.5
Wear with mouth open,28.0,1320.5128205128206,15424,1032,4784,2.5
Wear with mouth open,27.6875,1384.6153846153845,14072,5180,5428,2.5
Wear with mouth open,28.0,1379.1208791208792,15132,2460,5076,2.5
Wear with mouth open,28.1875,1382.7838827838827,15096,2828,4988,2.5
Wear with mouth open,28.4375,1349.8168498168498,15348,3600,4808,2.5
Wear with mouth open,28.6875,1320.5128205128206,15428,1940,4388,2.5
Wear with mouth open,29.0625,1370.5738705738706,15148,1980,4688,2.5
Wear with mouth open,28.5,1004.8840048840049,16252,1688,1988,2.5
Wear with mouth open,28.9375,987.7899877899878,15964,1888,1176,2.5
Wear with mouth open,29.3125,1006.7155067155068,16092,1740,1180,2.5
Wear with mouth open,29.125,911.4774114774115,15900,3992,-224,2.5
Wear with mouth open,29.5,1349.8168498168498,15388,3232,3660,2.5
Wear with mouth open,29.6875,1354.7008547008547,15388,2756,3880,2.5
Wear with mouth open,29.5,1347.3748473748474,15540,2320,3952,2.5
Wear with mouth open,29.3125,1326.007326007326,15592,2412,3692,2.5
Wear with mouth open,29.25,1111.111111111111,15652,2648,2808,2.5
Wear with mouth open,29.0625,1319.2918192918194,14912,-5956,3612,2.5
Wear with mouth open,29.0625,1228.3272283272283,14716,-5684,1576,2.5
Wear with mouth open,29.25,1210.01221001221,15044,-6124,1500,2.5
Wear with mouth open,29.1875,1292.4297924297925,15496,-5100,2900,2.5
unknown,29.0625,1402.930402930403,15352,1120,5460,2.5
unknown,29.25,1247.8632478632478,14404,5892,3580,2.5
unknown,29.25,1331.5018315018315,14152,6528,3696,2.5
