label,m_temp,m_pd,m_accel_x,m_accel_y,m_accel_z,m_vdda
Mouth open,35.2175,843.6141636141637,15716,3112,-1860,2.3
unknown,35.28,843.6141636141637,15600,3028,-1936,2.3
unknown,35.0925,847.5457875457876,15696,3072,-2068,2.3
unknown,35.155,846.9841269841269,15728,3032,-2108,2.3
unknown,35.2175,841.9291819291819,15616,2944,-2200,2.3
unknown,35.2175,544.2490842490843,15872,3128,-644,2.3
Mouth closed,35.28,543.1257631257631,15728,3156,-764,2.3
Mouth closed,35.0925,542.5641025641024,15768,3152,-980,2.3
Mouth closed,35.405,551.5506715506715,15820,3036,-840,2.3
Mouth closed,35.53,549.3040293040292,15788,3120,-896,2.3
Mouth closed,35.0925,552.112332112332,15780,3076,-940,2.3
Mouth closed,35.28,554.3589743589744,15752,3068,-928,2.3
Mouth closed,35.405,554.3589743589744,15796,2972,-992,2.3
Mouth closed,35.3425,531.3308913308912,15752,3116,-1040,2.3
Mouth closed,35.28,537.5091575091575,15828,3084,-964,2.3
Mouth closed,35.17,516.2881562881564,15896,3000,-972,2.2
unknown,35.42,514.1391941391942,15616,2680,-1020,2.2
unknown,35.42,516.2881562881564,15876,2900,-1148,2.2
unknown,35.3575,512.5274725274726,15652,3044,-904,2.2
unknown,35.42,512.5274725274726,15480,2924,-1276,2.2
unknown,35.42,792.9670329670331,15372,2808,-3908,2.2
Mouth open,35.17,798.8766788766789,15548,2736,-3648,2.2
Mouth open,35.3575,804.2490842490843,15524,2780,-3440,2.2
Mouth open,35.6075,814.4566544566545,15496,2840,-3432,2.2
Mouth open,35.6075,828.4249084249084,15592,2840,-3316,2.2
Mouth open,35.4825,833.7973137973138,15488,2712,-3160,2.2
Mouth open,35.045,832.7228327228329,15524,2912,-3140,2.2
Mouth open,35.42,836.4835164835165,15516,2704,-3076,2.2
Mouth open,35.42,847.7655677655679,15528,2736,-3088,2.2
Mouth open,35.42,850.4517704517706,15636,2836,-2992,2.2
Mouth open,35.4825,862.2710622710624,15424,2952,-2956,2.2
unknown,35.3575,877.3137973137974,15596,2964,-2692,2.2
unknown,35.42,881.0744810744812,15604,2772,-2828,2.2
unknown,35.4825,893.968253968254,15624,2916,-2732,2.2
unknown,35.6075,900.952380952381,15644,3012,-2756,2.2
unknown,35.2325,898.2661782661783,15592,2868,-2832,2.2
