label,m_temp,m_pd,m_accel_x,m_accel_y,m_accel_z,m_vdda
Get ready,24.6875,699.023199023199,48,16212,-3820,2.5
Get ready,24.8125,717.3382173382173,396,16356,-3200,2.5
Get ready,24.875,722.2222222222222,772,16860,-2876,2.5
Get ready,24.75,562.8815628815629,-6088,18016,644,2.5
Get ready,24.9375,750.9157509157509,-2744,-11996,-9880,2.5
Get ready,24.8125,523.8095238095239,-4456,-9076,-16668,2.5
Get ready,24.8125,671.5506715506715,8904,-8560,-6080,2.5
Get ready,27.0,496.947496947497,15496,-10924,-10168,2.5
Get ready,29.375,495.11599511599513,15380,-2476,-2312,2.5
Get ready,30.375,492.06349206349205,15060,-5004,900,2.5
Get ready,31.125,492.6739926739927,14476,-6152,-3468,2.5
Get ready,31.6875,492.6739926739927,13476,-6660,-4940,2.5
Get ready,32.4375,493.2844932844933,14296,-11424,-9760,2.5
Get ready,32.75,496.3369963369963,4720,-8456,-6256,2.5
Get ready,33.375,485.95848595848594,11468,-5000,-1888,2.5
Get ready,33.8125,501.83150183150184,-1656,804,15844,2.5
Get ready,33.8125,489.010989010989,7592,856,-5568,2.5
Get ready,33.75,490.84249084249086,11668,7260,-4988,2.5
Get ready,34.375,492.06349206349205,9772,8916,-5232,2.5
Get ready,34.625,493.8949938949939,5064,13356,-10040,2.5
Get ready,34.375,494.5054945054945,732,6924,-11612,2.5
Get ready,34.6875,493.2844932844933,-2372,7364,-14456,2.5
Get ready,34.8125,492.06349206349205,-2156,8848,-13616,2.5
Get ready,35.0,493.8949938949939,32,8140,-13068,2.5
Get ready,34.75,496.3369963369963,-1192,7744,-14404,2.5
unknown,35.1875,496.947496947497,-1524,7260,-14700,2.5
unknown,35.125,492.6739926739927,-1496,7252,-14732,2.5
unknown,35.125,494.5054945054945,-1492,7252,-14720,2.5
unknown,35.1875,496.947496947497,-1372,7280,-14772,2.5
unknown,35.25,496.947496947497,-1420,7268,-14716,2.5
unknown,35.3125,499.3894993894994,-1476,7220,-14744,2.5
unknown,35.375,496.947496947497,-2020,6608,-15452,2.5
unknown,35.375,500.6105006105006,-1160,6740,-14984,2.5
unknown,35.375,500.6105006105006,-956,6572,-15048,2.5
unknown,35.375,501.83150183150184,-1804,6836,-14872,2.5
unknown,35.5625,504.2735042735043,-1436,6816,-14964,2.5
unknown,35.75,496.947496947497,-1468,6780,-14968,2.5
unknown,35.4375,499.3894993894994,-1444,6740,-15000,2.5
unknown,35.6875,499.3894993894994,-1364,6852,-14924,2.5
Sleep head left,35.4375,507.3260073260073,-1284,6784,-14840,2.5
Sleep head left,35.6875,509.15750915750914,-1700,6540,-15008,2.5
Sleep head left,35.375,501.22100122100125,-1484,6664,-15016,2.5
Sleep head left,35.5,517.7045177045177,-1684,6652,-15084,2.5
Sleep head left,35.6875,531.7460317460317,-3316,7632,-15240,2.5
Sleep head left,35.515,488.7912087912088,-2316,5040,-16824,2.4
Sleep head left,35.64,485.2747252747252,-1544,6548,-15072,2.4
Sleep head left,35.89,482.9304029304029,-1528,6588,-15000,2.4
Sleep head left,35.8275,488.7912087912088,-1492,6352,-15000,2.4
Sleep head left,35.8275,491.72161172161174,-1436,6680,-14868,2.4
Sleep head left,35.89,491.72161172161174,-1556,6576,-15028,2.4
Sleep head left,35.8275,489.3772893772894,-1552,6600,-15028,2.4
Sleep head left,35.89,491.72161172161174,-1536,6616,-15028,2.4
Sleep head left,35.89,494.065934065934,-1564,6540,-14968,2.4
Sleep head left,35.8275,496.4102564102564,-1568,6572,-15000,2.4
Sleep head left,35.515,496.99633699633694,-1520,6612,-15068,2.4
unknown,35.7025,489.3772893772894,-1516,6532,-15020,2.4
unknown,35.89,491.72161172161174,-1568,6592,-15024,2.4
unknown,36.0775,492.89377289377285,-1540,6620,-15092,2.4
