label,m_temp,m_pd,m_accel_x,m_accel_y,m_accel_z,m_vdda
Mouth closed,34.5,541.5140415140415,15800,3264,2148,2.5
Mouth closed,34.6875,545.1770451770452,15800,3348,2208,2.5
Mouth closed,34.625,543.9560439560439,15760,3360,2092,2.5
Mouth closed,34.8275,528.0586080586081,15832,3352,1912,2.4
Mouth closed,34.9525,523.9560439560439,15804,3192,2128,2.4
Mouth closed,35.015,518.6813186813187,15792,3304,2052,2.4
Mouth closed,34.8275,522.7838827838826,15872,3196,2120,2.4
Mouth closed,34.89,528.0586080586081,15816,3396,2028,2.4
Mouth closed,34.9525,525.7142857142856,15752,3436,1964,2.4
Mouth closed,34.9525,522.1978021978022,15800,3376,1980,2.4
unknown,35.0775,520.4395604395604,15720,3288,1956,2.4
unknown,34.8275,526.8864468864468,15824,3300,2048,2.4
unknown,35.0775,527.4725274725274,15708,3356,1964,2.4
unknown,35.015,923.6630036630036,15824,2904,-652,2.4
unknown,35.14,931.8681318681319,15952,3048,-444,2.4
Mouth open,35.265,931.2820512820513,15864,2900,-396,2.4
Mouth open,35.015,928.9377289377289,15964,2924,-240,2.4
Mouth open,35.14,935.9706959706958,15888,2964,-148,2.4
Mouth open,35.015,931.8681318681319,15960,2964,168,2.4
Mouth open,35.0775,931.8681318681319,15928,2988,36,2.4
Mouth open,35.14,935.9706959706958,15884,2996,124,2.4
Mouth open,35.3275,935.9706959706958,15848,3152,340,2.4
Mouth open,35.0775,924.2490842490841,15760,2960,284,2.4
Mouth open,35.14,902.5641025641025,15712,3176,444,2.4
Mouth open,35.14,910.1831501831501,15656,2660,380,2.4
unknown,35.265,912.5274725274725,15844,3064,280,2.4
unknown,35.14,912.5274725274725,15916,3128,348,2.4
unknown,35.265,910.1831501831501,15888,2996,180,2.4
unknown,35.14,528.0586080586081,15784,3328,2108,2.4
unknown,35.015,530.989010989011,15820,3180,1828,2.4
Mouth closed,35.14,533.919413919414,15784,3268,1824,2.4
Mouth closed,34.9525,529.8168498168499,15752,3288,1708,2.4
Mouth closed,34.9525,534.5054945054944,15724,3108,1728,2.4
Mouth closed,35.14,529.2307692307693,15808,3392,1796,2.4
Mouth closed,34.9525,532.7472527472528,15920,3424,1792,2.4
Mouth closed,35.14,535.0915750915751,15804,3356,1632,2.4
Mouth closed,35.015,537.4358974358973,15852,3264,1464,2.4
Mouth closed,35.4525,539.7802197802198,15860,3392,1508,2.4
Mouth closed,35.015,535.6776556776557,16124,3296,1504,2.4
Mouth closed,35.265,535.0915750915751,15840,3260,1476,2.4
unknown,35.2025,535.6776556776557,15776,3204,1492,2.4
unknown,35.2025,539.1941391941392,15808,3084,1520,2.4
unknown,35.2025,538.6080586080586,15844,3140,1568,2.4
unknown,35.405,932.3565323565323,16184,2424,-1136,2.3
unknown,35.405,917.7533577533577,15764,2764,-728,2.3
Mouth open,35.2175,894.7252747252746,16008,2820,-612,2.3
Mouth open,35.3425,889.6703296703297,16048,2836,-480,2.3
Mouth open,35.0925,887.9853479853479,16012,2960,-160,2.3
Mouth open,35.5925,902.5885225885226,15824,2844,-180,2.3
Mouth open,35.2175,907.0818070818069,15956,2852,-212,2.3
Mouth open,35.28,907.6434676434675,16040,2956,-124,2.3
Mouth open,35.4675,904.2735042735042,15908,2920,-20,2.3
Mouth open,35.4675,913.2600732600731,15732,2840,132,2.3
Mouth open,35.2175,903.7118437118437,16040,3088,400,2.3
Mouth open,35.2175,917.1916971916971,15892,3132,528,2.3
unknown,35.405,912.6984126984125,15768,3020,444,2.3
unknown,35.28,918.3150183150182,15980,3032,244,2.3
unknown,35.405,920.5616605616606,15956,2984,260,2.3
unknown,35.405,775.6532356532356,16316,2616,1488,2.3
unknown,35.28,534.7008547008547,15824,3288,1916,2.3
Mouth closed,35.2175,540.8791208791208,15772,3352,1868,2.3
Mouth closed,35.3425,542.5641025641024,15780,3324,1928,2.3
Mouth closed,35.155,537.5091575091575,15740,3312,2116,2.3
Mouth closed,35.405,542.5641025641024,15576,3136,1640,2.3
Mouth closed,35.3425,535.8241758241758,16252,3756,1796,2.3
Mouth closed,35.4675,534.7008547008547,15696,3272,1760,2.3
Mouth closed,35.7175,538.6324786324786,15748,3200,1732,2.3
Mouth closed,35.3425,536.9474969474968,15780,3172,1776,2.3
Mouth closed,35.28,536.9474969474968,15864,3324,1744,2.3
Mouth closed,35.655,540.3174603174604,15856,3124,1572,2.3
unknown,35.3425,541.4407814407814,15780,3080,1608,2.3
unknown,35.3425,547.057387057387,15780,3124,1796,2.3
unknown,35.405,544.2490842490843,15788,3272,1772,2.3
unknown,35.405,548.180708180708,15872,3160,1700,2.3
unknown,35.28,955.9462759462759,15984,2704,-1216,2.3
Mouth open,35.28,966.0561660561659,15916,2864,-1060,2.3
Mouth open,35.28,983.4676434676434,15932,2928,-948,2.3
Mouth open,35.53,985.1526251526252,15940,2856,-956,2.3
Mouth open,35.28,985.1526251526252,15832,2776,-984,2.3
Mouth open,35.405,984.0293040293041,15860,2824,-976,2.3
Mouth open,35.405,988.5225885225884,15908,2888,-1028,2.3
Mouth open,35.53,986.2759462759461,15872,2960,-1076,2.3
Mouth open,35.28,964.3711843711844,15876,2812,-1100,2.3
Mouth open,35.28,973.919413919414,15784,2724,-1000,2.3
Mouth open,35.67,935.3357753357755,15916,2804,-884,2.2
unknown,35.6075,928.8888888888889,15868,2836,-860,2.2
unknown,35.545,929.96336996337,15864,2872,-720,2.2
unknown,35.545,932.6495726495727,15928,2860,-760,2.2
unknown,35.2325,933.7240537240539,15980,2852,-748,2.2
unknown,35.7325,520.0488400488401,15740,3136,1896,2.2
Mouth closed,35.42,523.8095238095239,15752,3320,1960,2.2
Mouth closed,35.42,522.7350427350428,15792,3120,1740,2.2
Mouth closed,35.6075,525.4212454212455,15884,3168,1792,2.2
Mouth closed,35.42,525.4212454212455,15732,3272,1592,2.2
Mouth closed,35.3575,527.0329670329671,15844,3100,1596,2.2
Mouth closed,35.3575,524.3467643467644,15960,3100,1572,2.2
Mouth closed,35.545,529.7191697191698,15800,3088,1524,2.2
Mouth closed,35.6075,525.4212454212455,15764,3068,1412,2.2
Mouth closed,35.42,523.2722832722833,15800,3272,1356,2.2
Mouth closed,35.67,521.1233211233211,15844,3240,1344,2.2
unknown,35.545,522.1978021978022,15888,3232,1372,2.2
unknown,35.7325,526.4957264957264,15836,3112,1340,2.2
unknown,35.3575,527.5702075702076,15928,3488,1320,2.2
unknown,35.795,531.8681318681319,16016,2968,1244,2.2
unknown,35.3575,901.4896214896216,18196,3728,128,2.2
Mouth open,35.545,951.4529914529916,15900,2560,-1752,2.2
Mouth open,35.6075,951.990231990232,15832,2728,-1600,2.2
Mouth open,35.4825,953.6019536019537,15660,2776,-1672,2.2
Mouth open,35.545,954.1391941391943,15928,2696,-1492,2.2
Mouth open,35.8575,953.6019536019537,15804,2796,-1548,2.2
Mouth open,35.795,963.8095238095239,15904,2772,-1348,2.2
Mouth open,35.545,967.5702075702077,15796,2848,-1456,2.2
Mouth open,35.4825,961.6605616605618,15808,2840,-1452,2.2
Mouth open,35.6075,965.9584859584861,15784,2796,-1356,2.2
Mouth open,35.4825,967.5702075702077,15800,2852,-1384,2.2
unknown,35.4825,964.3467643467644,15868,2880,-1336,2.2
unknown,35.42,969.7191697191698,15932,2964,-1208,2.2
unknown,35.6075,974.5543345543346,15736,2972,-1392,2.2
unknown,35.42,978.3150183150184,15824,2868,-1368,2.2
unknown,35.42,975.6288156288157,16044,2852,-1216,2.2
