label,m_temp,m_pd,m_accel_x,m_accel_y,m_accel_z,m_vdda
Get ready,28.235,1447.6190476190477,17424,8144,8144,2.6
Get ready,28.2975,1481.2698412698412,8940,12884,-1148,2.6
Get ready,28.61,1520.0000000000002,9664,12516,-4860,2.6
Get ready,28.61,1554.9206349206352,9272,10816,-6948,2.6
Get ready,28.735,1584.7619047619048,9216,10300,-7220,2.6
Get ready,28.86,1572.6984126984128,9416,11092,-6788,2.6
Get ready,28.86,1499.6825396825398,5232,6388,-12568,2.6
Get ready,28.845,1902.8571428571431,14524,1004,-5804,2.7
Get ready,28.845,2137.582417582418,9088,3904,-3072,2.7
Get ready,31.4225,539.047619047619,15680,776,4324,2.6
Get ready,33.11,1210.1587301587301,16076,1884,3464,2.6
Get ready,33.86,535.8730158730159,15144,1540,3228,2.6
Get ready,33.985,535.2380952380952,15688,1236,2380,2.6
Get ready,34.6725,533.968253968254,15776,1256,2604,2.6
Get ready,34.86,536.5079365079365,15748,1304,2696,2.6
Get ready,34.6725,537.7777777777779,15800,1308,2732,2.6
Get ready,35.36,534.6031746031747,15820,1360,2540,2.6
Get ready,35.235,536.5079365079365,15804,1288,2564,2.6
Get ready,35.0475,540.9523809523811,15772,1320,2648,2.6
Get ready,35.2975,544.7619047619048,15800,1216,3224,2.6
Get ready,35.4225,549.8412698412699,15624,2568,4004,2.6
Get ready,35.5475,548.5714285714286,15472,2056,3172,2.6
Get ready,35.485,545.3968253968254,15692,2108,2920,2.6
Get ready,35.9225,552.3809523809524,16184,1804,3552,2.6
Get ready,35.61,551.1111111111111,16260,1920,1544,2.6
unknown,35.985,560.0000000000001,15728,1980,2256,2.6
unknown,35.985,547.936507936508,15668,1988,2612,2.6
unknown,36.0,538.4615384615385,15732,1892,2400,2.5
unknown,36.25,553.7240537240538,16080,1656,2476,2.5
unknown,36.1875,550.0610500610501,15900,1212,2752,2.5
Grinding,36.3125,560.4395604395604,16400,724,2196,2.5
Grinding,36.1875,557.3870573870574,15868,1592,2896,2.5
Grinding,36.25,559.2185592185592,15228,1188,1860,2.5
Grinding,36.25,564.7130647130647,15580,480,2400,2.5
Grinding,36.1875,573.8705738705738,15856,1020,2832,2.5
Grinding,36.375,572.6495726495726,15612,1260,2860,2.5
Grinding,36.4375,570.8180708180709,15608,1476,2772,2.5
Grinding,36.5,572.6495726495726,15676,1332,2972,2.5
Grinding,36.4375,567.7655677655678,16332,1396,2444,2.5
Grinding,36.5,573.2600732600732,15432,1892,3020,2.5
unknown,36.5,574.4810744810745,15804,1240,2608,2.5
unknown,36.4375,578.1440781440781,16524,-4,2484,2.5
unknown,36.6875,575.7020757020757,15596,1436,2788,2.5
unknown,36.8125,575.7020757020757,15740,780,2792,2.5
unknown,36.6875,577.5335775335775,15684,1332,2768,2.5
Not grinding,36.6875,581.1965811965812,15728,1308,2868,2.5
Not grinding,36.8125,581.8070818070818,15688,1468,2892,2.5
Not grinding,36.8125,581.1965811965812,15736,1380,2868,2.5
Not grinding,36.6875,575.7020757020757,15716,1376,2828,2.5
Not grinding,36.8125,573.8705738705738,15628,1384,2856,2.5
Not grinding,37.0625,576.9230769230769,15676,1444,2900,2.5
Not grinding,36.875,579.97557997558,15780,1496,2904,2.5
Not grinding,36.6875,580.5860805860806,15724,1404,2900,2.5
Not grinding,36.9375,588.5225885225885,15704,1468,2944,2.5
Not grinding,36.875,588.5225885225885,15704,1472,2932,2.5
unknown,36.8125,588.5225885225885,15696,1460,2952,2.5
unknown,37.14,563.2234432234433,15656,1492,3032,2.4
unknown,36.9525,564.3956043956044,15664,1440,3056,2.4
unknown,37.265,569.0842490842491,15712,1496,3024,2.4
unknown,37.2025,559.1208791208791,15572,1792,3392,2.4
Grinding,37.14,556.1904761904761,15680,1604,3072,2.4
Grinding,37.14,549.157509157509,15652,1080,2900,2.4
Grinding,37.39,536.8498168498169,16244,620,2168,2.4
Grinding,37.0775,530.989010989011,15856,448,2992,2.4
Grinding,37.265,530.4029304029305,16184,476,2356,2.4
Grinding,37.515,534.5054945054944,15624,984,3484,2.4
Grinding,37.39,535.6776556776557,15704,920,3376,2.4
Grinding,37.265,536.2637362637363,15592,1284,3364,2.4
Grinding,37.39,545.054945054945,16052,-48,3344,2.4
Grinding,37.39,553.2600732600732,15652,1452,3524,2.4
unknown,37.2025,552.087912087912,15736,848,3592,2.4
unknown,37.515,554.4322344322344,15648,1004,3472,2.4
unknown,37.39,554.4322344322344,15244,1600,3392,2.4
unknown,37.265,556.7765567765567,15692,984,3488,2.4
unknown,37.39,541.5384615384615,15640,712,3468,2.4
Not grinding,37.515,543.8827838827839,15700,784,3388,2.4
Not grinding,37.39,553.2600732600732,15692,808,3500,2.4
Not grinding,37.5775,560.2930402930403,15612,912,3468,2.4
Not grinding,37.515,567.9120879120879,15640,1300,3336,2.4
Not grinding,37.265,573.1868131868132,15536,1664,3596,2.4
Not grinding,37.655,548.7423687423687,15464,1876,3696,2.3
Not grinding,37.5925,552.6739926739926,15248,2308,3544,2.3
Not grinding,37.4675,553.2356532356532,15508,2044,3732,2.3
Not grinding,37.7175,554.9206349206348,15548,1924,3540,2.3
Not grinding,37.7175,552.6739926739926,15520,1976,3544,2.3
unknown,37.53,552.6739926739926,15548,1960,3500,2.3
unknown,37.655,559.97557997558,15588,1968,3540,2.3
unknown,37.655,557.7289377289376,15532,1988,3532,2.3
unknown,37.655,559.97557997558,15572,1896,3384,2.3
unknown,37.8425,558.8522588522588,16352,-632,2668,2.3
Grinding,37.905,560.5372405372405,15532,1664,3516,2.3
Grinding,37.5925,565.5921855921856,15980,724,3292,2.3
Grinding,37.7325,537.2405372405373,15624,780,3404,2.2
Grinding,37.795,550.1343101343101,15556,1652,3468,2.2
Grinding,37.92,554.4322344322344,15768,1080,3292,2.2
Grinding,37.8575,548.5225885225886,15124,1936,3420,2.2
Grinding,37.92,574.8473748473748,15652,1400,3444,2.2
Grinding,37.81,563.5897435897435,16220,2084,3764,2.1
Grinding,37.9975,565.6410256410256,15712,944,3392,2.1
Grinding,37.685,572.8205128205129,15664,996,3236,2.1
unknown,37.685,561.025641025641,15800,212,3456,2.1
unknown,37.9975,568.7179487179487,15200,364,3636,2.1
unknown,37.4975,569.2307692307693,15676,592,3232,2.1
unknown,37.95,547.4969474969475,15684,1308,3464,2.0
unknown,37.825,543.5897435897435,15928,2284,3480,2.0
Not grinding,37.95,539.1941391941392,15576,1200,3588,2.0
Not grinding,38.0125,546.5201465201466,15564,1212,3584,2.0
Not grinding,37.6225,547.6923076923077,15580,1216,3648,2.1
Not grinding,37.685,545.1282051282051,15616,1168,3600,2.1
Not grinding,37.685,563.5897435897435,15548,452,4140,2.1
Not grinding,38.06,534.8717948717949,15900,2300,1320,2.1
Not grinding,37.6225,530.7692307692307,15892,620,1400,2.1
Not grinding,38.1225,536.923076923077,15876,1840,1736,2.1
Not grinding,37.8725,536.923076923077,15856,1336,1396,2.1
Not grinding,37.8725,533.3333333333334,15844,1488,1560,2.1
unknown,37.9975,534.3589743589745,15916,1368,1584,2.1
unknown,37.935,537.4358974358975,15912,1400,1624,2.1
unknown,37.685,540.0,15860,1384,1700,2.1
unknown,37.685,537.4358974358975,15872,1296,1728,2.1
unknown,37.9975,540.5128205128206,15864,1412,1640,2.1
Grinding,37.935,554.871794871795,15568,1520,2236,2.1
Grinding,37.935,558.974358974359,15976,636,1876,2.1
Grinding,37.685,571.2820512820513,16084,1112,1996,2.1
Grinding,37.81,578.974358974359,15872,832,2032,2.1
Grinding,37.935,589.2307692307693,15700,1056,1996,2.1
Grinding,37.9975,589.2307692307693,15588,216,2020,2.1
Grinding,38.0125,574.3589743589744,15684,1152,2328,2.0
Grinding,38.575,574.8473748473748,15976,596,2116,2.0
Grinding,38.075,569.9633699633699,15888,684,2304,2.0
Grinding,37.95,581.1965811965812,15744,700,2328,2.0
unknown,37.95,572.8937728937728,15832,724,2468,2.0
unknown,38.1375,571.4285714285714,16096,728,2348,2.0
unknown,38.2625,573.3821733821734,16056,1108,2408,2.0
unknown,38.1375,572.4053724053724,15800,652,2544,2.0
unknown,38.075,570.9401709401709,15948,752,2576,2.0
Not grinding,38.0125,566.056166056166,15736,720,2420,2.0
