label,m_temp,m_pd,m_accel_x,m_accel_y,m_accel_z,m_vdda
Get ready,20.11,642.5396825396826,-2796,20436,-6160,2.6
Get ready,19.86,986.031746031746,14124,-440,-10732,2.6
Get ready,20.4225,1056.5079365079368,13408,2892,-7220,2.6
Get ready,25.235,531.4285714285716,14756,2540,-5900,2.6
Get ready,26.6725,532.063492063492,14788,2188,-6328,2.6
Get ready,27.485,540.3174603174604,14836,3004,-5404,2.6
Get ready,27.7975,536.5079365079365,15032,2824,-5048,2.6
Get ready,28.11,538.4126984126984,14984,2872,-5296,2.6
Get ready,28.485,535.8730158730159,14684,2632,-5280,2.6
Get ready,28.985,540.9523809523811,15072,2884,-5460,2.6
Get ready,29.1725,538.4126984126984,14900,2908,-5280,2.6
Get ready,29.5475,540.3174603174604,14804,2832,-5556,2.6
Get ready,29.485,542.8571428571429,14928,2596,-5508,2.6
Get ready,29.5475,546.031746031746,14816,2804,-5436,2.6
Get ready,30.1725,521.2698412698413,14736,2524,-5432,2.6
Get ready,30.2975,522.5396825396825,14848,2552,-5688,2.6
Get ready,30.485,523.8095238095239,14676,2544,-5688,2.6
Get ready,30.485,526.3492063492064,14660,2536,-6012,2.6
Get ready,30.61,522.5396825396825,14580,2416,-6148,2.6
Get ready,31.0,507.3260073260073,14640,2312,-6108,2.5
Get ready,31.0,509.15750915750914,14692,2392,-6144,2.5
Get ready,31.0625,509.7680097680098,14736,2400,-6212,2.5
Get ready,31.1875,507.93650793650795,14628,2464,-6272,2.5
Get ready,31.375,510.989010989011,15264,2424,-4256,2.5
Get ready,31.3125,510.989010989011,15356,2256,-3008,2.5
unknown,31.5625,515.8730158730159,15080,3260,-2912,2.5
unknown,31.5625,512.8205128205128,15152,2640,-3796,2.5
unknown,31.9375,518.9255189255189,15100,2860,-5044,2.5
unknown,31.9375,517.7045177045177,15052,2456,-4664,2.5
unknown,31.8125,510.989010989011,15236,2508,-4628,2.5
Wear with mouth closed,32.0625,515.8730158730159,15228,2496,-4568,2.5
Wear with mouth closed,32.0,518.9255189255189,15208,2684,-4620,2.5
Wear with mouth closed,32.0625,520.7570207570208,15372,2652,-4264,2.5
Wear with mouth closed,32.25,526.2515262515262,15320,2924,-1156,2.5
Wear with mouth closed,32.1875,528.6935286935287,15908,2816,-528,2.5
Wear with mouth closed,32.25,521.3675213675214,15748,3132,-964,2.5
Wear with mouth closed,32.1875,528.6935286935287,15972,2840,-1388,2.5
Wear with mouth closed,32.3125,529.3040293040293,15828,2800,-1432,2.5
Wear with mouth closed,32.1875,534.1880341880342,15936,2736,-1548,2.5
Wear with mouth closed,32.5,536.6300366300367,15860,2728,-1624,2.5
Wear with mouth closed,32.3125,534.7985347985348,15932,2684,-1828,2.5
Wear with mouth closed,32.5625,531.1355311355311,15896,2684,-1704,2.5
Wear with mouth closed,32.375,536.6300366300367,15784,2552,-1916,2.5
Wear with mouth closed,32.5625,537.8510378510379,15820,2644,-1952,2.5
Wear with mouth closed,32.75,532.3565323565324,15892,2704,-1916,2.5
Wear with mouth closed,32.5,532.3565323565324,15888,2676,-1848,2.5
Wear with mouth closed,32.6875,533.5775335775336,15840,2636,-1956,2.5
Wear with mouth closed,32.8125,535.4090354090354,15864,2664,-1916,2.5
Wear with mouth closed,32.625,537.8510378510379,15764,2720,-2072,2.5
Wear with mouth closed,32.4375,534.1880341880342,15844,2672,-2012,2.5
Wear with mouth closed,32.6875,539.6825396825396,15772,2524,-2100,2.5
Wear with mouth closed,32.75,538.4615384615385,15828,2640,-2104,2.5
Wear with mouth closed,33.0,535.4090354090354,15832,2652,-2060,2.5
Wear with mouth closed,33.125,540.9035409035409,15860,2680,-2148,2.5
Wear with mouth closed,32.8275,527.4725274725274,15768,2592,-2068,2.4
unknown,33.3275,524.5421245421245,15844,2552,-2156,2.4
unknown,33.0775,523.3699633699633,15800,2580,-2096,2.4
unknown,33.0775,523.3699633699633,15740,2632,-2196,2.4
unknown,33.3275,539.1941391941392,15692,2556,-2524,2.4
unknown,33.2025,906.0805860805859,16272,2748,-2380,2.4
Speaking,33.2025,529.8168498168499,14236,2016,-3324,2.4
Speaking,33.3275,639.9999999999999,17560,3260,-1172,2.4
Speaking,33.2025,654.065934065934,16004,2904,-2592,2.4
Speaking,33.3275,1030.3296703296703,15852,2924,-2988,2.4
Speaking,33.39,1056.1172161172162,16120,2760,-3472,2.4
Speaking,33.14,685.7142857142857,16616,2888,-2776,2.4
Speaking,33.3275,590.7692307692307,15680,2572,-3588,2.4
Speaking,33.4525,1032.0879120879122,14740,2528,-3768,2.4
Speaking,33.5775,955.3113553113553,15508,2492,-3768,2.4
Speaking,33.4525,1045.5677655677653,15516,2564,-2996,2.4
Speaking,33.4525,1020.3663003663003,16096,2880,-3064,2.4
Speaking,33.2025,989.8901098901099,14816,2300,-3496,2.4
Speaking,33.2025,666.959706959707,16360,3008,-3016,2.4
Speaking,33.64,526.8864468864468,15540,2460,-3952,2.4
Speaking,33.39,1072.5274725274726,13692,1620,-5436,2.4
Speaking,33.3275,860.3663003663004,14332,2268,-4452,2.4
Speaking,33.64,868.5714285714284,15020,2244,-4452,2.4
