label,m_temp,m_pd,m_accel_x,m_accel_y,m_accel_z,m_vdda
Get ready,23.345,1298.2417582417581,-6100,16984,-96,2.7
Get ready,23.5475,700.952380952381,-3892,1836,-11688,2.6
Get ready,23.5475,624.7619047619048,10668,-2024,-12820,2.6
Get ready,23.7975,578.4126984126984,14932,3104,-6124,2.6
Get ready,26.235,522.5396825396825,15284,1988,-2604,2.6
Get ready,28.7975,522.5396825396825,15016,3240,-364,2.6
Get ready,29.735,528.2539682539684,15228,6064,356,2.6
Get ready,30.235,524.4444444444445,14984,3780,1428,2.6
Get ready,30.36,524.4444444444445,15528,4308,540,2.6
Get ready,30.7975,526.984126984127,15552,4700,-2024,2.6
Get ready,31.0475,528.2539682539684,15728,3468,-492,2.6
Get ready,31.0475,529.5238095238095,15360,3676,1076,2.6
Get ready,31.4225,536.5079365079365,15680,3692,1604,2.6
Get ready,31.235,531.4285714285716,15732,3024,480,2.6
Get ready,31.4225,540.9523809523811,15844,3276,1004,2.6
Get ready,31.6725,532.6984126984127,16196,3432,868,2.6
Get ready,31.86,538.4126984126984,15932,3908,3528,2.6
Get ready,32.0475,531.4285714285716,15644,3116,1884,2.6
Get ready,32.11,534.6031746031747,15244,4732,1384,2.6
Get ready,32.36,540.3174603174604,14968,2120,1716,2.6
Get ready,32.36,533.3333333333334,15512,2904,1712,2.6
Get ready,32.5475,534.6031746031747,16204,2404,1440,2.6
Get ready,32.61,535.2380952380952,17440,4128,-296,2.6
Get ready,32.86,540.3174603174604,17084,3144,956,2.6
Get ready,32.735,542.2222222222222,14544,1356,3572,2.6
unknown,32.7975,535.2380952380952,15744,3100,2392,2.6
unknown,32.735,619.047619047619,14600,2468,168,2.6
unknown,32.9225,866.6666666666666,18620,3428,2680,2.6
unknown,33.1725,879.3650793650794,15496,2720,-144,2.6
unknown,32.985,913.6507936507936,16436,2800,-320,2.6
Wear with mouth open,33.11,608.2539682539683,15232,2824,328,2.6
Wear with mouth open,32.9225,636.1904761904763,15440,3184,936,2.6
Wear with mouth open,32.985,726.984126984127,16080,2904,-576,2.6
Wear with mouth open,33.0475,1073.6507936507937,15700,3328,-2052,2.6
Wear with mouth open,33.11,1040.0,17084,2600,-16,2.6
Wear with mouth open,33.625,995.7264957264957,16028,3228,1748,2.5
Wear with mouth open,33.25,868.1318681318681,15512,3436,1364,2.5
Wear with mouth open,33.5625,929.7924297924297,15496,2752,-604,2.5
Wear with mouth open,33.5625,1002.4420024420025,16224,3476,728,2.5
Wear with mouth open,33.3125,984.1269841269841,15436,2796,972,2.5
Wear with mouth open,33.4375,508.54700854700855,15676,2720,388,2.5
Wear with mouth open,33.5,979.8534798534798,15560,2400,28,2.5
Wear with mouth open,33.5,512.2100122100122,16056,2580,-80,2.5
Wear with mouth open,33.5625,794.8717948717949,14852,2568,-836,2.5
Wear with mouth open,33.5,671.5506715506715,15660,2552,-628,2.5
Wear with mouth open,33.625,674.6031746031746,14372,2124,-1516,2.5
Wear with mouth open,33.6875,891.3308913308913,14992,2512,-24,2.5
Wear with mouth open,33.625,965.2014652014652,16192,2356,212,2.5
Wear with mouth open,33.75,1062.2710622710622,14920,2628,-1312,2.5
Wear with mouth open,33.75,1212.4542124542124,17260,3932,1336,2.5
Wear with mouth open,33.75,946.2759462759462,13308,4132,-560,2.5
Wear with mouth open,33.8125,663.6141636141637,16232,2728,608,2.5
Wear with mouth open,33.6875,1034.1880341880342,15432,2804,-64,2.5
Wear with mouth open,33.625,761.9047619047619,15072,2740,44,2.5
Wear with mouth open,33.8125,837.6068376068376,16096,2800,628,2.5
unknown,33.75,529.3040293040293,15652,3540,660,2.5
unknown,33.8125,538.4615384615385,17560,1108,-1080,2.5
unknown,33.8125,548.8400488400489,15784,3064,1244,2.5
unknown,33.6875,551.8925518925519,15424,3220,2264,2.5
unknown,33.75,552.5030525030525,15712,2940,1684,2.5
Speaking,33.875,557.997557997558,15844,2580,1524,2.5
Speaking,33.8125,548.2295482295482,15896,3176,1740,2.5
Speaking,33.9375,545.7875457875458,15564,3412,780,2.5
Speaking,34.125,532.3565323565324,15668,3384,1528,2.5
Speaking,33.875,538.4615384615385,15744,2924,1512,2.5
Speaking,33.9375,541.5140415140415,15732,2876,1212,2.5
Speaking,33.875,540.9035409035409,15668,2896,1424,2.5
Speaking,34.125,539.072039072039,15896,2692,1172,2.5
Speaking,33.9375,540.2930402930403,15756,2704,1088,2.5
Speaking,33.875,541.5140415140415,15708,2784,1172,2.5
Speaking,34.0625,544.5665445665446,15744,2592,1064,2.5
Speaking,34.1875,570.2075702075703,16036,2612,-180,2.5
Speaking,34.25,547.008547008547,15452,2996,1876,2.5
Speaking,34.0775,530.4029304029305,15592,3240,2976,2.4
Speaking,34.0775,536.8498168498169,15692,3428,3740,2.4
Speaking,34.2025,535.0915750915751,15492,3228,3144,2.4
Speaking,33.515,519.2673992673992,15472,3152,1968,2.4
Speaking,33.9525,522.1978021978022,15992,4068,1736,2.4
Speaking,33.89,525.1282051282051,14812,3552,4008,2.4
Speaking,34.0775,528.0586080586081,15172,4128,3836,2.4
Speaking,34.2025,528.0586080586081,15496,3336,3400,2.4
Speaking,33.89,530.4029304029305,15580,3160,2352,2.4
