label,m_temp,m_pd,m_accel_x,m_accel_y,m_accel_z,m_vdda
Get ready,21.985,1474.920634920635,6608,8944,12680,2.6
Get ready,21.985,1542.857142857143,6944,6620,13500,2.6
Get ready,22.11,1099.047619047619,5180,6872,11180,2.6
Get ready,22.2975,1074.2857142857142,684,12592,10056,2.6
Get ready,22.36,1044.4444444444443,112,12576,9740,2.6
Get ready,22.61,1159.3650793650793,-432,16292,2296,2.6
Get ready,22.735,920.6349206349206,3996,14156,-5088,2.6
Get ready,22.86,887.6190476190476,3868,13480,-7656,2.6
Get ready,23.1725,885.0793650793651,3872,13916,-7304,2.6
Get ready,23.11,818.4126984126984,8616,8968,-7056,2.6
Get ready,23.25,803.4188034188035,9616,9332,-8884,2.5
Get ready,23.0625,905.982905982906,1620,12380,-8092,2.5
Get ready,23.625,1036.019536019536,-5900,15488,-3536,2.5
Get ready,23.625,818.0708180708181,6912,8532,-9200,2.5
Get ready,23.5625,817.4603174603175,10460,10060,-6692,2.5
Get ready,23.5625,765.5677655677656,10280,9748,-6712,2.5
Get ready,23.9375,771.0622710622711,10144,10216,-6568,2.5
Get ready,23.875,765.5677655677656,9364,10396,-6920,2.5
Get ready,24.25,591.5750915750916,16684,3696,2436,2.5
Get ready,24.625,548.2295482295482,15964,3720,-1928,2.5
Get ready,25.8125,1002.4420024420025,15532,1204,300,2.5
Get ready,26.5625,816.2393162393163,15976,2044,1684,2.5
Get ready,26.25,586.6910866910866,15876,2392,212,2.5
Get ready,27.75,509.15750915750914,15800,2236,1144,2.5
Get ready,30.4375,512.8205128205128,15572,1592,1748,2.5
unknown,31.5625,510.3785103785104,15568,2184,1644,2.5
unknown,31.875,510.989010989011,15640,2072,1896,2.5
unknown,32.5625,514.041514041514,15100,2448,1960,2.5
unknown,32.125,757.0207570207571,17940,44,3184,2.5
unknown,31.625,673.992673992674,15224,2464,2024,2.5
Grinding,31.375,653.2356532356532,14644,2336,1248,2.5
Grinding,31.3125,700.8547008547008,15172,2956,1604,2.5
Grinding,31.3125,783.8827838827839,16312,1656,1464,2.5
Grinding,31.1875,849.8168498168499,16568,2688,2232,2.5
Grinding,31.1875,659.95115995116,15616,1900,1916,2.5
Grinding,31.375,634.9206349206349,15644,1732,1764,2.5
Grinding,31.6875,609.2796092796093,15628,2824,1972,2.5
Grinding,31.8125,606.8376068376068,14784,2360,1172,2.5
Grinding,32.125,641.025641025641,16232,2800,1672,2.5
Grinding,32.5,593.4065934065934,15772,1540,2076,2.5
unknown,32.8125,629.4261294261295,15776,3192,1276,2.5
unknown,32.875,600.1221001221002,15500,2592,1664,2.5
unknown,33.0,583.0280830280831,15628,2144,1880,2.5
unknown,33.375,570.8180708180709,15684,2320,1860,2.5
unknown,34.25,518.3150183150183,15656,1548,1944,2.5
Not grinding,34.625,520.7570207570208,15548,1788,2048,2.5
Not grinding,34.8125,522.5885225885226,15640,2048,1916,2.5
Not grinding,34.9375,519.5360195360196,15696,2004,1812,2.5
Not grinding,34.9375,519.5360195360196,15520,1888,1660,2.5
Not grinding,34.9375,523.1990231990231,15652,2064,1680,2.5
Not grinding,35.0,524.4200244200244,15664,2020,1584,2.5
Not grinding,35.25,528.0830280830281,15680,2020,1592,2.5
Not grinding,35.375,520.1465201465202,15700,1988,1580,2.5
Not grinding,35.4375,520.1465201465202,15724,1764,1532,2.5
Not grinding,35.4375,525.030525030525,15744,1868,1388,2.5
unknown,35.625,523.8095238095239,15768,1976,1052,2.5
unknown,35.5,526.2515262515262,15812,1948,1116,2.5
unknown,35.625,524.4200244200244,15748,1888,1040,2.5
unknown,35.75,704.5177045177045,16692,1148,1204,2.5
unknown,34.9375,718.5592185592186,16264,1108,1356,2.5
Grinding,34.6875,719.1697191697192,15528,2096,1088,2.5
Grinding,34.7025,673.992673992674,15780,1892,1280,2.4
Grinding,34.7025,671.0622710622711,13792,3616,760,2.4
Grinding,34.8275,669.8901098901099,15336,3008,1416,2.4
Grinding,34.7025,679.2673992673992,15024,2556,3976,2.4
Grinding,33.515,809.3772893772893,14524,920,3136,2.4
Grinding,33.14,663.4432234432234,15676,2160,2396,2.4
Grinding,33.14,685.7142857142857,14792,2240,2716,2.4
Grinding,32.5775,672.8205128205128,15736,1688,2472,2.4
Grinding,33.015,668.7179487179487,16388,2164,2924,2.4
unknown,33.265,687.4725274725274,15564,2684,2052,2.4
unknown,33.7025,718.5347985347985,15784,2852,1996,2.4
unknown,33.8275,719.120879120879,15624,1908,2220,2.4
unknown,34.265,722.051282051282,16360,4888,2756,2.4
unknown,34.39,521.025641025641,15652,2192,2168,2.4
Not grinding,34.89,522.1978021978022,15596,2248,2188,2.4
Not grinding,35.015,525.1282051282051,15516,2196,2240,2.4
Not grinding,35.265,526.8864468864468,15668,2296,2276,2.4
Not grinding,35.2025,523.9560439560439,15552,2208,2236,2.4
Not grinding,35.39,525.7142857142856,15608,2180,2312,2.4
Not grinding,35.515,526.8864468864468,15556,2216,2368,2.4
Not grinding,35.64,529.2307692307693,15548,2216,2384,2.4
Not grinding,35.515,528.0586080586081,15620,2216,2424,2.4
Not grinding,35.5775,530.989010989011,15556,2196,2376,2.4
Not grinding,35.7025,530.989010989011,15588,2192,2388,2.4
unknown,35.765,532.1611721611722,15588,2228,2396,2.4
unknown,35.765,512.8205128205128,15632,2108,2340,2.4
unknown,35.9525,515.1648351648352,15540,2092,2520,2.4
unknown,35.9525,515.7509157509157,15548,2056,2556,2.4
unknown,35.64,673.992673992674,15680,2252,2576,2.4
Grinding,35.0775,715.018315018315,15736,2528,2728,2.4
Grinding,34.5775,700.3663003663004,15556,2224,2304,2.4
Grinding,34.765,702.7106227106227,15732,2084,2312,2.4
Grinding,34.5775,708.5714285714286,15876,1608,2372,2.4
Grinding,34.39,716.190476190476,15788,1564,2364,2.4
Grinding,34.515,712.0879120879121,15904,3740,2892,2.4
Grinding,34.39,713.2600732600731,15636,1640,2436,2.4
Grinding,34.2025,753.6996336996338,15748,2656,2428,2.4
Grinding,34.4525,722.6373626373627,14744,2568,2396,2.4
Grinding,34.5775,700.3663003663004,15680,2124,2424,2.4
unknown,34.2025,685.1282051282051,16668,2320,-1508,2.4
unknown,33.8275,721.4652014652015,16208,1264,-148,2.4
unknown,34.14,688.0586080586081,15692,3004,820,2.4
unknown,34.5925,660.5128205128204,16476,3516,2140,2.3
unknown,34.53,659.95115995116,15564,2216,1252,2.3
Not grinding,35.405,507.17948717948707,15204,3400,-3872,2.3
Not grinding,35.655,503.8095238095238,14436,5000,-4484,2.3
Not grinding,35.7175,505.4945054945055,14956,3464,-1620,2.3
Not grinding,36.0925,509.4261294261294,15540,2832,644,2.3
Not grinding,36.0925,510.5494505494505,15448,2904,996,2.3
Not grinding,36.03,512.7960927960927,15456,2684,1052,2.3
Not grinding,36.28,507.7411477411477,15512,2656,1200,2.3
Not grinding,36.155,509.9877899877899,15568,3064,-4,2.3
Not grinding,36.28,511.6727716727716,15564,3172,-192,2.3
Not grinding,36.2175,515.042735042735,15596,3236,-240,2.3
unknown,36.405,511.6727716727716,15560,3156,-312,2.3
unknown,36.28,514.4810744810744,15520,3156,-156,2.3
unknown,36.4675,515.6043956043954,15512,3104,-116,2.3
unknown,36.28,518.974358974359,15568,3112,-72,2.3
unknown,36.2175,511.6727716727716,15544,3072,12,2.3
Grinding,36.5925,513.3577533577534,15400,2840,148,2.3
Grinding,36.4675,515.6043956043954,15376,3928,204,2.3
Grinding,36.53,517.8510378510379,15568,3588,456,2.3
Grinding,36.5925,515.042735042735,15484,3180,560,2.3
Grinding,36.5925,517.8510378510379,15476,3660,668,2.3
Grinding,36.4675,520.09768009768,15144,4660,896,2.3
Grinding,36.655,522.9059829059828,15984,2348,400,2.3
Grinding,36.5925,524.029304029304,14968,3660,752,2.3
