label,m_temp,m_pd,m_accel_x,m_accel_y,m_accel_z,m_vdda
Get ready,21.0475,526.3492063492064,14764,-1012,-5524,2.6
Get ready,22.2975,520.6349206349206,15808,1296,-5564,2.6
Get ready,26.2975,526.984126984127,11008,-6112,-10844,2.6
Get ready,27.86,516.8253968253969,15812,-5896,-7048,2.6
Get ready,28.735,520.6349206349206,2364,9684,18080,2.6
Get ready,29.4225,523.1746031746031,13964,-1880,8992,2.6
Get ready,29.5475,516.1904761904761,-2584,-7656,15700,2.6
Get ready,29.86,515.5555555555557,13884,-4452,8628,2.6
Get ready,30.235,520.0,12512,-6144,6256,2.6
Get ready,30.2975,520.6349206349206,12804,-6020,6652,2.6
Get ready,30.9225,520.0,5372,-3160,21072,2.6
Get ready,30.735,523.1746031746031,7336,4,14712,2.6
Get ready,30.86,526.3492063492064,9028,-1208,16896,2.6
Get ready,31.11,527.6190476190476,4168,-2492,16328,2.6
Get ready,31.1725,522.5396825396825,3704,-2720,16000,2.6
Get ready,31.11,525.7142857142857,5096,-1924,17184,2.6
Get ready,31.36,530.7936507936508,3180,-1828,15792,2.6
Get ready,31.485,530.7936507936508,3540,-1108,16284,2.6
Get ready,31.61,528.8888888888889,3472,-1000,16228,2.6
Get ready,31.9225,529.5238095238095,2560,552,17096,2.6
Get ready,32.0475,533.3333333333334,2964,1608,16340,2.6
Get ready,32.11,535.2380952380952,2968,1780,16508,2.6
Get ready,32.1725,511.74603174603175,2672,1736,16980,2.6
Get ready,32.1725,515.5555555555557,11404,820,11240,2.6
Get ready,32.4225,520.6349206349206,13636,-4996,7216,2.6
unknown,32.235,516.1904761904761,14380,-5624,3300,2.6
unknown,32.5,496.3369963369963,6688,3524,14676,2.5
unknown,32.5625,499.3894993894994,1108,3276,18200,2.5
unknown,32.75,500.0,-4176,20568,-588,2.5
unknown,32.75,504.2735042735043,-4756,7492,1068,2.5
unknown,32.625,501.83150183150184,-1120,15808,-3376,2.5
unknown,32.8125,500.0,-3964,14816,-5400,2.5
unknown,32.8125,502.44200244200243,-3452,15144,-5280,2.5
unknown,32.6875,506.1050061050061,-3540,15300,-5640,2.5
unknown,33.25,503.6630036630037,-3536,15176,-5512,2.5
unknown,33.0625,507.93650793650795,-3488,15108,-5608,2.5
unknown,32.8125,507.93650793650795,-3388,15184,-5728,2.5
unknown,33.0625,503.6630036630037,-3420,15160,-5668,2.5
unknown,33.375,502.44200244200243,-3416,15072,-5784,2.5
Sleep head left,33.0625,505.4945054945055,-3532,14984,-5956,2.5
Sleep head left,33.125,506.7155067155067,-3384,15040,-5916,2.5
Sleep head left,33.3125,509.15750915750914,-3364,15104,-5972,2.5
Sleep head left,33.125,510.989010989011,-3428,14984,-6052,2.5
Sleep head left,33.3125,514.6520146520146,-3452,14964,-5932,2.5
Sleep head left,33.5,515.2625152625153,-3420,15020,-6184,2.5
Sleep head left,33.1875,512.8205128205128,-3524,14912,-6124,2.5
Sleep head left,33.375,514.6520146520146,-3420,14848,-6244,2.5
Sleep head left,33.5625,517.7045177045177,-3492,14872,-6172,2.5
Sleep head left,33.375,518.3150183150183,-3524,14872,-6236,2.5
Sleep head left,33.375,518.3150183150183,-3444,14832,-6244,2.5
Sleep head left,33.25,515.8730158730159,-3556,14788,-6372,2.5
Sleep head left,33.6875,521.978021978022,-3392,14776,-6308,2.5
Sleep head left,33.75,524.4200244200244,-3528,14780,-6392,2.5
Sleep head left,33.5625,523.8095238095239,-3472,14796,-6396,2.5
Sleep head left,33.5,515.8730158730159,-3452,14772,-6404,2.5
unknown,33.75,522.5885225885226,-3468,14768,-6384,2.5
unknown,33.8125,525.030525030525,-3480,14824,-6444,2.5
unknown,33.625,520.7570207570208,-3444,14756,-6452,2.5
unknown,33.5,521.978021978022,-3456,16112,-6024,2.5
unknown,33.8125,528.6935286935287,-2076,3860,16508,2.5
unknown,33.75,531.1355311355311,3792,2752,14836,2.5
unknown,33.5625,528.6935286935287,4880,-1488,16068,2.5
unknown,33.6875,525.6410256410256,2528,-608,16316,2.5
unknown,33.5,532.3565323565324,1940,-388,16412,2.5
