label,m_temp,m_pd,m_accel_x,m_accel_y,m_accel_z,m_vdda
Get ready,26.735,860.952380952381,11800,-8832,-15608,2.6
Get ready,26.735,866.6666666666666,4524,476,-15756,2.6
Get ready,27.4225,1112.3809523809523,10936,4636,-10768,2.6
Get ready,27.0475,1344.126984126984,14444,1936,-5428,2.6
Get ready,30.735,629.84126984127,13480,1912,-3076,2.6
Get ready,31.4225,1464.7619047619048,15884,2400,-3304,2.6
Get ready,32.735,1486.984126984127,15496,2836,-3000,2.6
Get ready,32.6725,1487.6190476190477,15792,2520,-2920,2.6
Get ready,32.36,1233.6507936507937,16328,2096,-1032,2.6
Get ready,32.86,528.2539682539684,16792,3208,-1620,2.6
Get ready,33.5475,532.6984126984127,15280,1616,1500,2.6
Get ready,33.485,535.8730158730159,16120,2444,-84,2.6
Get ready,33.7975,535.8730158730159,15924,2900,-220,2.6
Get ready,34.235,532.063492063492,15960,2588,-28,2.6
Get ready,34.2975,528.8888888888889,16048,2592,196,2.6
Get ready,34.4225,531.4285714285716,15988,2788,80,2.6
Get ready,34.5475,532.063492063492,16056,2452,44,2.6
Get ready,34.485,533.968253968254,15964,3280,344,2.6
Get ready,34.735,534.6031746031747,15928,2020,-1928,2.6
Get ready,34.735,516.1904761904761,15904,3336,-728,2.6
Get ready,35.125,498.16849816849816,15916,2300,-320,2.5
Get ready,35.0625,498.77899877899875,15676,4328,0,2.5
Get ready,35.375,501.83150183150184,15772,3700,-4,2.5
Get ready,35.3125,500.6105006105006,15836,3276,-136,2.5
Get ready,35.25,502.44200244200243,15928,3292,-276,2.5
unknown,35.5,1037.2405372405372,15720,3492,-1440,2.5
unknown,34.9375,1072.0390720390722,15604,3144,-772,2.5
unknown,34.8125,1393.162393162393,16644,3824,1420,2.5
unknown,34.3125,518.9255189255189,15508,2892,1772,2.5
unknown,34.375,606.8376068376068,15000,3452,-1736,2.5
Speaking,34.8125,1539.6825396825398,17796,3236,3336,2.5
Speaking,34.8125,1281.4407814407814,16604,3040,-280,2.5
Speaking,34.9375,1500.6105006105006,15828,4144,-2708,2.5
Speaking,35.375,1474.969474969475,15516,3448,600,2.5
Speaking,35.25,963.3699633699633,16628,3932,-1908,2.5
Speaking,34.75,517.7045177045177,15880,2472,2176,2.5
Speaking,35.0625,1396.8253968253969,15724,1916,56,2.5
Speaking,34.5625,1166.0561660561661,15944,3492,-1196,2.5
Speaking,35.25,865.0793650793651,15500,2740,-5492,2.5
Speaking,35.75,513.4310134310134,15064,3136,-3060,2.5
Speaking,36.25,1377.899877899878,17316,2400,-1028,2.5
Speaking,35.6875,887.057387057387,16024,3332,-4092,2.5
Speaking,35.875,709.4017094017094,15572,3492,216,2.5
Speaking,35.8125,553.1135531135532,15944,3084,-1708,2.5
Speaking,36.0625,1214.2857142857142,16684,3532,-3544,2.5
Speaking,35.9375,1103.7851037851037,16792,1780,84,2.5
Speaking,35.8125,1452.3809523809523,16236,1848,-476,2.5
Speaking,35.125,535.4090354090354,14440,1448,-1608,2.5
Speaking,35.1875,620.2686202686202,15704,2496,48,2.5
Speaking,35.3125,622.1001221001221,16156,1220,-108,2.5
Speaking,35.0625,1303.4188034188035,15896,1812,-1888,2.5
Speaking,34.75,533.5775335775336,15812,1808,-1432,2.5
Speaking,35.25,822.3443223443223,15600,2484,-3612,2.5
Speaking,35.5625,536.0195360195361,15944,2988,-2192,2.5
Speaking,35.765,1398.3882783882784,18984,2352,-4628,2.4
unknown,35.4375,994.5054945054945,14732,1540,-2880,2.5
unknown,35.515,758.3882783882784,15656,2436,816,2.4
unknown,35.5775,858.6080586080586,15944,2392,-660,2.4
unknown,35.8275,1507.3992673992675,17472,668,256,2.4
unknown,35.3275,1534.3589743589744,16352,744,1148,2.4
Wear with mouth open,35.14,1520.8791208791208,16220,1188,952,2.4
Wear with mouth open,34.64,1524.981684981685,16184,1208,744,2.4
Wear with mouth open,34.39,1513.2600732600733,16456,1228,372,2.4
Wear with mouth open,34.3275,1512.0879120879122,16292,1172,108,2.4
Wear with mouth open,34.4525,1517.948717948718,16192,1284,124,2.4
Wear with mouth open,34.265,1575.3846153846155,15844,1184,1832,2.4
Wear with mouth open,34.0775,1580.6593406593406,15904,880,2684,2.4
Wear with mouth open,33.7025,1544.9084249084249,15928,808,2724,2.4
Wear with mouth open,33.4525,1543.1501831501832,16020,848,2480,2.4
Wear with mouth open,33.015,1499.194139194139,15980,540,2148,2.4
Wear with mouth open,32.7025,1516.7765567765568,16024,1172,2184,2.4
Wear with mouth open,32.5775,1526.153846153846,16080,856,2220,2.4
Wear with mouth open,32.5775,1525.5677655677655,16016,896,2144,2.4
Wear with mouth open,32.2025,1516.1904761904761,16028,856,2136,2.4
Wear with mouth open,32.3275,1511.5018315018312,16096,1020,2036,2.4
Wear with mouth open,32.4525,1488.6446886446886,16000,900,2024,2.4
Wear with mouth open,32.39,1492.7472527472528,16044,920,2112,2.4
Wear with mouth open,32.3275,1497.4358974358975,16152,1052,2048,2.4
Wear with mouth open,32.3275,1495.6776556776556,16068,980,1884,2.4
Wear with mouth open,32.7025,1500.3663003663003,16040,956,2008,2.4
Wear with mouth open,33.015,1505.6410256410254,16092,924,2000,2.4
Wear with mouth open,32.64,1509.7435897435898,16036,1052,2048,2.4
Wear with mouth open,32.89,1508.5714285714284,16128,952,1968,2.4
Wear with mouth open,32.765,1501.5384615384614,16116,864,1768,2.4
Wear with mouth open,33.2025,1505.6410256410254,16096,968,1908,2.4
unknown,32.9525,1513.2600732600733,16092,1144,1960,2.4
unknown,32.9525,1506.8131868131868,16136,876,1712,2.4
unknown,33.4525,1471.6483516483515,15736,760,1300,2.4
unknown,33.14,1071.9413919413917,16228,2960,-744,2.4
unknown,33.2025,1012.1611721611722,16644,1876,-2072,2.4
Get ready to drink,33.8275,983.4432234432235,16148,1788,-904,2.4
Get ready to drink,34.03,910.4517704517704,16008,2384,-1108,2.3
Get ready to drink,34.4675,934.0415140415139,16076,2108,-932,2.3
Get ready to drink,34.5925,1012.6739926739925,16012,2024,-952,2.3
Get ready to drink,34.8425,994.139194139194,16036,2228,-920,2.3
Get ready to drink,33.905,972.7960927960928,16264,2336,-656,2.3
Get ready to drink,34.155,938.5347985347984,16072,2480,-532,2.3
Get ready to drink,34.5925,911.5750915750915,16000,2552,-840,2.3
Get ready to drink,35.155,842.4908424908424,15960,2332,-668,2.3
Get ready to drink,35.3425,795.3113553113552,16032,2284,-852,2.3
unknown,35.9675,560.5372405372405,16036,2188,-728,2.3
unknown,36.28,559.97557997558,16164,2140,-564,2.3
unknown,36.405,570.6471306471306,15980,1980,-220,2.3
unknown,36.4675,588.6202686202685,15940,1736,628,2.3
unknown,35.0925,561.0989010989011,16052,1604,484,2.3
unknown,33.0925,523.4676434676435,15792,1336,1056,2.3
unknown,30.155,525.7142857142856,16076,1332,932,2.3
unknown,31.5925,531.3308913308912,16276,1280,1332,2.3
unknown,31.9675,526.2759462759462,16120,1468,1596,2.3
unknown,32.3425,526.8376068376067,15840,2136,1296,2.3
Rest with mouth closed,32.78,526.8376068376067,16032,1644,300,2.3
Rest with mouth closed,32.8425,529.0842490842491,15824,2040,-456,2.3
Rest with mouth closed,32.5925,531.8925518925519,16124,2176,52,2.3
Rest with mouth closed,33.2175,528.5225885225884,16000,2152,-60,2.3
Rest with mouth closed,33.4675,527.960927960928,16136,2500,320,2.3
unknown,33.5925,532.4542124542123,15628,1824,76,2.3
unknown,33.905,534.139194139194,16032,1964,104,2.3
unknown,34.0925,534.7008547008547,16076,1876,132,2.3
unknown,34.2175,529.0842490842491,16160,1840,304,2.3
unknown,34.655,530.7692307692307,16104,1976,312,2.3
Wear with mouth closed,34.5925,533.015873015873,16128,1936,312,2.3
Wear with mouth closed,34.5925,534.7008547008547,16084,1960,292,2.3
Wear with mouth closed,34.5925,536.3858363858363,16144,1984,156,2.3
Wear with mouth closed,34.8425,533.015873015873,15944,1936,-252,2.3
Wear with mouth closed,34.9675,535.8241758241758,16132,1980,-204,2.3
Wear with mouth closed,34.9675,537.5091575091575,16132,1844,-324,2.3
Wear with mouth closed,35.155,536.9474969474968,16088,2048,-224,2.3
Wear with mouth closed,35.0925,535.8241758241758,16120,1984,-184,2.3
Wear with mouth closed,35.28,537.5091575091575,16120,1848,-264,2.3
Wear with mouth closed,35.5925,540.3174603174604,16124,2064,-296,2.3
Wear with mouth closed,35.4675,543.1257631257631,16088,2144,-132,2.3
Wear with mouth closed,35.5925,543.6874236874236,16032,1972,-152,2.3
Wear with mouth closed,35.7175,543.6874236874236,16152,1892,-156,2.3
Wear with mouth closed,35.78,544.8107448107448,16672,1984,-532,2.3
Wear with mouth closed,35.92,525.958485958486,14136,4180,6556,2.2
Wear with mouth closed,35.92,524.8840048840049,15464,3260,1940,2.2
Wear with mouth closed,35.92,503.931623931624,15084,6028,5824,2.2
Wear with mouth closed,36.1075,505.00610500610503,16304,-464,-720,2.2
Wear with mouth closed,36.17,505.00610500610503,16408,740,-1116,2.2
Wear with mouth closed,35.8575,506.0805860805861,16196,540,-236,2.2
Wear with mouth closed,36.42,505.5433455433456,16032,780,-132,2.2
Wear with mouth closed,36.2325,507.6923076923077,16112,816,-312,2.2
Wear with mouth closed,36.295,509.3040293040294,16248,596,72,2.2
Wear with mouth closed,36.42,507.15506715506723,16228,664,-424,2.2
Wear with mouth closed,36.42,509.8412698412699,16192,864,-432,2.2
unknown,36.42,512.5274725274726,16228,852,-508,2.2
unknown,36.545,514.1391941391942,16176,632,-588,2.2
unknown,36.4825,511.9902319902321,16200,976,-476,2.2
unknown,35.9825,1045.4700854700857,16036,5572,2472,2.2
unknown,35.545,1311.4041514041517,13872,2376,-8192,2.2
