label,m_temp,m_pd,m_accel_x,m_accel_y,m_accel_z,m_vdda
Get ready,23.985,844.4444444444445,-2028,11552,11252,2.6
Get ready,24.1725,1441.2698412698412,6604,5696,14084,2.6
Get ready,23.86,751.1111111111111,3692,15480,224,2.6
Get ready,23.985,645.7142857142858,1536,4240,-15272,2.6
Get ready,24.5,597.0695970695971,352,648,-16312,2.5
Get ready,24.6875,833.943833943834,15136,8516,128,2.5
Get ready,25.1875,706.959706959707,1376,1492,-16728,2.5
Get ready,24.8125,723.4432234432235,-2912,4876,-15724,2.5
Get ready,24.75,741.7582417582418,-2304,2620,-15720,2.5
Get ready,24.75,741.7582417582418,-536,3820,-16820,2.5
Get ready,24.5,658.7301587301587,-468,144,-16184,2.5
Get ready,24.875,651.4041514041514,8568,2116,-13540,2.5
Get ready,24.5625,655.6776556776557,12204,3360,-9748,2.5
Get ready,24.6875,661.1721611721612,12804,4704,-8080,2.5
Get ready,24.8125,631.2576312576313,12216,4040,-9460,2.5
Get ready,25.0,622.1001221001221,12948,3744,-8452,2.5
Get ready,25.3125,617.8266178266178,12748,4680,-8216,2.5
Get ready,25.25,616.6056166056167,13520,4116,-6812,2.5
Get ready,25.625,576.3125763125763,15816,2288,-3028,2.5
Get ready,26.3125,931.6239316239316,15184,3844,-1824,2.5
Get ready,26.625,1324.7863247863247,15392,3352,-1276,2.5
Get ready,28.375,514.041514041514,15684,2548,1488,2.5
Get ready,30.3125,509.15750915750914,15632,2596,136,2.5
Get ready,32.5,507.3260073260073,15600,2928,-116,2.5
Get ready,32.4375,508.54700854700855,15624,2868,4,2.5
unknown,32.6875,510.989010989011,15648,2952,104,2.5
unknown,32.875,510.3785103785104,15692,2800,212,2.5
unknown,33.25,510.989010989011,15724,2976,-52,2.5
unknown,33.3125,514.041514041514,15640,2908,48,2.5
unknown,33.5,511.5995115995116,15644,2864,104,2.5
Mouth closed,33.5625,513.4310134310134,15672,2916,-76,2.5
Mouth closed,33.5,514.041514041514,15560,2872,12,2.5
Mouth closed,33.6875,515.8730158730159,15648,2800,-48,2.5
Mouth closed,34.0625,518.9255189255189,15680,2844,-68,2.5
Mouth closed,34.0625,513.4310134310134,15652,2848,-56,2.5
Mouth closed,34.4375,515.2625152625153,15632,2852,296,2.5
Mouth closed,34.5625,517.7045177045177,15652,2724,116,2.5
Mouth closed,34.375,519.5360195360196,15676,2708,-116,2.5
Mouth closed,34.4375,521.978021978022,15768,2532,-132,2.5
Mouth closed,34.625,521.978021978022,15732,2596,-124,2.5
unknown,34.875,519.5360195360196,15712,2656,-136,2.5
unknown,34.875,522.5885225885226,15688,2592,-152,2.5
unknown,35.0,523.1990231990231,15684,2632,-184,2.5
unknown,34.9375,528.0830280830281,15716,2640,-324,2.5
unknown,35.125,520.1465201465202,15716,2592,-292,2.5
Mouth open,35.125,522.5885225885226,15688,2480,-120,2.5
Mouth open,34.6875,1449.3284493284493,15524,2668,-1412,2.5
Mouth open,34.1875,1454.822954822955,15676,2660,-1464,2.5
Mouth open,33.765,1405.4212454212454,15912,2188,-1264,2.4
Mouth open,33.5775,1415.3846153846155,15628,2592,-1264,2.4
Mouth open,33.8275,1414.7985347985345,15604,2520,-956,2.4
Mouth open,33.39,1356.7765567765568,15608,2568,-900,2.4
Mouth open,33.7025,1359.7069597069597,15620,2560,-756,2.4
Mouth open,33.4525,1366.1538461538462,15504,2484,-1004,2.4
Mouth open,32.8275,1364.3956043956043,15444,2712,-836,2.4
unknown,32.765,1344.4688644688642,15788,2584,-312,2.4
unknown,32.7025,1352.6739926739926,15732,2632,-244,2.4
unknown,32.7025,1165.7142857142856,15492,2620,-20,2.4
unknown,32.9525,1360.8791208791208,15764,2604,-568,2.4
unknown,32.515,1380.805860805861,15652,2688,-792,2.4
Mouth closed,32.765,1392.5274725274726,15660,2716,-816,2.4
Mouth closed,33.4525,519.8534798534797,15760,2484,856,2.4
Mouth closed,34.515,519.2673992673992,15664,2568,792,2.4
Mouth closed,34.64,522.7838827838826,15680,2524,728,2.4
Mouth closed,35.0775,519.8534798534797,15720,2436,656,2.4
Mouth closed,35.015,521.025641025641,15772,2544,664,2.4
Mouth closed,35.015,523.9560439560439,15700,2532,560,2.4
Mouth closed,35.39,527.4725274725274,15668,2568,656,2.4
Mouth closed,35.515,530.989010989011,15728,2540,576,2.4
Mouth closed,35.515,526.3003663003662,15640,2508,596,2.4
unknown,35.3275,529.2307692307693,15596,2612,548,2.4
unknown,35.7025,530.4029304029305,15668,2588,576,2.4
unknown,35.515,534.5054945054944,15656,2628,576,2.4
unknown,35.64,536.2637362637363,15644,2608,560,2.4
unknown,35.765,533.919413919414,15700,2588,660,2.4
Mouth open,35.64,1639.85347985348,17504,2652,-1460,2.4
Mouth open,34.9525,1680.8791208791208,15532,2472,-2036,2.4
Mouth open,34.7025,1701.9780219780218,15180,2552,-1760,2.4
Mouth open,33.8275,1728.3516483516482,15708,2320,-1448,2.4
Mouth open,34.0775,1740.6593406593406,15896,2500,-1384,2.4
Mouth open,33.515,1771.1355311355312,15544,2556,-1532,2.4
Mouth open,33.1875,1871.1843711843712,15584,2604,-1656,2.5
Mouth open,33.3125,1893.7728937728937,15624,2420,-1824,2.5
Mouth open,32.735,2001.2698412698414,15736,2372,-1780,2.6
Mouth open,32.735,2028.5714285714287,15644,2412,-1696,2.6
unknown,32.6725,2052.063492063492,15664,2364,-1568,2.6
unknown,32.7825,2160.0,15636,2436,-1420,2.7
unknown,32.595,2186.3736263736264,15716,2520,-1368,2.7
unknown,32.22,2203.516483516484,15676,2456,-1228,2.7
unknown,32.2825,2198.241758241759,15636,2452,-1248,2.7
Mouth closed,32.5775,1329.2307692307693,15524,2248,868,2.4
Mouth closed,34.5775,551.5018315018315,15760,1940,1328,2.4
Mouth closed,35.015,562.6373626373627,15700,2224,1564,2.4
Mouth closed,35.3275,551.5018315018315,15356,1748,1192,2.4
Mouth closed,35.5775,546.8131868131868,15828,2276,1028,2.4
Mouth closed,35.7175,524.029304029304,15632,2160,848,2.3
Mouth closed,35.905,526.8376068376067,15752,2092,924,2.3
Mouth closed,35.905,529.0842490842491,15756,2192,720,2.3
Mouth closed,35.9675,523.4676434676435,15736,2300,708,2.3
Mouth closed,36.155,526.2759462759462,15764,2132,796,2.3
unknown,36.155,527.3992673992674,15740,2180,744,2.3
unknown,36.3425,533.015873015873,15640,2216,668,2.3
unknown,36.3425,528.5225885225884,15760,2168,748,2.3
unknown,36.155,530.2075702075703,15756,2052,836,2.3
unknown,36.4675,532.4542124542123,15792,2104,800,2.3
Mouth open,36.03,534.7008547008547,15752,2184,724,2.3
Mouth open,35.89,1827.3992673992675,15412,2424,-932,2.4
Mouth open,35.125,1937.7289377289378,15604,2240,-1088,2.5
Mouth open,35.0925,1737.2161172161173,16040,2556,-1248,2.3
Mouth open,34.8425,1734.969474969475,15644,2424,-904,2.3
Mouth open,34.4675,1729.9145299145298,15756,2500,-572,2.3
Mouth open,34.53,1720.3663003663003,15744,2320,-596,2.3
Mouth open,34.155,1723.7362637362637,15876,2328,-276,2.3
Mouth open,33.8425,1722.0512820512818,15796,2376,-308,2.3
Mouth open,33.53,1710.25641025641,15736,2336,-328,2.3
unknown,33.655,1713.0647130647128,15728,2500,-20,2.3
unknown,33.405,1701.2698412698412,15608,2380,-588,2.3
unknown,33.3425,1701.8315018315016,15632,2464,-944,2.3
