label,m_temp,m_pd,m_accel_x,m_accel_y,m_accel_z,m_vdda
Get ready,23.1725,1628.5714285714287,13780,-16,-8712,2.6
Get ready,23.4225,1596.1904761904764,14480,3568,-6928,2.6
Get ready,23.7975,627.936507936508,14924,3488,-4408,2.6
Get ready,28.0475,580.3174603174604,12904,2600,-7964,2.6
Get ready,29.485,593.6507936507936,26464,5064,-8184,2.6
Get ready,30.485,619.047619047619,10688,1492,-784,2.6
Get ready,30.7975,720.0,14240,4220,1700,2.6
Get ready,31.4225,643.1746031746031,13428,5056,1072,2.6
Get ready,31.61,659.047619047619,14972,4204,-160,2.6
Get ready,32.1725,697.1428571428571,15960,3904,-300,2.6
Get ready,32.1725,682.5396825396825,15688,3864,-596,2.6
Get ready,32.2975,690.7936507936508,15720,3820,-456,2.6
Get ready,32.6725,716.1904761904761,15700,3848,-676,2.6
Get ready,32.7975,716.8253968253969,15780,3524,-548,2.6
Get ready,32.7975,697.7777777777778,15724,3816,-820,2.6
Get ready,32.9225,683.1746031746031,15700,3672,-876,2.6
Get ready,32.86,684.4444444444445,15772,3696,-956,2.6
Get ready,33.1725,681.9047619047619,15664,3796,-924,2.6
Get ready,33.1725,650.1587301587301,15572,3840,-1000,2.6
Get ready,33.485,666.6666666666666,15716,3736,-1000,2.6
Get ready,33.61,671.7460317460317,15704,3684,-972,2.6
Get ready,33.61,667.3015873015873,15664,3816,-1004,2.6
Get ready,33.61,671.1111111111112,15648,3692,-1092,2.6
Get ready,33.61,675.5555555555555,15672,3704,-1068,2.6
Get ready,33.7975,678.7301587301587,15692,3748,-1016,2.6
unknown,33.735,671.1111111111112,15704,3792,-1088,2.6
unknown,33.7975,674.9206349206349,15672,3740,-1096,2.6
unknown,33.985,660.952380952381,15744,3736,-1100,2.6
unknown,33.9225,660.952380952381,15648,3704,-984,2.6
unknown,33.9225,639.3650793650795,15708,3792,-860,2.6
Grinding,34.11,643.8095238095239,15644,3820,-564,2.6
Grinding,34.0475,641.9047619047619,15680,3732,-920,2.6
Grinding,34.11,634.2857142857143,15624,3732,-768,2.6
Grinding,34.11,636.8253968253969,15668,3812,-716,2.6
Grinding,33.985,634.9206349206349,15684,3800,-728,2.6
Grinding,34.4225,629.84126984127,15584,3752,-668,2.6
Grinding,34.3125,601.953601953602,15668,3688,-616,2.5
Grinding,34.25,612.3321123321124,15708,3772,-768,2.5
Grinding,34.5625,619.6581196581196,15716,3628,-704,2.5
Grinding,34.375,611.1111111111111,15772,3680,-780,2.5
unknown,34.375,603.1746031746031,15688,3768,-640,2.5
unknown,34.3125,606.2271062271062,15732,3712,-608,2.5
unknown,34.6875,603.1746031746031,15776,3752,-640,2.5
unknown,34.625,605.6166056166056,15740,3752,-636,2.5
unknown,34.5625,608.0586080586081,15772,3656,-636,2.5
Not grinding,34.75,612.942612942613,15712,3772,-596,2.5
Not grinding,34.625,601.3431013431014,15768,3740,-624,2.5
Not grinding,34.625,606.2271062271062,15708,3776,-476,2.5
Not grinding,34.5625,606.8376068376068,15920,3872,-184,2.5
Not grinding,34.8125,647.1306471306472,15576,3728,-420,2.5
Not grinding,34.6875,683.1501831501831,15860,3584,-276,2.5
Not grinding,34.6875,672.1611721611722,15812,3460,-420,2.5
Not grinding,34.8125,696.5811965811965,15724,3592,-504,2.5
Not grinding,34.6875,704.5177045177045,15776,3556,-488,2.5
Not grinding,34.8125,708.7912087912088,15760,3608,-516,2.5
unknown,34.9375,697.8021978021978,15752,3528,-544,2.5
unknown,34.875,680.7081807081807,15780,3440,-616,2.5
unknown,34.8125,666.056166056166,15800,3616,-508,2.5
unknown,34.8125,665.4456654456654,15704,3412,-300,2.5
unknown,34.875,656.2881562881563,15784,3408,-352,2.5
Grinding,35.125,636.1416361416361,15728,3496,-476,2.5
Grinding,35.0,649.5726495726495,15832,3488,-388,2.5
Grinding,34.8125,641.6361416361416,15816,3620,-336,2.5
Grinding,34.8125,640.4151404151404,15796,3532,-332,2.5
Grinding,34.875,642.2466422466423,15816,3444,-304,2.5
Grinding,35.125,638.5836385836386,15964,3524,-260,2.5
Grinding,35.125,647.7411477411478,15720,3420,-224,2.5
Grinding,34.8125,637.3626373626373,15844,3464,-152,2.5
Grinding,34.875,632.4786324786324,15704,3732,-320,2.5
Grinding,35.125,644.6886446886447,15736,3564,-236,2.5
unknown,34.875,623.3211233211233,15732,3536,-200,2.5
unknown,35.0625,608.0586080586081,15820,3528,-164,2.5
unknown,35.125,595.8485958485959,15832,3600,-116,2.5
unknown,35.1875,587.3015873015873,15752,3588,-92,2.5
unknown,35.0,580.5860805860806,15756,3564,0,2.5
Not grinding,35.1875,575.0915750915751,15752,3656,4,2.5
Not grinding,35.1875,572.039072039072,15796,3692,0,2.5
Not grinding,35.0,573.8705738705738,15812,3564,-52,2.5
Not grinding,35.4525,550.3296703296703,15792,3568,-52,2.4
Not grinding,35.14,552.6739926739926,15744,3668,-12,2.4
Not grinding,35.2025,549.157509157509,15800,3520,-20,2.4
Not grinding,35.3275,549.157509157509,15768,3632,-36,2.4
Not grinding,35.14,547.985347985348,15780,3604,4,2.4
Not grinding,35.39,539.1941391941392,15744,3652,4,2.4
Not grinding,35.3275,545.054945054945,15732,3592,20,2.4
unknown,35.39,542.7106227106227,15796,3668,76,2.4
unknown,35.39,544.4688644688645,15724,3780,72,2.4
unknown,35.265,536.2637362637363,15740,3684,104,2.4
unknown,35.3275,542.7106227106227,15768,3780,64,2.4
unknown,35.3275,549.157509157509,15800,3648,216,2.4
Grinding,35.39,552.087912087912,15824,3684,180,2.4
Grinding,35.265,547.985347985348,15768,3660,212,2.4
Grinding,35.515,549.157509157509,15864,3600,292,2.4
Grinding,35.265,552.087912087912,15716,3792,376,2.4
Grinding,35.39,550.9157509157509,15700,3716,204,2.4
Grinding,35.3275,550.9157509157509,15772,3716,348,2.4
Grinding,35.39,547.985347985348,15784,3724,300,2.4
Grinding,35.265,557.3626373626373,15740,3844,312,2.4
