label,m_temp,m_pd,m_accel_x,m_accel_y,m_accel_z,m_vdda
Get ready,23.2825,545.9340659340661,-812,16888,4516,2.7
Get ready,23.0325,741.7582417582418,-8804,5532,-12876,2.7
Get ready,22.97,603.956043956044,-5908,-8580,-14632,2.7
Get ready,23.2825,702.1978021978022,13180,2256,-10068,2.7
Get ready,25.1725,509.8412698412699,16044,3524,-1892,2.6
Get ready,28.6575,524.835164835165,9832,2824,204,2.7
Get ready,29.72,522.1978021978022,16844,2132,1452,2.7
Get ready,30.47,526.8131868131868,16476,4104,-584,2.7
Get ready,31.11,506.66666666666674,15656,3420,-660,2.6
Get ready,31.4225,509.2063492063493,15976,3116,-1144,2.6
Get ready,31.61,509.2063492063493,15788,3024,-1104,2.6
Get ready,32.1725,514.9206349206349,16108,2644,-1720,2.6
Get ready,32.2975,513.015873015873,15692,2908,-1640,2.6
Get ready,32.0475,511.1111111111111,15760,2968,-1960,2.6
Get ready,32.61,514.2857142857143,15824,2900,-2008,2.6
Get ready,32.4225,516.1904761904761,15684,2592,-2436,2.6
Get ready,32.735,520.0,15820,2924,-2060,2.6
Get ready,32.61,520.0,15604,3412,0,2.6
Get ready,32.9225,517.4603174603175,15972,2928,-492,2.6
Get ready,33.11,518.7301587301588,15796,3276,-644,2.6
Get ready,33.1725,522.5396825396825,16068,3020,-456,2.6
Get ready,33.11,522.5396825396825,15928,3100,-796,2.6
Get ready,33.11,526.984126984127,15880,3324,-752,2.6
Get ready,33.36,524.4444444444445,15876,3204,-824,2.6
Get ready,33.4225,528.8888888888889,15868,3124,-948,2.6
unknown,33.735,526.3492063492064,15828,3140,-984,2.6
unknown,33.4225,530.7936507936508,16128,3332,-756,2.6
unknown,33.4225,526.3492063492064,16800,3272,-192,2.6
unknown,33.485,521.904761904762,15956,2780,-784,2.6
unknown,33.6725,525.7142857142857,15828,2964,-960,2.6
Mouth closed,33.735,524.4444444444445,15828,3048,-1060,2.6
Mouth closed,33.9225,528.2539682539684,15896,3088,-1092,2.6
Mouth closed,33.9225,525.7142857142857,15852,2872,-1096,2.6
Mouth closed,33.7975,528.2539682539684,15804,3016,-1112,2.6
Mouth closed,34.0475,529.5238095238095,15808,2952,-1288,2.6
Mouth closed,33.985,529.5238095238095,15860,2964,-1316,2.6
Mouth closed,34.11,528.8888888888889,15792,2996,-1456,2.6
Mouth closed,34.1725,532.6984126984127,15872,2876,-1424,2.6
Mouth closed,34.11,535.2380952380952,15740,2900,-1560,2.6
Mouth closed,34.485,535.2380952380952,15844,3064,-1548,2.6
unknown,34.235,537.1428571428571,15836,3032,-1508,2.6
unknown,34.1725,533.3333333333334,15804,3028,-1564,2.6
unknown,34.4225,538.4126984126984,15816,3028,-1540,2.6
unknown,34.1725,540.3174603174604,15900,2928,-1588,2.6
unknown,34.485,543.4920634920635,15784,2916,-1604,2.6
Mouth open,34.4225,931.4285714285716,16840,3136,-3356,2.6
Mouth open,34.36,903.4920634920635,15432,2796,-3828,2.6
Mouth open,34.61,891.4285714285714,15556,2732,-3524,2.6
Mouth open,34.2975,881.2698412698413,15636,2880,-2724,2.6
Mouth open,34.36,867.9365079365081,15676,2780,-2976,2.6
Mouth open,34.5475,864.1269841269841,15588,2864,-2840,2.6
Mouth open,34.6875,829.6703296703297,15672,2856,-2712,2.5
Mouth open,34.4375,826.007326007326,15692,2848,-2696,2.5
Mouth open,34.6875,810.7448107448107,15692,2964,-2540,2.5
Mouth open,34.625,805.8608058608058,15640,2948,-2500,2.5
unknown,34.5625,792.4297924297924,15596,3036,-2576,2.5
unknown,34.75,773.5042735042736,15688,2948,-2316,2.5
unknown,34.625,771.0622710622711,15780,3040,-2304,2.5
unknown,34.6875,782.0512820512821,15660,3088,-2376,2.5
unknown,34.625,761.9047619047619,15808,2776,-2464,2.5
Mouth closed,34.75,760.6837606837607,15816,2732,-2792,2.5
Mouth closed,34.75,516.4835164835165,15872,3128,-1460,2.5
Mouth closed,34.8125,510.3785103785104,15856,2984,-1280,2.5
Mouth closed,34.75,515.8730158730159,15816,2908,-1396,2.5
Mouth closed,34.5625,517.0940170940171,15804,3024,-1460,2.5
Mouth closed,34.75,518.3150183150183,15736,3112,-1480,2.5
Mouth closed,34.6875,517.7045177045177,15780,3060,-1412,2.5
Mouth closed,34.75,516.4835164835165,15796,3036,-1376,2.5
Mouth closed,35.0,523.8095238095239,15764,3068,-1492,2.5
Mouth closed,34.8125,526.2515262515262,15692,3052,-1480,2.5
unknown,34.75,520.7570207570208,15760,3104,-1448,2.5
unknown,34.75,521.3675213675214,15044,2164,-2060,2.5
unknown,35.125,520.7570207570208,15792,2968,-1500,2.5
unknown,34.9375,525.030525030525,15768,2864,-1692,2.5
unknown,34.8125,526.2515262515262,15752,2808,-1608,2.5
Mouth open,35.0,527.4725274725274,15724,2912,-1532,2.5
Mouth open,34.9375,525.030525030525,15956,2892,-1640,2.5
Mouth open,35.125,804.0293040293041,15496,2520,-4272,2.5
Mouth open,34.75,808.9133089133089,15480,2632,-4076,2.5
